Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
697	Zak Swanson	eng ENG	DF	Portsmouth	24	2000	24.5	0.08	1.10	0.41	37.0	1.10	0.41	0.07	0.20	0.00	0.00	Matches
698	John Swift	eng ENG	MF	Portsmouth	30	1995	18.1	0.17	1.60	0.61	37.9	1.60	0.61	0.10	0.27	0.00	0.00	Matches
699	Mark Sykes	ie IRL	MF	Bristol City	27	1997	23.8	0.17	0.88	0.25	28.6	0.88	0.25	0.19	0.67	0.00	0.00	Matches
700	Sammie Szmodics	ie IRL	MF	Ipswich Town	29	1995	7.5	0.13	2.80	1.07	38.1	2.79	1.06	0.05	0.13	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
701	Sammie Szmodics	ie IRL	MF	Derby County	29	1995	12.3	0.24	1.87	0.73	39.1	1.86	0.73	0.13	0.33	0.00	0.00	Matches
702	Maksym Talovierov	ua UKR	DF	Stoke City	25	2000	13.0	0.00	0.62	0.00	0.0	0.61	0.00	0.00		0.00	0.00	Matches
703	Japhet Tanganga	eng ENG	DF	Sheffield United	26	1999	39.5	0.03	0.58	0.15	26.1	0.58	0.15	0.04	0.17	0.00	0.00	Matches
704	Japhet Tanganga	eng ENG	DF	Millwall	26	1999	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
705	George Tanner	eng ENG	DF	Bristol City	25	1999	27.9	0.00	0.18	0.04	20.0	0.18	0.04	0.00	0.00	0.00	0.00	Matches
706	Matt Targett	eng ENG	DF,MF	Middlesbrough	29	1995	37.4	0.11	1.15	0.37	32.6	1.15	0.37	0.09	0.29	0.00	0.00	Matches
707	Sidnei Tavares		MF	Blackburn	23	2001	6.4	0.00	1.25	0.00	0.0	1.24	0.00	0.00		0.00	0.00	Matches
708	Caleb Taylor	eng ENG	DF	Millwall	22	2003	25.0	0.12	1.24	0.36	29.0	1.24	0.36	0.10	0.33	0.00	0.00	Matches
709	Charlie Taylor	eng ENG	DF	West Brom	31	1993	18.5	0.00	0.22	0.00	0.0	0.22	0.00	0.00		0.00	0.00	Matches
710	Jack Taylor	ie IRL	MF	Ipswich Town	27	1998	23.9	0.08	1.42	0.42	29.4	1.42	0.42	0.06	0.20	0.00	0.00	Matches
711	Junior Tchamadeu	cm CMR	DF	Stoke City	21	2003	22.7	0.04	0.44	0.13	30.0	0.44	0.13	0.10	0.33	0.00	0.00	Matches
712	Hidde ter Avest	nl NED	DF,MF	Oxford United	28	1997	7.2	0.00	0.42	0.00	0.0	0.41	0.00	0.00		0.00	0.00	Matches
713	Bobby Thomas	eng ENG	DF	Coventry City	24	2001	32.5	0.09	1.14	0.37	32.4	1.14	0.37	0.08	0.25	0.00	0.00	Matches
714	Luke Thomas	eng ENG	DF	Leicester City	24	2001	39.4	0.03	0.66	0.13	19.2	0.66	0.13	0.04	0.20	0.00	0.00	Matches
715	Olly Thomas	eng ENG	FW	Bristol City	20	2005	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
716	Silko Thomas	eng ENG	FW	Leicester City	21	2004	3.1	0.32	1.29	0.65	50.0	1.28	0.64	0.25	0.50	0.00	0.00	Matches
717	Sorba Thomas	wls WAL	MF	Stoke City	25	1999	43.5	0.23	1.33	0.57	43.1	1.33	0.57	0.17	0.40	0.00	0.00	Matches
718	Brandon Thomas-Asante	gh GHA	MF,FW	Coventry City	26	1998	20.7	0.63	3.00	1.26	41.9	3.00	1.26	0.19	0.46	0.05	0.05	Matches
719	George Thomason	eng ENG	MF	Wrexham	24	2001	28.5	0.04	0.88	0.32	36.0	0.88	0.32	0.04	0.11	0.00	0.00	Matches
720	Jordan Thompson	nir NIR	MF	Preston	28	1997	11.5	0.00	0.87	0.26	30.0	0.87	0.26	0.00	0.00	0.00	0.00	Matches
721	Liam Thompson	eng ENG	MF	Derby County	23	2002	11.4	0.09	0.35	0.09	25.0	0.35	0.09	0.25	1.00	0.00	0.00	Matches
722	Jarvis Thornton	eng ENG	MF	Sheffield Weds	19	2006	11.0	0.00	0.55	0.09	16.7	0.54	0.09	0.00	0.00	0.00	0.00	Matches
723	Nathan Tinsdale		MF	Hull City			0.0	0	0	0		0.00	0.00			0	0	Matches
724	Mirko Topić	rs SRB	MF	Norwich City	24	2001	11.5	0.00	1.04	0.17	16.7	1.04	0.17	0.00	0.00	0.00	0.00	Matches
725	Victor Torp	dk DEN	MF	Coventry City	26	1999	25.8	0.39	2.91	0.81	28.0	2.91	0.82	0.12	0.43	0.04	0.04	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
726	Balázs Tóth	hu HUN	GK	Blackburn	27	1997	34.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
727	Mo Touré	au AUS	FW	Norwich City	21	2004	6.5	1.38	3.23	2.15	66.7	3.21	2.14	0.43	0.64	0.00	0.15	Matches
728	Lewis Travis	eng ENG	MF	Derby County	27	1997	23.9	0.00	0.29	0.13	42.9	0.29	0.13	0.00	0.00	0.00	0.00	Matches
729	Lewis Travis	eng ENG	MF	Blackburn	27	1997	0.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
730	Sondre Tronstad	no NOR	MF	Blackburn	29	1995	26.5	0.00	0.79	0.15	19.0	0.79	0.15	0.00	0.00	0.00	0.00	Matches
731	Scott Twine	eng ENG	MF	Bristol City	26	1999	36.7	0.30	2.56	0.90	35.1	2.56	0.90	0.12	0.33	0.00	0.00	Matches
732	Josh Tymon	eng ENG	DF	Swansea City	26	1999	44.1	0.02	0.73	0.25	34.4	0.73	0.25	0.03	0.09	0.00	0.00	Matches
733	Ike Ugbo	ca CAN	FW	Sheffield Weds	26	1998	7.0	0.00	2.00	0.57	28.6	2.00	0.57	0.00	0.00	0.00	0.00	Matches
734	Franco Umeh-Chibueze	ie IRL	MF	Portsmouth	20	2005	0.0	0	0	0		0.00	0.00			0	0	Matches
735	Harvey Vale	ie IRL	MF	QPR	21	2003	23.9	0.17	2.01	0.54	27.1	2.01	0.54	0.08	0.31	0.00	0.00	Matches
736	Pol Valentín	es ESP	MF,DF	Preston	28	1997	22.3	0.00	0.27	0.00	0.0	0.27	0.00	0.00		0.00	0.00	Matches
737	Yan Valery	tn TUN	MF,DF	Sheffield Weds	26	1999	22.8	0.00	1.01	0.31	30.4	1.01	0.31	0.00	0.00	0.00	0.00	Matches
738	Jonathan Varane	mq MTQ	MF	QPR	23	2001	26.1	0.04	0.65	0.19	29.4	0.65	0.19	0.06	0.20	0.00	0.00	Matches
739	Rocco Vata	ie IRL	MF	Watford	20	2005	5.8	0.34	4.14	1.38	33.3	4.13	1.38	0.08	0.25	0.00	0.00	Matches
740	Will Vaulks	wls WAL	MF	Oxford United	31	1993	21.6	0.05	1.48	0.37	25.0	1.48	0.37	0.03	0.13	0.00	0.00	Matches
741	Jannik Vestergaard	dk DEN	DF	Leicester City	32	1992	28.9	0.10	0.90	0.31	34.6	0.90	0.31	0.12	0.33	0.00	0.00	Matches
742	Carlos Vicente	es ESP	MF	Birmingham City	26	1999	11.1	0.27	1.71	0.90	52.6	1.72	0.90	0.16	0.30	0.00	0.00	Matches
743	Josh Vickers	eng ENG	GK	Derby County	29	1995	6.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
744	Lawrence Vigouroux	cl CHI	GK	Swansea City	31	1993	45.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
745	Žan Vipotnik	si SVN	FW	Swansea City	23	2002	32.7	0.70	2.69	1.10	40.9	2.69	1.10	0.20	0.50	0.15	0.15	Matches
746	Radek Vítek		GK	Bristol City	21	2003	41.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
747	Andrija Vukčević	me MNE	MF,DF	Preston	28	1996	14.0	0.00	0.14	0.00	0.0	0.14	0.00	0.00		0.00	0.00	Matches
748	Zak Vyner	ke KEN	DF,MF	Bristol City	28	1997	25.8	0.00	0.58	0.08	13.3	0.58	0.08	0.00	0.00	0.00	0.00	Matches
749	Zak Vyner	ke KEN	MF	Wrexham	28	1997	4.5	0.00	0.89	0.00	0.0	0.89	0.00	0.00		0.00	0.00	Matches
750	Thomas Waddingham	au AUS	FW	Portsmouth	20	2005	1.0	0.00	2.00	0.00	0.0	2.02	0.00	0.00		0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
751	Kai Wagner	de GER	DF	Birmingham City	28	1997	15.5	0.00	0.26	0.06	25.0	0.26	0.06	0.00	0.00	0.00	0.00	Matches
752	Bobby Wales	sct SCO	FW	Swansea City	20	2005	0.3	0.00	6.67	0.00	0.0	7.20	0.00	0.00		0.00	0.00	Matches
753	Jed Wallace	eng ENG	MF	West Brom	31	1994	11.1	0.18	1.98	0.36	18.2	1.99	0.36	0.09	0.50	0.00	0.00	Matches
754	Joe Walsh	eng ENG	GK	QPR	23	2002	23.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
755	Leo Walta	fi FIN	MF	Swansea City	22	2003	3.5	0.29	2.29	1.14	50.0	2.26	1.13	0.13	0.25	0.00	0.00	Matches
756	Christian Walton	eng ENG	GK	Ipswich Town	29	1995	36.7	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
757	Jack Walton	eng ENG	GK	Preston	27	1998	3.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
758	Danny Ward	wls WAL	GK	Wrexham	32	1993	8.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
759	Joe Ward	eng ENG	DF,MF	Derby County	29	1995	32.6	0.03	0.95	0.28	29.0	0.95	0.28	0.03	0.11	0.00	0.00	Matches
760	Joel Ward	eng ENG	DF	Swansea City	35	1989	5.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
761	Tom Watson	eng ENG	MF	Millwall	19	2006	2.8	0.00	1.43	0.00	0.0	1.43	0.00	0.00		0.00	0.00	Matches
762	Ernie Weaver	eng ENG	DF	Sheffield Weds	18	2006	3.9	0.00	0.26	0.00	0.0	0.25	0.00	0.00		0.00	0.00	Matches
763	Andreas Weimann	at AUT	MF	Derby County	33	1991	7.8	0.13	2.05	0.64	31.3	2.05	0.64	0.06	0.20	0.00	0.00	Matches
764	Welington	br BRA	DF,MF	Southampton	24	2001	11.1	0.00	0.36	0.00	0.0	0.36	0.00	0.00		0.00	0.00	Matches
765	Scott Wharton	eng ENG	DF	Blackburn	27	1997	8.9	0.00	0.67	0.22	33.3	0.67	0.22	0.00	0.00	0.00	0.00	Matches
766	Ben Whiteman	eng ENG	MF	Preston	29	1996	41.5	0.05	0.94	0.27	28.2	0.94	0.27	0.05	0.18	0.00	0.00	Matches
767	Morgan Whittaker	eng ENG	MF,FW	Middlesbrough	24	2001	29.8	0.47	3.36	1.07	32.0	3.36	1.07	0.14	0.44	0.00	0.00	Matches
768	Harry Whitwell	eng ENG	MF	West Brom	19	2005	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
769	Melker Widell	se SWE	MF	Swansea City	23	2002	17.1	0.00	1.81	0.58	32.3	1.81	0.58	0.00	0.00	0.00	0.00	Matches
770	Jacob Widell Zetterström	se SWE	GK	Derby County	27	1998	32.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
771	Joe Wildsmith	eng ENG	GK	West Brom	29	1995	7.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
772	Caleb Wiley	us USA	MF,DF	Watford	20	2004	2.5	0.00	1.20	0.40	33.3	1.22	0.41	0.00	0.00	0.00	0.00	Matches
773	Alex Williams	wls WAL	DF	West Brom	20	2005	0.0	0	0	0		0.00	0.00			0	0	Matches
774	Barnaby Williams		MF	Southampton			0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
775	Brandon Williams	eng ENG	DF	Hull City	24	2000	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
776	Joe Williams	eng ENG	MF	Bristol City	28	1996	0.4	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
777	Jordan Williams	eng ENG	DF	Portsmouth	25	1999	19.8	0.05	0.20	0.05	25.0	0.20	0.05	0.25	1.00	0.00	0.00	Matches
778	Ben Wilmot	eng ENG	DF	Stoke City	25	1999	32.8	0.09	0.49	0.15	31.3	0.49	0.15	0.19	0.60	0.00	0.00	Matches
779	Josh Windass	eng ENG	MF,FW	Wrexham	31	1994	26.6	0.60	2.97	1.13	38.0	2.97	1.13	0.16	0.43	0.11	0.11	Matches
780	Harry Winks	eng ENG	MF	Leicester City	29	1996	28.6	0.03	1.22	0.31	25.7	1.22	0.31	0.03	0.11	0.00	0.00	Matches
781	Nathan Wood-Gordon	eng ENG	DF	Southampton	23	2002	27.6	0.04	0.43	0.07	16.7	0.43	0.07	0.08	0.50	0.00	0.00	Matches
782	Thomas Woodward	wls WAL	MF	Swansea City	18	2006	0.2	0.00	5.00	0.00	0.0	6.43	0.00	0.00		0.00	0.00	Matches
783	Luke Woolfenden	eng ENG	DF	Coventry City	26	1998	12.0	0.00	0.58	0.00	0.0	0.58	0.00	0.00		0.00	0.00	Matches
784	Haji Wright	us USA	FW	Coventry City	27	1998	28.6	0.59	3.43	1.29	37.8	3.43	1.29	0.15	0.41	0.07	0.07	Matches
785	Jacob Wright	eng ENG	MF	Norwich City	19	2005	13.9	0.00	1.44	0.43	30.0	1.44	0.43	0.00	0.00	0.00	0.00	Matches
786	Scott Wright	sct SCO	FW,MF	Birmingham City	27	1997	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
787	Malick Yalcouye	ci CIV	MF	Swansea City	19	2005	11.5	0.09	1.04	0.35	33.3	1.04	0.35	0.08	0.25	0.00	0.00	Matches
788	Jerry Yates	eng ENG	FW	Sheffield Weds	28	1996	16.2	0.25	1.36	0.37	27.3	1.35	0.37	0.18	0.67	0.00	0.00	Matches
789	Ashley Young	eng ENG	DF	Ipswich Town	40	1985	4.5	0.00	0.44	0.00	0.0	0.45	0.00	0.00		0.00	0.00	Matches
790	Willum Þór Willumsson	is ISL	MF	Birmingham City	26	1998	4.4	0.00	1.36	0.00	0.0	1.37	0.00	0.00		0.00	0.00	Matches
791	Stefán Þórðarson	is ISL	MF	Preston	26	1998	5.8	0.00	1.38	0.34	25.0	1.38	0.34	0.00	0.00	0.00	0.00	Matches
