Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
679	Jhon Solis	co COL	MF	Birmingham City	20	2004	17	13	1,080	12.0	0.08	0.00	0.08	0.08	0.00	0.00	0.42	0.08	0.08	0.00	0.08	0.08	0.08	Matches
680	Boubakary Soumaré	fr FRA	MF	Leicester City	26	1999	16	9	889	9.9	0.00	0.20	0.20	0.00	0.00	0.00	0.20	0.00	0.00	0.20	0.20	0.00	0.20	Matches
681	Djibril Soumaré	sn SEN	MF	Sheffield United	22	2003	25	13	1,081	12.0	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.08	0.00	0.00	0.00	0.00	0.00	Matches
682	Harry Souttar	au AUS	DF	Leicester City	26	1998	2	2	177	2.0	0.50	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.51	0.00	0.51	0.51	0.51	Matches
683	Brodie Spencer	nir NIR	DF,MF	Oxford United	21	2004	29	23	2,146	23.8	0.04	0.00	0.04	0.04	0.00	0.00	0.29	0.00	0.04	0.00	0.04	0.04	0.04	Matches
684	Tony Springett	ie IRL	MF,DF	Norwich City	22	2002	15	7	567	6.3	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
685	Jack Stacey	eng ENG	DF,MF	Norwich City	29	1996	36	22	2,021	22.5	0.09	0.04	0.13	0.09	0.00	0.00	0.22	0.00	0.09	0.04	0.13	0.09	0.13	Matches
686	Marko Stamenic	nz NZL	MF	Swansea City	23	2002	36	29	2,492	27.7	0.11	0.07	0.18	0.11	0.00	0.00	0.43	0.00	0.11	0.07	0.18	0.11	0.18	Matches
687	Jay Stansfield	eng ENG	MF,FW	Birmingham City	22	2002	44	41	3,284	36.5	0.27	0.16	0.44	0.22	0.05	0.08	0.27	0.00	0.27	0.16	0.44	0.22	0.38	Matches
688	Jack Stephens	eng ENG	DF	Southampton	31	1994	32	30	2,707	30.1	0.07	0.00	0.07	0.07	0.00	0.00	0.17	0.00	0.07	0.00	0.07	0.07	0.07	Matches
689	Ross Stewart	sct SCO	FW	Southampton	29	1996	25	11	981	10.9	0.73	0.18	0.92	0.73	0.00	0.00	0.18	0.00	0.73	0.18	0.92	0.73	0.92	Matches
690	Jakub Stolarczyk	pl POL	GK	Leicester City	24	2000	36	36	3,195	35.5	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	Matches
691	Jordan Storey	eng ENG	DF	Preston	27	1997	43	42	3,689	41.0	0.05	0.05	0.10	0.05	0.00	0.00	0.22	0.02	0.05	0.05	0.10	0.05	0.10	Matches
692	Dávid Strelec	sk SVK	FW	Middlesbrough	24	2001	32	22	1,835	20.4	0.39	0.05	0.44	0.39	0.00	0.00	0.10	0.00	0.39	0.05	0.44	0.39	0.44	Matches
693	Zak Sturge	eng ENG	DF	Millwall	21	2004	38	29	2,359	26.2	0.04	0.00	0.04	0.04	0.00	0.00	0.31	0.04	0.04	0.00	0.04	0.04	0.04	Matches
694	Callum Styles	hu HUN	DF,MF	West Brom	25	2000	45	41	3,670	40.8	0.00	0.07	0.07	0.00	0.00	0.00	0.29	0.00	0.00	0.07	0.07	0.00	0.07	Matches
695	Yukinari Sugawara	jp JPN	MF	Southampton	25	2000	2	1	67	0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
696	Eseosa Sule	sct SCO	FW	West Brom	19	2006	1	0	7	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
697	Zak Swanson	eng ENG	DF	Portsmouth	24	2000	33	27	2,209	24.5	0.08	0.04	0.12	0.08	0.00	0.00	0.16	0.00	0.08	0.04	0.12	0.08	0.12	Matches
698	John Swift	eng ENG	MF	Portsmouth	30	1995	29	22	1,631	18.1	0.17	0.11	0.28	0.17	0.00	0.00	0.50	0.00	0.17	0.11	0.28	0.17	0.28	Matches
699	Mark Sykes	ie IRL	MF	Bristol City	27	1997	38	25	2,140	23.8	0.17	0.04	0.21	0.17	0.00	0.00	0.08	0.00	0.17	0.04	0.21	0.17	0.21	Matches
700	Sammie Szmodics	ie IRL	MF	Ipswich Town	29	1995	16	8	678	7.5	0.13	0.00	0.13	0.13	0.00	0.00	0.00	0.00	0.13	0.00	0.13	0.13	0.13	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
701	Sammie Szmodics	ie IRL	MF	Derby County	29	1995	13	13	1,111	12.3	0.24	0.08	0.33	0.24	0.00	0.00	0.41	0.00	0.24	0.08	0.32	0.24	0.32	Matches
702	Maksym Talovierov	ua UKR	DF	Stoke City	25	2000	16	13	1,173	13.0	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	Matches
703	Japhet Tanganga	eng ENG	DF	Sheffield United	26	1999	40	40	3,554	39.5	0.03	0.03	0.05	0.03	0.00	0.00	0.23	0.03	0.03	0.03	0.05	0.03	0.05	Matches
704	Japhet Tanganga	eng ENG	DF	Millwall	26	1999	2	2	180	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	Matches
705	George Tanner	eng ENG	DF	Bristol City	25	1999	33	27	2,508	27.9	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	Matches
706	Matt Targett	eng ENG	DF,MF	Middlesbrough	29	1995	42	39	3,364	37.4	0.11	0.11	0.21	0.11	0.00	0.00	0.13	0.00	0.11	0.11	0.21	0.11	0.21	Matches
707	Sidnei Tavares		MF	Blackburn	23	2001	13	6	579	6.4	0.00	0.16	0.16	0.00	0.00	0.00	0.31	0.00	0.00	0.16	0.16	0.00	0.16	Matches
708	Caleb Taylor	eng ENG	DF	Millwall	22	2003	28	24	2,246	25.0	0.12	0.08	0.20	0.12	0.00	0.00	0.04	0.00	0.12	0.08	0.20	0.12	0.20	Matches
709	Charlie Taylor	eng ENG	DF	West Brom	31	1993	26	18	1,665	18.5	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
710	Jack Taylor	ie IRL	MF	Ipswich Town	27	1998	39	24	2,152	23.9	0.08	0.08	0.17	0.08	0.00	0.00	0.38	0.00	0.08	0.08	0.17	0.08	0.17	Matches
711	Junior Tchamadeu	cm CMR	DF	Stoke City	21	2003	26	23	2,047	22.7	0.04	0.09	0.13	0.04	0.00	0.00	0.53	0.00	0.04	0.09	0.13	0.04	0.13	Matches
712	Hidde ter Avest	nl NED	DF,MF	Oxford United	28	1997	13	7	652	7.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
713	Bobby Thomas	eng ENG	DF	Coventry City	24	2001	33	33	2,921	32.5	0.09	0.12	0.22	0.09	0.00	0.00	0.22	0.03	0.09	0.12	0.22	0.09	0.22	Matches
714	Luke Thomas	eng ENG	DF	Leicester City	24	2001	43	39	3,548	39.4	0.03	0.15	0.18	0.03	0.00	0.00	0.28	0.00	0.03	0.15	0.18	0.03	0.18	Matches
715	Olly Thomas	eng ENG	FW	Bristol City	20	2005	3	0	18	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
716	Silko Thomas	eng ENG	FW	Leicester City	21	2004	17	1	282	3.1	0.32	0.00	0.32	0.32	0.00	0.00	0.32	0.00	0.32	0.00	0.32	0.32	0.32	Matches
717	Sorba Thomas	wls WAL	MF	Stoke City	25	1999	45	45	3,916	43.5	0.23	0.25	0.48	0.23	0.00	0.00	0.23	0.02	0.23	0.25	0.48	0.23	0.48	Matches
718	Brandon Thomas-Asante	gh GHA	MF,FW	Coventry City	26	1998	32	21	1,862	20.7	0.63	0.19	0.82	0.58	0.05	0.05	0.00	0.00	0.63	0.19	0.82	0.58	0.77	Matches
719	George Thomason	eng ENG	MF	Wrexham	24	2001	34	29	2,569	28.5	0.04	0.18	0.21	0.04	0.00	0.00	0.07	0.00	0.04	0.18	0.21	0.04	0.21	Matches
720	Jordan Thompson	nir NIR	MF	Preston	28	1997	20	10	1,033	11.5	0.00	0.26	0.26	0.00	0.00	0.00	0.52	0.00	0.00	0.26	0.26	0.00	0.26	Matches
721	Liam Thompson	eng ENG	MF	Derby County	23	2002	17	11	1,028	11.4	0.09	0.00	0.09	0.09	0.00	0.00	0.44	0.00	0.09	0.00	0.09	0.09	0.09	Matches
722	Jarvis Thornton	eng ENG	MF	Sheffield Weds	19	2006	23	12	991	11.0	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
723	Nathan Tinsdale		MF	Hull City			1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
724	Mirko Topić	rs SRB	MF	Norwich City	24	2001	16	13	1,037	11.5	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	Matches
725	Victor Torp	dk DEN	MF	Coventry City	26	1999	39	25	2,318	25.8	0.39	0.27	0.66	0.35	0.04	0.04	0.19	0.00	0.39	0.27	0.66	0.35	0.62	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
726	Balázs Tóth	hu HUN	GK	Blackburn	27	1997	34	34	3,058	34.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
727	Mo Touré	au AUS	FW	Norwich City	21	2004	11	7	589	6.5	1.38	0.46	1.85	1.38	0.00	0.15	0.31	0.00	1.38	0.46	1.83	1.38	1.83	Matches
728	Lewis Travis	eng ENG	MF	Derby County	27	1997	27	24	2,148	23.9	0.00	0.04	0.04	0.00	0.00	0.00	0.50	0.04	0.00	0.04	0.04	0.00	0.04	Matches
729	Lewis Travis	eng ENG	MF	Blackburn	27	1997	1	1	80	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
730	Sondre Tronstad	no NOR	MF	Blackburn	29	1995	29	28	2,381	26.5	0.00	0.08	0.08	0.00	0.00	0.00	0.30	0.00	0.00	0.08	0.08	0.00	0.08	Matches
731	Scott Twine	eng ENG	MF	Bristol City	26	1999	45	42	3,302	36.7	0.30	0.16	0.46	0.30	0.00	0.00	0.14	0.00	0.30	0.16	0.46	0.30	0.46	Matches
732	Josh Tymon	eng ENG	DF	Swansea City	26	1999	45	44	3,968	44.1	0.02	0.20	0.23	0.02	0.00	0.00	0.23	0.00	0.02	0.20	0.23	0.02	0.23	Matches
733	Ike Ugbo	ca CAN	FW	Sheffield Weds	26	1998	21	6	631	7.0	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
734	Franco Umeh-Chibueze	ie IRL	MF	Portsmouth	20	2005	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
735	Harvey Vale	ie IRL	MF	QPR	21	2003	31	26	2,154	23.9	0.17	0.21	0.38	0.17	0.00	0.00	0.13	0.00	0.17	0.21	0.38	0.17	0.38	Matches
736	Pol Valentín	es ESP	MF,DF	Preston	28	1997	33	22	2,005	22.3	0.00	0.09	0.09	0.00	0.00	0.00	0.09	0.00	0.00	0.09	0.09	0.00	0.09	Matches
737	Yan Valery	tn TUN	MF,DF	Sheffield Weds	26	1999	23	23	2,049	22.8	0.00	0.04	0.04	0.00	0.00	0.00	0.13	0.00	0.00	0.04	0.04	0.00	0.04	Matches
738	Jonathan Varane	mq MTQ	MF	QPR	23	2001	36	29	2,352	26.1	0.04	0.08	0.11	0.04	0.00	0.00	0.19	0.00	0.04	0.08	0.11	0.04	0.11	Matches
739	Rocco Vata	ie IRL	MF	Watford	20	2005	12	6	523	5.8	0.34	0.34	0.69	0.34	0.00	0.00	0.00	0.00	0.34	0.34	0.69	0.34	0.69	Matches
740	Will Vaulks	wls WAL	MF	Oxford United	31	1993	39	18	1,948	21.6	0.05	0.00	0.05	0.05	0.00	0.00	0.42	0.00	0.05	0.00	0.05	0.05	0.05	Matches
741	Jannik Vestergaard	dk DEN	DF	Leicester City	32	1992	31	29	2,605	28.9	0.10	0.00	0.10	0.10	0.00	0.00	0.17	0.00	0.10	0.00	0.10	0.10	0.10	Matches
742	Carlos Vicente	es ESP	MF	Birmingham City	26	1999	17	10	995	11.1	0.27	0.09	0.36	0.27	0.00	0.00	0.18	0.00	0.27	0.09	0.36	0.27	0.36	Matches
743	Josh Vickers	eng ENG	GK	Derby County	29	1995	7	7	625	6.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
744	Lawrence Vigouroux	cl CHI	GK	Swansea City	31	1993	45	45	4,050	45.0	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	Matches
745	Žan Vipotnik	si SVN	FW	Swansea City	23	2002	44	35	2,940	32.7	0.70	0.09	0.80	0.55	0.15	0.15	0.06	0.00	0.70	0.09	0.80	0.55	0.64	Matches
746	Radek Vítek		GK	Bristol City	21	2003	41	41	3,690	41.0	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	Matches
747	Andrija Vukčević	me MNE	MF,DF	Preston	28	1996	29	16	1,256	14.0	0.00	0.14	0.14	0.00	0.00	0.00	0.21	0.00	0.00	0.14	0.14	0.00	0.14	Matches
748	Zak Vyner	ke KEN	DF,MF	Bristol City	28	1997	27	27	2,321	25.8	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
749	Zak Vyner	ke KEN	MF	Wrexham	28	1997	8	5	403	4.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
750	Thomas Waddingham	au AUS	FW	Portsmouth	20	2005	6	0	89	1.0	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
751	Kai Wagner	de GER	DF	Birmingham City	28	1997	16	16	1,398	15.5	0.00	0.19	0.19	0.00	0.00	0.00	0.06	0.00	0.00	0.19	0.19	0.00	0.19	Matches
752	Bobby Wales	sct SCO	FW	Swansea City	20	2005	4	0	25	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
753	Jed Wallace	eng ENG	MF	West Brom	31	1994	23	11	995	11.1	0.18	0.18	0.36	0.18	0.00	0.00	0.09	0.00	0.18	0.18	0.36	0.18	0.36	Matches
754	Joe Walsh	eng ENG	GK	QPR	23	2002	23	23	2,070	23.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
755	Leo Walta	fi FIN	MF	Swansea City	22	2003	10	3	319	3.5	0.29	0.00	0.29	0.29	0.00	0.00	0.00	0.00	0.28	0.00	0.28	0.28	0.28	Matches
756	Christian Walton	eng ENG	GK	Ipswich Town	29	1995	37	36	3,307	36.7	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
757	Jack Walton	eng ENG	GK	Preston	27	1998	3	3	270	3.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
758	Danny Ward	wls WAL	GK	Wrexham	32	1993	8	8	719	8.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
759	Joe Ward	eng ENG	DF,MF	Derby County	29	1995	38	32	2,930	32.6	0.03	0.25	0.28	0.03	0.00	0.00	0.12	0.03	0.03	0.25	0.28	0.03	0.28	Matches
760	Joel Ward	eng ENG	DF	Swansea City	35	1989	15	3	461	5.1	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	Matches
761	Tom Watson	eng ENG	MF	Millwall	19	2006	12	2	251	2.8	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00	0.00	0.00	0.00	Matches
762	Ernie Weaver	eng ENG	DF	Sheffield Weds	18	2006	6	4	354	3.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
763	Andreas Weimann	at AUT	MF	Derby County	33	1991	25	5	702	7.8	0.13	0.38	0.51	0.13	0.00	0.00	0.13	0.00	0.13	0.38	0.51	0.13	0.51	Matches
764	Welington	br BRA	DF,MF	Southampton	24	2001	18	12	1,001	11.1	0.00	0.18	0.18	0.00	0.00	0.00	0.18	0.09	0.00	0.18	0.18	0.00	0.18	Matches
765	Scott Wharton	eng ENG	DF	Blackburn	27	1997	12	9	804	8.9	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	Matches
766	Ben Whiteman	eng ENG	MF	Preston	29	1996	43	43	3,732	41.5	0.05	0.12	0.17	0.05	0.00	0.00	0.24	0.00	0.05	0.12	0.17	0.05	0.17	Matches
767	Morgan Whittaker	eng ENG	MF,FW	Middlesbrough	24	2001	40	35	2,682	29.8	0.47	0.23	0.70	0.47	0.00	0.00	0.13	0.00	0.47	0.23	0.70	0.47	0.70	Matches
768	Harry Whitwell	eng ENG	MF	West Brom	19	2005	2	0	5	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
769	Melker Widell	se SWE	MF	Swansea City	23	2002	38	18	1,540	17.1	0.00	0.06	0.06	0.00	0.00	0.00	0.29	0.00	0.00	0.06	0.06	0.00	0.06	Matches
770	Jacob Widell Zetterström	se SWE	GK	Derby County	27	1998	32	32	2,880	32.0	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	Matches
771	Joe Wildsmith	eng ENG	GK	West Brom	29	1995	7	7	630	7.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
772	Caleb Wiley	us USA	MF,DF	Watford	20	2004	5	3	222	2.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
773	Alex Williams	wls WAL	DF	West Brom	20	2005	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
774	Barnaby Williams		MF	Southampton			1	0	45	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
775	Brandon Williams	eng ENG	DF	Hull City	24	2000	1	0	6	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
776	Joe Williams	eng ENG	MF	Bristol City	28	1996	2	0	32	0.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
777	Jordan Williams	eng ENG	DF	Portsmouth	25	1999	30	16	1,780	19.8	0.05	0.10	0.15	0.05	0.00	0.00	0.20	0.00	0.05	0.10	0.15	0.05	0.15	Matches
778	Ben Wilmot	eng ENG	DF	Stoke City	25	1999	34	33	2,953	32.8	0.09	0.00	0.09	0.09	0.00	0.00	0.15	0.00	0.09	0.00	0.09	0.09	0.09	Matches
779	Josh Windass	eng ENG	MF,FW	Wrexham	31	1994	41	28	2,390	26.6	0.60	0.19	0.79	0.49	0.11	0.11	0.08	0.00	0.60	0.19	0.79	0.49	0.68	Matches
780	Harry Winks	eng ENG	MF	Leicester City	29	1996	34	26	2,573	28.6	0.03	0.07	0.10	0.03	0.00	0.00	0.10	0.00	0.03	0.07	0.10	0.03	0.10	Matches
781	Nathan Wood-Gordon	eng ENG	DF	Southampton	23	2002	35	27	2,484	27.6	0.04	0.04	0.07	0.04	0.00	0.00	0.18	0.00	0.04	0.04	0.07	0.04	0.07	Matches
782	Thomas Woodward	wls WAL	MF	Swansea City	18	2006	1	0	14	0.2	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	6.43	6.43	0.00	6.43	Matches
783	Luke Woolfenden	eng ENG	DF	Coventry City	26	1998	17	11	1,077	12.0	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
784	Haji Wright	us USA	FW	Coventry City	27	1998	40	31	2,575	28.6	0.59	0.03	0.63	0.52	0.07	0.07	0.14	0.00	0.59	0.03	0.63	0.52	0.56	Matches
785	Jacob Wright	eng ENG	MF	Norwich City	19	2005	28	13	1,253	13.9	0.00	0.22	0.22	0.00	0.00	0.00	0.22	0.07	0.00	0.22	0.22	0.00	0.22	Matches
786	Scott Wright	sct SCO	FW,MF	Birmingham City	27	1997	3	0	8	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
787	Malick Yalcouye	ci CIV	MF	Swansea City	19	2005	33	10	1,034	11.5	0.09	0.17	0.26	0.09	0.00	0.00	0.26	0.09	0.09	0.17	0.26	0.09	0.26	Matches
788	Jerry Yates	eng ENG	FW	Sheffield Weds	28	1996	18	17	1,462	16.2	0.25	0.00	0.25	0.25	0.00	0.00	0.06	0.00	0.25	0.00	0.25	0.25	0.25	Matches
789	Ashley Young	eng ENG	DF	Ipswich Town	40	1985	13	3	403	4.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
790	Willum Þór Willumsson	is ISL	MF	Birmingham City	26	1998	10	5	394	4.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
791	Stefán Þórðarson	is ISL	MF	Preston	26	1998	15	6	522	5.8	0.00	0.17	0.17	0.00	0.00	0.00	0.52	0.00	0.00	0.17	0.17	0.00	0.17	Matches
