Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
753	Koki Saito	jp JPN	MF	QPR	23	2001	34	1,969	58	47.6	21.9	1.05	75	0.32	0.50	23	0.09	1.44	1.19	1.69	-0.50	-0.50	-0.46	Matches
754	Tatsuhiro Sakamoto	jp JPN	MF	Coventry City	28	1996	35	2,487	71	60.1	27.6	1.05	81	0.43	0.22	22	0.04	2.09	1.92	0.91	1.01	+1.01	-0.29	Matches
755	Matteo Salamon	eng ENG	GK	QPR	21	2004	0					0		0	0		2							Matches
756	Lars-Jørgen Salvesen	no NOR	FW	Derby County	29	1996	31	502	16	12.1	5.6	0.54	65	0.00	5.00	11	0.71	1.61	1.43	1.43	0.00	0.00	-0.20	Matches
757	Alfons Sampsted	is ISL	DF	Birmingham City	27	1998	6	211	35	5.1	2.3	0.87	68	0.43	1.74	19	3.48	1.83	0.87	1.30	-0.43	-0.43	-0.47	Matches
758	Ishé Samuels-Smith	eng ENG	DF	Swansea City	19	2006	6	211	35	5.1	2.3	1.30	57	0.00	1.30	14	10.4	0.50	0.87	1.74	-0.87	-0.85	-0.85	Matches
759	Dion Sanderson	eng ENG	DF	Derby County	25	1999	38	3,162	83	76.4	35.1	1.03	88	0.91	0.06	4	0.06	1.55	1.48	1.28	0.20	+0.20	+0.11	Matches
760	Amar Sanghrajka	eng ENG	MF	Watford	18	2006	0					0		0	0		1							Matches
761	Ricardo Santos		DF	Swansea City	30	1995	1	23	23	0.6	0.3	0.00		0.00	3.33	23	16.7	0.00	0.00	3.33	-3.33	-3.91	-3.89	Matches
762	Josh Sargent	us USA	FW	Norwich City	25	2000	23	1,945	85	47.0	21.6	1.06	85	0.65	0.00		0.00	0.74	1.02	1.48	-0.46	-0.46	-1.16	Matches
763	Jeremy Sarmiento	ec ECU	MF	Middlesbrough	23	2002	17	542	32	13.1	6.0	0.83	62	0.00	2.00	19	0.00	1.30	1.67	1.00	0.67	+0.66	+0.14	Matches
764	Dovydas Sasnauskas	lt LTU	DF	Sheffield United	18	2007	0					0		0	0		3							Matches
765	Leon Scarlett	wls WAL	FW	QPR	15	2009	1	6	6	0.1	0.1	0.00		0.00	10.0	6	20.0	0.00	0.00	0.00	0.00	0.00	+0.26	Matches
766	Dan Scarr	eng ENG	DF	Wrexham	30	1994	20	1,326	66	32.0	14.7	1.02	83	0.75	0.34	16	1.29	1.85	1.16	1.02	0.14	+0.14	+0.07	Matches
767	Jeffrey Schlupp	gh GHA	MF,DF	Norwich City	32	1992	9	421	47	10.2	4.7	0.85	78	0.21	1.06	22	1.28	0.89	0.85	1.28	-0.43	-0.43	-0.65	Matches
768	Nicolas Schmid	at AUT	GK	Portsmouth	28	1997	34	2,995	88	72.3	33.3	1.02	88	0.99	0.00		0.03	1.32	1.11	1.35	-0.24	-0.24	+0.31	Matches
769	Oscar Schwartau	dk DEN	MF	Norwich City	19	2006	34	2,060	61	49.8	22.9	1.00	75	0.13	0.48	30	0.04	1.26	1.53	1.09	0.44	+0.44	+0.57	Matches
770	Léo Scienza	br BRA	MF,FW	Southampton	26	1998	37	2,401	65	58.0	26.7	1.12	74	0.34	0.26	26	0.04	1.72	2.21	1.24	0.97	+0.97	+0.97	Matches
771	Adrian Segecic	hr CRO	MF	Portsmouth	21	2004	38	2,281	60	55.1	25.3	0.95	80	0.36	0.55	26	0.16	1.21	1.07	1.26	-0.20	-0.20	+0.29	Matches
772	Tatsuki Seko	jp JPN	MF	Stoke City	27	1997	43	2,538	59	61.3	28.2	0.92	84	0.64	0.60	21	0.11	1.26	1.17	1.38	-0.21	-0.21	-0.27	Matches
773	Egil Selvik	no NOR	GK	Watford	28	1997	40	3,555	89	85.9	39.5	1.01	89	0.99	0.00		0.00	1.15	1.06	1.42	-0.35	-0.35	-0.66	Matches
774	Vivaldo Semedo	pt POR	FW	Watford	20	2005	26	723	28	17.5	8.0	0.75	68	0.13	2.50	16	1.25	1.46	1.75	1.25	0.50	+0.50	+0.92	Matches
775	Femi Seriki	eng ENG	DF	Sheffield United	23	2002	38	2,558	67	61.8	28.4	1.02	84	0.63	0.32	14	0.11	1.34	1.65	1.37	0.28	+0.28	+0.74	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
776	Paik Seung-ho	kr KOR	MF	Birmingham City	28	1997	43	3,373	78	81.5	37.5	1.01	84	0.88	0.13	34	0.00	1.35	1.20	1.12	0.08	+0.08	+0.31	Matches
777	Jamie Shackleton	eng ENG	DF,MF	Sheffield United	25	1999	3	23	8	0.6	0.3	0.00		0.00	10.0	8	3.33	2.00	3.33	0.00	3.33	+3.91	+3.93	Matches
778	Conor Shaughnessy	ie IRL	DF	Portsmouth	29	1996	19	1,137	60	27.5	12.6	0.95	82	0.71	0.56	22	0.00	1.42	1.27	1.67	-0.40	-0.40	-0.10	Matches
779	Ben Sheaf	eng ENG	MF	Coventry City	27	1998	1	7	7	0.2	0.1	0.00		0.00	10.0	7	10.0	1.00	0.00	0.00	0.00	0.00	-1.13	Matches
780	Ben Sheaf	eng ENG	MF	Wrexham	27	1998	28	1,830	65	44.2	20.3	1.18	72	0.25	0.20	27	0.00	1.57	1.38	1.03	0.34	+0.34	+0.46	Matches
781	Aidon Shehu		MF	Hull City			0					0		0	0		3							Matches
782	George Shepherd		MF	Coventry City			0					0		0	0		4							Matches
783	Rio Shipston	eng ENG	MF	Sheffield Weds	20	2004	4	28	7	0.7	0.3	0.00		0.00	13.3	7	36.7	0.50	0.00	0.00	0.00	0.00	+1.31	Matches
784	Louie Sibley	eng ENG	MF	Oxford United	23	2001	3	21	7	0.5	0.2	0.00		0.00	15.0	7	10.0	0.00	0.00	0.00	0.00	0.00	+0.31	Matches
785	Collins Sichenje	ke KEN	DF	Charlton Athletic	21	2003	6	369	62	8.9	4.1	0.73	69	0.24	0.73	54	0.73	1.00	0.98	1.46	-0.49	-0.49	-0.20	Matches
786	Zain Silcott-Duberry	ms MSR	MF	Sheffield Weds	20	2005	0					0		0	0		4							Matches
787	Sam Silvera	au AUS	MF	Middlesbrough	24	2000	22	1,039	47	25.1	11.5	0.70	79	0.35	1.22	29	1.04	2.27	1.74	0.96	0.78	+0.78	+0.32	Matches
788	Tommy Simkin	eng ENG	GK	Stoke City	20	2004	15	1,350	90	32.6	15.0	1.00	90	1.00	0.00		0.47	1.07	1.20	1.53	-0.33	-0.33	-0.33	Matches
789	Ellis Simms	eng ENG	FW	Coventry City	24	2001	43	1,649	38	39.8	18.3	0.82	80	0.44	1.53	16	0.16	2.09	2.30	1.20	1.09	+1.09	-0.06	Matches
790	Olutayo Singerr		FW	Portsmouth			1	17	17	0.4	0.2	0.00		0.00	5.00	17	15.0	0.00	0.00	5.00	-5.00	-5.29	-4.99	Matches
791	Guilherme Siqueira	br BRA	DF	Sheffield Weds	20	2004	0					0		0	0		2							Matches
792	Moussa Sissoko	fr FRA	MF,FW	Watford	35	1989	20	746	37	18.0	8.3	0.96	79	0.48	1.45	10	0.72	1.75	1.33	1.45	-0.12	-0.12	+0.17	Matches
793	Ashton Sizer		DF	Portsmouth			0					0		0	0		3							Matches
794	Luke Skinner	eng ENG	FW	Bristol City	17	2007	0					0		0	0		1							Matches
795	Oliver Skipp	eng ENG	MF	Leicester City	24	2000	34	2,646	78	63.9	29.4	1.09	81	0.54	0.07	34	0.34	1.26	1.36	1.60	-0.24	-0.24	-0.06	Matches
796	Regan Slater	eng ENG	MF	Hull City	25	1999	42	3,150	75	76.1	35.0	1.00	85	0.60	0.20	23	0.00	1.71	1.54	1.40	0.14	+0.14	+0.23	Matches
797	Thierry Small	eng ENG	MF,DF	Preston	20	2004	41	2,491	61	60.2	27.7	0.97	77	0.25	0.51	29	0.11	1.29	0.97	1.12	-0.14	-0.14	+0.02	Matches
798	William Smallbone	ie IRL	MF	Millwall	25	2000	10	335	34	8.1	3.7	1.08	65	0.27	1.62	13	0.27	2.20	2.16	1.35	0.81	+0.81	+0.52	Matches
799	Milan Smit	nl NED	FW	Stoke City	22	2003	13	521	40	12.6	5.8	1.03	68	0.34	1.21	16	0.69	0.69	1.03	2.07	-1.03	-1.04	-1.06	Matches
800	Charlie Smith	eng ENG	MF	Derby County	16	2008	0					0		0	0		1							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
801	Michael Smith	eng ENG	FW	Preston	33	1991	37	1,470	40	35.5	16.3	0.80	80	0.49	1.47	18	0.55	1.38	1.17	1.29	-0.12	-0.12	+0.05	Matches
802	Sam Smith	eng ENG	FW	Wrexham	27	1998	40	1,547	39	37.4	17.2	0.93	78	0.12	1.40	12	0.35	1.53	1.69	1.34	0.35	+0.35	+0.42	Matches
803	Tylon Smith	za RSA	DF	QPR	20	2005	3	81	27	2.0	0.9	0.00		0.00	3.33	27	12.2	0.00	1.11	3.33	-2.22	-2.22	-2.00	Matches
804	William Smith	eng ENG	MF	Stoke City	19	2005	0					0		0	0		6							Matches
805	Paul Smyth	nir NIR	MF	QPR	27	1997	36	1,854	52	44.8	20.6	1.02	69	0.15	0.73	27	0.29	1.14	1.17	1.17	0.00	0.00	+0.47	Matches
806	Jhon Solis	co COL	MF	Birmingham City	20	2004	17	1,080	64	26.1	12.0	1.08	75	0.50	0.33	27	0.08	1.71	1.17	1.00	0.17	+0.17	+0.20	Matches
807	Boubakary Soumaré	fr FRA	MF	Leicester City	26	1999	16	889	56	21.5	9.9	0.91	84	0.71	0.71	19	0.51	1.19	1.11	1.01	0.10	+0.10	+0.41	Matches
808	Djibril Soumaré	sn SEN	MF	Sheffield United	22	2003	25	1,081	43	26.1	12.0	1.08	67	0.08	1.00	18	0.67	1.64	1.08	1.42	-0.33	-0.33	-0.45	Matches
809	Harry Souttar	au AUS	DF	Leicester City	26	1998	2	177	89	4.3	2.0	1.00	89	0.50	0.00		1.50	2.00	1.00	0.50	0.50	+0.51	+0.76	Matches
810	Brodie Spencer	nir NIR	DF,MF	Oxford United	21	2004	29	2,146	74	51.8	23.8	0.97	85	0.71	0.25	33	0.17	1.14	0.92	1.18	-0.25	-0.25	+0.11	Matches
811	Tony Springett	ie IRL	MF,DF	Norwich City	22	2002	15	567	38	13.7	6.3	1.11	54	0.00	1.27	23	1.75	2.13	1.27	0.95	0.32	+0.32	+0.19	Matches
812	Jack Stacey	eng ENG	DF,MF	Norwich City	29	1996	36	2,021	56	48.8	22.5	0.98	83	0.67	0.62	13	0.09	1.42	1.24	1.60	-0.36	-0.36	-0.99	Matches
813	Marko Stamenic	nz NZL	MF	Swansea City	23	2002	36	2,492	69	60.2	27.7	1.05	79	0.47	0.25	28	0.07	1.42	1.01	1.05	-0.04	-0.04	+0.02	Matches
814	Jay Stansfield	eng ENG	MF,FW	Birmingham City	22	2002	44	3,284	75	79.3	36.5	1.12	78	0.16	0.08	30	0.00	1.45	1.29	1.21	0.08	+0.08	+0.29	Matches
815	Jack Stephens	eng ENG	DF	Southampton	31	1994	32	2,707	85	65.4	30.1	1.00	89	0.96	0.07	12	0.30	1.94	1.96	1.10	0.86	+0.86	+0.86	Matches
816	Ross Stewart	sct SCO	FW	Southampton	29	1996	25	981	39	23.7	10.9	1.01	64	0.00	1.28	20	0.09	1.81	2.29	0.92	1.38	+1.38	+1.06	Matches
817	Josh Stokes	eng ENG	MF	Bristol City	21	2004	0					0		0	0		4							Matches
818	Jakub Stolarczyk	pl POL	GK	Leicester City	24	2000	36	3,195	89	77.2	35.5	1.01	89	0.99	0.00		0.17	1.19	1.21	1.32	-0.11	-0.11	+0.46	Matches
819	Jordan Storey	eng ENG	DF	Preston	27	1997	43	3,689	86	89.1	41.0	1.02	87	0.93	0.02	19	0.05	1.37	1.24	1.32	-0.07	-0.07	+0.73	Matches
820	Dávid Strelec	sk SVK	FW	Middlesbrough	24	2001	32	1,835	57	44.3	20.4	1.08	71	0.20	0.49	28	0.05	1.43	1.67	0.83	0.83	+0.83	+0.52	Matches
821	Logan Stretch	wls WAL	GK	Sheffield Weds	18	2006	0					0		0	0		35							Matches
822	Zak Sturge	eng ENG	DF	Millwall	21	2004	38	2,359	62	57.0	26.2	1.11	77	0.46	0.34	15	0.19	1.73	1.41	0.88	0.53	+0.53	+0.48	Matches
823	Callum Styles	hu HUN	DF,MF	West Brom	25	2000	45	3,670	82	88.6	40.8	1.00	87	0.88	0.10	21	0.02	1.11	1.03	1.23	-0.20	-0.20	+0.19	Matches
824	Yukinari Sugawara	jp JPN	MF	Southampton	25	2000	2	67	34	1.6	0.7	1.43	59	0.00	1.43	8	0.00	2.00	0.00	1.43	-1.43	-1.34	-1.94	Matches
825	Eseosa Sule	sct SCO	FW	West Brom	19	2006	1	7	7	0.2	0.1	0.00		0.00	10.0	7	60.0	1.00	0.00	0.00	0.00	0.00	+0.22	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
826	Emmerson Sutton	eng ENG	FW	QPR	18	2006	0					0		0	0		1							Matches
827	Reuben Swann	eng ENG	MF	Portsmouth	19	2006	0					0		0	0		2							Matches
828	Zak Swanson	eng ENG	DF	Portsmouth	24	2000	33	2,209	67	53.4	24.5	1.10	77	0.49	0.24	21	0.16	1.03	1.02	1.35	-0.33	-0.33	0.00	Matches
829	John Swift	eng ENG	MF	Portsmouth	30	1995	29	1,631	56	39.4	18.1	1.22	70	0.33	0.39	12	0.72	1.14	1.22	1.60	-0.39	-0.39	-0.10	Matches
830	Mark Sykes	ie IRL	MF	Bristol City	27	1997	38	2,140	56	51.7	23.8	1.05	70	0.34	0.55	30	0.04	1.34	1.18	1.30	-0.13	-0.13	-0.26	Matches
831	Sammie Szmodics	ie IRL	MF	Ipswich Town	29	1995	16	678	42	16.4	7.5	1.07	69	0.27	1.07	16	0.13	1.75	1.60	1.33	0.27	+0.27	-0.54	Matches
832	Sammie Szmodics	ie IRL	MF	Derby County	29	1995	13	1,111	85	26.8	12.3	1.06	85	0.49	0.00		0.00	1.62	1.38	1.38	0.00	0.00	-0.24	Matches
833	Maksym Talovierov	ua UKR	DF	Stoke City	25	2000	16	1,173	73	28.3	13.0	1.00	84	0.85	0.23	26	1.46	1.19	1.15	1.08	0.08	+0.08	+0.26	Matches
834	Japhet Tanganga	eng ENG	DF	Sheffield United	26	1999	40	3,554	89	85.8	39.5	1.01	89	0.99	0.00		0.00	1.40	1.54	1.42	0.13	+0.13	+0.89	Matches
835	Japhet Tanganga	eng ENG	DF	Millwall	26	1999	2	180	90	4.3	2.0	1.00	90	1.00	0.00		0.00	1.50	1.00	2.00	-1.00	-1.00	-1.39	Matches
836	George Tanner	eng ENG	DF	Bristol City	25	1999	33	2,508	76	60.6	27.9	0.97	87	0.79	0.22	26	0.25	1.39	1.25	1.40	-0.14	-0.14	-0.36	Matches
837	Matt Targett	eng ENG	DF,MF	Middlesbrough	29	1995	42	3,364	80	81.3	37.4	1.04	83	0.67	0.08	45	0.00	1.58	1.55	1.07	0.48	+0.48	-0.33	Matches
838	Sidnei Tavares		MF	Blackburn	23	2001	13	579	45	14.0	6.4	0.94	75	0.31	1.09	19	1.56	0.85	1.25	1.25	0.00	0.00	+0.35	Matches
839	Caleb Taylor	eng ENG	DF	West Brom	22	2003	0					0		0	0		3							Matches
840	Caleb Taylor	eng ENG	DF	Millwall	22	2003	28	2,246	80	54.3	25.0	0.96	90	0.96	0.16	22	0.32	1.64	1.40	1.00	0.40	+0.40	+0.16	Matches
841	Charlie Taylor	eng ENG	DF	West Brom	31	1993	26	1,665	64	40.2	18.5	0.97	86	0.70	0.43	15	0.70	1.00	0.70	1.57	-0.86	-0.86	-1.08	Matches
842	Charlie Taylor	eng ENG	DF	Southampton	31	1993	0					0		0	0		1							Matches
843	Jack Taylor	ie IRL	MF	Ipswich Town	27	1998	39	2,152	55	52.0	23.9	1.00	77	0.29	0.63	21	0.25	1.79	1.67	0.96	0.71	+0.71	-0.01	Matches
844	Junior Tchamadeu	cm CMR	DF	Stoke City	21	2003	26	2,047	79	49.4	22.7	1.01	86	0.88	0.13	21	0.00	1.31	1.45	1.23	0.22	+0.22	+0.65	Matches
845	Hidde ter Avest	nl NED	DF,MF	Oxford United	28	1997	13	652	50	15.7	7.2	0.97	70	0.14	0.83	27	0.42	1.00	1.11	1.11	0.00	0.00	+0.36	Matches
846	Marley Thelwell	eng ENG	DF	Bristol City	17	2007	0					0		0	0		3							Matches
847	Bobby Thomas	eng ENG	DF	Coventry City	24	2001	33	2,921	89	70.6	32.5	1.02	89	0.92	0.00		0.09	2.21	2.43	1.05	1.38	+1.39	+0.87	Matches
848	Lewis Thomas	wls WAL	GK	Bristol City	27	1997	0					0		0	0		8							Matches
849	Luke Thomas	eng ENG	DF	Leicester City	24	2001	43	3,548	83	85.7	39.4	0.99	86	0.86	0.10	44	0.05	1.12	1.35	1.45	-0.10	-0.10	+0.81	Matches
850	Olly Thomas	eng ENG	FW	Bristol City	20	2005	3	18	6	0.4	0.2	0.00		0.00	15.0	6	15.0	1.33	5.00	0.00	5.00	+5.00	+5.02	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
851	Silko Thomas	eng ENG	FW	Leicester City	21	2004	17	282	17	6.8	3.1	0.32	56	0.00	5.16	14	2.58	1.29	0.97	1.29	-0.32	-0.32	-0.11	Matches
852	Sorba Thomas	wls WAL	MF	Stoke City	25	1999	45	3,916	87	94.6	43.5	1.03	87	0.90	0.00		0.00	1.20	1.10	1.10	0.00	0.00	+2.01	Matches
853	Brandon Thomas-Asante	gh GHA	MF,FW	Coventry City	26	1998	32	1,862	58	45.0	20.7	1.01	79	0.34	0.53	19	0.00	2.34	2.90	0.68	2.22	+2.22	+1.99	Matches
854	George Thomason	eng ENG	MF	Wrexham	24	2001	34	2,569	76	62.1	28.5	1.02	86	0.77	0.18	17	0.21	1.74	1.61	1.47	0.14	+0.14	+0.14	Matches
855	Jack Thompson	eng ENG	GK	Derby County	18	2006	0					0		0	0		3							Matches
856	Jordan Thompson	nir NIR	MF	Preston	28	1997	20	1,033	52	25.0	11.5	0.87	74	0.26	0.87	29	0.78	1.25	1.04	1.83	-0.78	-0.78	-0.84	Matches
857	Liam Thompson	eng ENG	MF	Derby County	23	2002	17	1,028	60	24.8	11.4	0.96	83	0.61	0.53	19	0.61	1.18	1.40	1.58	-0.18	-0.18	-0.46	Matches
858	Jarvis Thornton	eng ENG	MF	Sheffield Weds	19	2006	23	991	43	23.9	11.0	1.09	72	0.18	1.00	12	1.91	0.17	0.45	2.00	-1.55	-1.54	-0.31	Matches
859	Nathan Tinsdale		MF	Hull City			1	2	2	0.0	0.0	0		0	1	2	0	1.00	0	0	0	0.00	-0.09	Matches
860	Mirko Topić	rs SRB	MF	Norwich City	24	2001	16	1,037	65	25.0	11.5	1.13	76	0.61	0.26	17	0.09	0.63	1.22	1.74	-0.52	-0.52	-0.90	Matches
861	Victor Torp	dk DEN	MF	Coventry City	26	1999	39	2,318	59	56.0	25.8	0.97	81	0.27	0.54	21	0.12	2.18	2.13	0.89	1.24	+1.24	+0.25	Matches
862	Balázs Tóth	hu HUN	GK	Blackburn	27	1997	34	3,058	90	73.9	34.0	1.00	90	0.97	0.00		0.09	1.18	0.91	1.26	-0.35	-0.35	-0.19	Matches
863	Mo Touré	au AUS	FW	Norwich City	21	2004	11	589	54	14.2	6.5	1.08	62	0.00	0.62	40	0.00	1.82	2.15	1.38	0.77	+0.76	+0.71	Matches
864	Lewis Travis	eng ENG	MF	Derby County	27	1997	27	2,148	80	51.9	23.9	1.00	87	0.67	0.13	22	0.04	1.41	1.30	1.21	0.08	+0.08	-0.19	Matches
865	Lewis Travis	eng ENG	MF	Blackburn	27	1997	1	80	80	1.9	0.9	1.11	80	0.00	0.00		0.00	0.00	0.00	1.11	-1.11	-1.13	-0.84	Matches
866	Sondre Tronstad	no NOR	MF	Blackburn	29	1995	29	2,381	82	57.5	26.5	1.06	85	0.75	0.04	15	0.00	1.21	0.94	1.36	-0.42	-0.42	-0.26	Matches
867	Scott Twine	eng ENG	MF	Bristol City	26	1999	45	3,302	73	79.8	36.7	1.14	76	0.35	0.08	32	0.00	1.38	1.39	1.14	0.25	+0.25	+1.21	Matches
868	Igor Tyjon	eng ENG	FW	Blackburn	17	2008	0					0		0	0		3							Matches
869	Josh Tymon	eng ENG	DF	Swansea City	26	1999	45	3,968	88	95.8	44.1	1.00	89	0.95	0.02	32	0.00	1.42	1.27	1.22	0.05	+0.05	+2.14	Matches
870	Ike Ugbo	ca CAN	FW	Sheffield Weds	26	1998	21	631	30	15.2	7.0	0.86	72	0.14	2.14	13	0.71	0.38	0.43	2.14	-1.71	-1.71	-0.48	Matches
871	Ehije Ukaki	ng NGA	DF	Sheffield United	20	2004	0					0		0	0		3							Matches
872	Franco Umeh-Chibueze	ie IRL	MF	Portsmouth	20	2005	1	1	1	0.0	0.0	0		0	1	1	3	3.00	1	1	0	0.00	+0.33	Matches
873	Harvey Vale	ie IRL	MF	QPR	21	2003	31	2,154	69	52.0	23.9	1.09	80	0.63	0.21	14	0.25	1.13	1.30	1.63	-0.33	-0.33	-0.15	Matches
874	Pol Valentín	es ESP	MF,DF	Preston	28	1997	33	2,005	61	48.4	22.3	0.99	75	0.40	0.49	32	0.22	1.30	1.12	1.26	-0.13	-0.13	+0.03	Matches
875	Yan Valery	tn TUN	MF,DF	Sheffield Weds	26	1999	23	2,049	89	49.5	22.8	1.01	89	0.96	0.00		0.00	0.39	0.66	1.80	-1.14	-1.14	+0.32	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
876	Jonathan Varane	mq MTQ	MF	QPR	23	2001	36	2,352	65	56.8	26.1	1.11	76	0.50	0.27	22	0.11	1.42	1.30	1.76	-0.46	-0.46	-0.46	Matches
877	Frank Vare	eng ENG	MF	Blackburn	17	2007	0					0		0	0		1							Matches
878	Oscar Varney		GK	Coventry City			0					0		0	0		2							Matches
879	Rocco Vata	ie IRL	MF	Watford	20	2005	12	523	44	12.6	5.8	1.03	64	0.00	1.03	24	0.34	1.17	2.41	1.72	0.69	+0.69	+1.09	Matches
880	Harry Vaughan	ie IRL	MF	Hull City	21	2004	0					0		0	0		1							Matches
881	Will Vaulks	wls WAL	MF	Oxford United	31	1993	39	1,948	50	47.1	21.6	0.83	84	0.56	0.97	21	0.32	1.05	0.88	1.44	-0.56	-0.55	-0.47	Matches
882	Jannik Vestergaard	dk DEN	DF	Leicester City	32	1992	31	2,605	84	62.9	28.9	1.00	89	0.97	0.07	12	0.10	1.26	1.28	1.35	-0.07	-0.07	+0.40	Matches
883	Carlos Vicente	es ESP	MF	Birmingham City	26	1999	17	995	59	24.0	11.1	0.90	82	0.36	0.63	25	0.00	1.47	1.17	1.08	0.09	+0.09	+0.09	Matches
884	Josh Vickers	eng ENG	GK	Derby County	29	1995	7	625	89	15.1	6.9	1.01	89	0.87	0.00		4.06	1.29	1.45	1.59	-0.14	-0.14	-0.37	Matches
885	Fran Vieites	es ESP	GK	Leicester City	26	1999	0					0		0	0		8							Matches
886	Lawrence Vigouroux	cl CHI	GK	Swansea City	31	1993	45	4,050	90	97.8	45.0	1.00	90	1.00	0.00		0.00	1.36	1.20	1.29	-0.09	-0.09	-2.09	Matches
887	Žan Vipotnik	si SVN	FW	Swansea City	23	2002	44	2,940	67	71.0	32.7	1.07	77	0.40	0.28	27	0.03	1.36	1.41	1.13	0.28	+0.28	+1.10	Matches
888	Radek Vítek		GK	Bristol City	21	2003	41	3,690	90	89.1	41.0	1.00	90	1.00	0.00		0.00	1.29	1.20	1.32	-0.12	-0.12	-1.12	Matches
889	Andrija Vukčević	me MNE	MF,DF	Preston	28	1996	29	1,256	43	30.3	14.0	1.14	69	0.07	0.93	12	0.36	1.38	1.50	1.50	0.00	0.00	+0.22	Matches
890	Zak Vyner	ke KEN	DF,MF	Bristol City	28	1997	27	2,321	86	56.1	25.8	1.05	86	0.97	0.00		0.00	1.48	1.43	1.12	0.31	+0.31	+0.71	Matches
891	Zak Vyner	ke KEN	MF	Wrexham	28	1997	8	403	50	9.7	4.5	1.11	76	0.44	0.67	8	0.22	2.00	1.78	1.33	0.44	+0.45	+0.40	Matches
892	Thomas Waddingham	au AUS	FW	Portsmouth	20	2005	6	89	15	2.1	1.0	0.00		0.00	6.00	15	2.00	1.83	2.00	0.00	2.00	+2.02	+2.40	Matches
893	Kai Wagner	de GER	DF	Birmingham City	28	1997	16	1,398	87	33.8	15.5	1.03	87	0.90	0.00		0.00	1.81	1.42	1.10	0.32	+0.32	+0.45	Matches
894	Bobby Wales	sct SCO	FW	Swansea City	20	2005	4	25	6	0.6	0.3	0.00		0.00	13.3	6	26.7	1.50	0.00	3.33	-3.33	-3.60	-3.58	Matches
895	Jed Wallace	eng ENG	MF	West Brom	31	1994	23	995	43	24.0	11.1	0.99	68	0.00	1.08	21	0.00	1.13	0.90	1.35	-0.45	-0.45	-0.31	Matches
896	Joe Wallis	nz NZL	GK	West Brom	20	2005	0					0		0	0		8							Matches
897	Joe Walsh	eng ENG	GK	QPR	23	2002	23	2,070	90	50.0	23.0	1.00	90	1.00	0.00		0.09	1.04	1.17	1.83	-0.65	-0.65	-0.78	Matches
898	Leo Walta	fi FIN	MF	Swansea City	22	2003	10	319	32	7.7	3.5	0.86	55	0.00	2.00	22	1.71	1.70	2.00	1.43	0.57	+0.56	+0.66	Matches
899	Christian Walton	eng ENG	GK	Ipswich Town	29	1995	37	3,307	89	79.9	36.7	0.98	90	0.98	0.03	67	0.25	1.92	1.74	1.01	0.74	+0.73	+0.09	Matches
900	Jack Walton	eng ENG	GK	Preston	27	1998	3	270	90	6.5	3.0	1.00	90	1.00	0.00		12.0	0.00	0.00	2.67	-2.67	-2.67	-2.69	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
901	Danny Ward	wls WAL	GK	Wrexham	32	1993	8	719	90	17.4	8.0	1.00	90	0.88	0.00		1.50	1.38	1.50	1.50	0.00	0.00	-0.11	Matches
902	Joe Ward	eng ENG	DF,MF	Derby County	29	1995	38	2,930	77	70.8	32.6	0.98	88	0.86	0.18	21	0.15	1.53	1.63	1.10	0.52	+0.52	+1.19	Matches
903	Joel Ward	eng ENG	DF	Swansea City	35	1989	15	461	31	11.1	5.1	0.59	72	0.20	2.35	20	0.98	1.87	1.76	1.37	0.39	+0.39	+0.49	Matches
904	Tom Watson	eng ENG	MF	Millwall	19	2006	12	251	21	6.1	2.8	0.71	53	0.00	3.57	15	1.43	2.00	1.79	1.07	0.71	+0.72	+0.42	Matches
905	Daniel Watts	wls WAL	DF	Swansea City	19	2005	0					0		0	0		2							Matches
906	Ernie Weaver	eng ENG	DF	Sheffield Weds	18	2006	6	354	59	8.6	3.9	1.03	87	0.77	0.51	4	0.51	0.83	1.28	2.05	-0.77	-0.76	+0.59	Matches
