Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
542	Darren Randolph	ie IRL	GK	Middlesbrough	32	1987	14	14	1,260	14.0	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	Matches
543	Àngel Rangel	es ESP	DF	QPR	36	1982	21	21	1,655	18.4	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	Matches
544	Joe Rankin-Costello	eng ENG	DF,MF	Blackburn	20	1999	11	8	696	7.7	0.00	0.13	0.13	0.00	0.00	0.00	0.13	0.00	0.00	0.13	0.13	0.00	0.13	Matches
545	David Raya	es ESP	GK	Brentford	23	1995	46	46	4,140	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
546	Glen Rea	ie IRL	MF	Luton Town	24	1994	15	13	1,128	12.5	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	Matches
547	Adam Reach	eng ENG	MF	Sheffield Weds	26	1993	37	26	2,340	26.0	0.04	0.23	0.27	0.04	0.00	0.00	0.19	0.00	0.04	0.23	0.27	0.04	0.27	Matches
548	Tim Ream	us USA	DF	Fulham	31	1987	44	44	3,950	43.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
549	Harrison Reed	eng ENG	MF	Fulham	24	1995	25	21	1,821	20.2	0.00	0.05	0.05	0.00	0.00	0.00	0.30	0.05	0.00	0.05	0.05	0.00	0.05	Matches
550	Jayden Reid	eng ENG	FW	Birmingham City	18	2001	4	0	85	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
551	Jordan Rhodes	sct SCO	FW	Sheffield Weds	29	1990	16	7	687	7.6	0.39	0.00	0.39	0.39	0.00	0.00	0.13	0.00	0.39	0.00	0.39	0.39	0.39	Matches
552	Yuri Ribeiro	pt POR	DF,MF	Nottingham	22	1997	27	27	2,388	26.5	0.00	0.11	0.11	0.00	0.00	0.00	0.19	0.00	0.00	0.11	0.11	0.00	0.11	Matches
553	Jazz Richards	wls WAL	DF	Cardiff City	28	1991	11	10	946	10.5	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.00	Matches
554	Omar Richards	eng ENG	MF,DF	Reading	21	1998	28	23	2,091	23.2	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	Matches
555	Andy Rinomhota	zw ZIM	MF	Reading	22	1997	37	28	2,582	28.7	0.03	0.03	0.07	0.03	0.00	0.00	0.14	0.00	0.03	0.03	0.07	0.03	0.07	Matches
556	Marcel Ritzmaier	at AUT	MF	Barnsley	26	1993	15	13	1,049	11.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
557	Connor Roberts	wls WAL	DF,MF	Swansea City	23	1995	38	32	2,932	32.6	0.03	0.12	0.15	0.03	0.00	0.00	0.06	0.00	0.03	0.12	0.15	0.03	0.15	Matches
558	Gary Roberts	eng ENG	MF	Wigan Athletic	35	1984	9	3	295	3.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
559	Marc Roberts	eng ENG	DF	Birmingham City	29	1990	34	33	2,912	32.4	0.00	0.06	0.06	0.00	0.00	0.00	0.19	0.00	0.00	0.06	0.06	0.00	0.06	Matches
560	Patrick Roberts	eng ENG	MF,FW	Middlesbrough	22	1997	10	8	608	6.8	0.15	0.29	0.44	0.15	0.00	0.00	0.15	0.00	0.15	0.30	0.44	0.15	0.44	Matches
561	Tyler Roberts	wls WAL	MF	Leeds United	20	1999	23	12	1,090	12.1	0.33	0.08	0.41	0.33	0.00	0.00	0.08	0.00	0.33	0.08	0.41	0.33	0.41	Matches
562	Antonee Robinson	us USA	DF	Wigan Athletic	21	1997	38	38	3,352	37.2	0.03	0.03	0.05	0.03	0.00	0.00	0.22	0.00	0.03	0.03	0.05	0.03	0.05	Matches
563	Callum Robinson	ie IRL	FW,MF	West Brom	24	1995	16	10	853	9.5	0.32	0.21	0.53	0.32	0.00	0.00	0.11	0.00	0.32	0.21	0.53	0.32	0.53	Matches
564	Jack Robinson	eng ENG	DF	Nottingham	25	1993	18	16	1,471	16.3	0.00	0.06	0.06	0.00	0.00	0.00	0.18	0.00	0.00	0.06	0.06	0.00	0.06	Matches
565	Hal Robson-Kanu	wls WAL	FW	West Brom	30	1989	39	24	2,317	25.7	0.39	0.04	0.43	0.35	0.04	0.04	0.19	0.00	0.39	0.04	0.43	0.35	0.39	Matches
566	Marek Rodák	sk SVK	GK	Fulham	22	1996	33	33	2,896	32.2	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.03	0.00	0.00	0.00	0.00	0.00	Matches
567	Joe Rodon	wls WAL	DF	Swansea City	21	1997	21	20	1,793	19.9	0.00	0.05	0.05	0.00	0.00	0.00	0.10	0.00	0.00	0.05	0.05	0.00	0.05	Matches
568	Rodri	es ESP	FW	Bristol City	29	1990	6	1	155	1.7	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00	Matches
569	Mads Roerslev	dk DEN	DF,MF	Brentford	20	1999	11	5	499	5.5	0.00	0.18	0.18	0.00	0.00	0.00	0.18	0.00	0.00	0.18	0.18	0.00	0.18	Matches
570	Mahlon Romeo	ag ATG	DF,MF	Millwall	23	1995	43	43	3,744	41.6	0.00	0.02	0.02	0.00	0.00	0.00	0.12	0.00	0.00	0.02	0.02	0.00	0.02	Matches
571	Wayne Rooney	eng ENG	MF	Derby County	33	1985	20	20	1,734	19.3	0.26	0.16	0.41	0.16	0.10	0.10	0.05	0.00	0.26	0.16	0.42	0.16	0.31	Matches
572	Kelle Roos	nl NED	GK	Derby County	27	1992	22	22	1,905	21.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
573	Joe Rothwell	eng ENG	MF	Blackburn	24	1995	36	21	1,898	21.1	0.09	0.09	0.19	0.09	0.00	0.00	0.14	0.00	0.09	0.09	0.19	0.09	0.19	Matches
574	Wayne Routledge	eng ENG	MF,FW	Swansea City	34	1985	21	10	955	10.6	0.38	0.28	0.66	0.38	0.00	0.00	0.09	0.00	0.38	0.28	0.66	0.38	0.66	Matches
575	Aaron Rowe	eng ENG	MF	Huddersfield	18	2000	1	1	45	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
576	Tommy Rowe	eng ENG	MF,DF	Bristol City	30	1988	29	24	2,160	24.0	0.08	0.13	0.21	0.08	0.00	0.00	0.17	0.00	0.08	0.12	0.21	0.08	0.21	Matches
577	Declan Rudd	eng ENG	GK	Preston	28	1991	46	46	4,140	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	Matches
578	Pelly Ruddock Mpanzu	cd COD	MF	Luton Town	26	1993	44	40	3,633	40.4	0.07	0.00	0.07	0.07	0.00	0.00	0.15	0.00	0.07	0.00	0.07	0.07	0.07	Matches
579	Samuel Şahin-Radlinger	at AUT	GK	Barnsley	26	1992	18	18	1,620	18.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
580	Brice Samba	fr FRA	GK	Nottingham	25	1994	40	40	3,600	40.0	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
581	Dominic Samuel	eng ENG	FW,MF	Blackburn	25	1994	15	7	627	7.0	0.29	0.00	0.29	0.29	0.00	0.00	0.14	0.00	0.29	0.00	0.29	0.29	0.29	Matches
582	Martin Samuelsen	no NOR	MF	Hull City	22	1997	7	3	288	3.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
583	Dion Sanderson	eng ENG	DF	Cardiff City	19	1999	10	9	749	8.3	0.00	0.24	0.24	0.00	0.00	0.00	0.24	0.00	0.00	0.24	0.24	0.00	0.24	Matches
584	Mouhamadou-Naby Sarr	fr FRA	DF	Charlton Athletic	25	1993	29	26	2,227	24.7	0.12	0.16	0.28	0.12	0.00	0.00	0.12	0.00	0.12	0.16	0.28	0.12	0.28	Matches
585	George Saville	nir NIR	MF	Middlesbrough	26	1993	37	31	2,493	27.7	0.04	0.07	0.11	0.04	0.00	0.00	0.32	0.04	0.04	0.07	0.11	0.04	0.11	Matches
586	Romaine Sawyers	kn SKN	MF	West Brom	27	1991	42	42	3,717	41.3	0.02	0.02	0.05	0.02	0.00	0.00	0.24	0.02	0.02	0.02	0.05	0.02	0.05	Matches
587	Christopher Schindler	de GER	DF	Huddersfield	29	1990	45	45	4,050	45.0	0.04	0.02	0.07	0.04	0.00	0.00	0.07	0.00	0.04	0.02	0.07	0.04	0.07	Matches
588	Patrick Schmidt	at AUT	FW	Barnsley	21	1998	29	2	440	4.9	0.61	0.41	1.02	0.61	0.00	0.00	0.00	0.00	0.61	0.41	1.02	0.61	1.02	Matches
589	Ryan Schofield	eng ENG	GK	Huddersfield	19	1999	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
590	James Scott	sct SCO	MF,FW	Hull City	18	2000	7	4	278	3.1	0.32	0.00	0.32	0.32	0.00	0.00	0.00	0.00	0.32	0.00	0.32	0.32	0.32	Matches
591	Josh Scowen	eng ENG	MF	QPR	26	1993	18	8	886	9.8	0.00	0.10	0.10	0.00	0.00	0.00	0.31	0.00	0.00	0.10	0.10	0.00	0.10	Matches
592	Steve Seddon	eng ENG	DF	Birmingham City	21	1997	4	3	223	2.5	0.00	0.80	0.80	0.00	0.00	0.00	0.40	0.00	0.00	0.81	0.81	0.00	0.81	Matches
593	Alfa Semedo	gw GNB	MF	Nottingham	21	1997	24	10	1,011	11.2	0.18	0.00	0.18	0.18	0.00	0.00	0.18	0.00	0.18	0.00	0.18	0.18	0.18	Matches
594	Antoine Semenyo	gh GHA	FW	Bristol City	19	2000	9	3	302	3.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
595	Steven Sessegnon	eng ENG	DF	Fulham	19	2000	14	9	714	7.9	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	Matches
596	Jamie Shackleton	eng ENG	MF	Leeds United	19	1999	22	5	473	5.3	0.38	0.00	0.38	0.38	0.00	0.00	0.00	0.00	0.38	0.00	0.38	0.38	0.38	Matches
597	Liam Shaw	eng ENG	MF	Sheffield Weds	18	2001	2	1	68	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
598	Ryan Shawcross	eng ENG	DF	Stoke City	31	1987	5	5	310	3.4	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	Matches
599	James Shea	eng ENG	GK	Luton Town	28	1991	13	13	1,170	13.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
600	Alan Sheehan	ie IRL	MF,DF	Luton Town	32	1986	4	2	223	2.5	0.00	0.40	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.40	0.00	0.40	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
601	Andrew Shinnie	sct SCO	MF	Luton Town	30	1989	21	16	1,346	15.0	0.07	0.13	0.20	0.07	0.00	0.00	0.27	0.00	0.07	0.13	0.20	0.07	0.20	Matches
602	Graeme Shinnie	sct SCO	MF	Derby County	27	1991	23	12	1,165	12.9	0.16	0.08	0.23	0.16	0.00	0.00	0.62	0.00	0.15	0.08	0.23	0.15	0.23	Matches
603	Olamide Shodipo	ie IRL	MF,FW	QPR	22	1997	12	2	313	3.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
604	Ryan Shotton	eng ENG	DF	Middlesbrough	30	1988	21	20	1,740	19.3	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
605	Toby Sibbick	ug UGA	DF,MF	Barnsley	20	1999	18	17	1,516	16.8	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
606	Louie Sibley	eng ENG	MF	Derby County	17	2001	11	9	733	8.1	0.62	0.25	0.86	0.62	0.00	0.00	0.62	0.12	0.61	0.25	0.86	0.61	0.86	Matches
607	Leonardo da Silva Lopes	pt POR	MF,DF	Hull City	20	1998	40	33	3,073	34.1	0.06	0.09	0.15	0.06	0.00	0.00	0.15	0.00	0.06	0.09	0.15	0.06	0.15	Matches
608	Tiago Silva	pt POR	MF	Nottingham	26	1993	44	34	3,037	33.7	0.09	0.12	0.21	0.09	0.00	0.00	0.21	0.00	0.09	0.12	0.21	0.09	0.21	Matches
609	Elliot Simoes	ao ANG	MF,FW	Barnsley	19	1999	17	6	632	7.0	0.29	0.00	0.29	0.29	0.00	0.00	0.29	0.00	0.28	0.00	0.28	0.28	0.28	Matches
610	Danny Simpson	eng ENG	DF	Huddersfield	32	1987	24	23	1,989	22.1	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
611	Scott Sinclair	eng ENG	MF	Preston	30	1989	18	11	894	9.9	0.30	0.00	0.30	0.30	0.00	0.00	0.00	0.00	0.30	0.00	0.30	0.30	0.30	Matches
612	Jiří Skalák	cz CZE	MF	Millwall	27	1992	12	4	360	4.0	0.25	0.00	0.25	0.25	0.00	0.00	0.25	0.00	0.25	0.00	0.25	0.25	0.25	Matches
613	Simon Sluga	hr CRO	GK	Luton Town	26	1993	33	33	2,970	33.0	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	Matches
614	Brad Smith	au AUS	DF,MF	Cardiff City	25	1994	3	0	15	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
615	Jordan Smith	eng ENG	GK	Nottingham	24	1994	2	2	180	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
616	Korey Smith	eng ENG	MF	Bristol City	28	1991	22	19	1,686	18.7	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	Matches
617	Matt Smith	eng ENG	FW	Millwall	30	1989	41	20	1,932	21.5	0.56	0.19	0.74	0.56	0.00	0.00	0.14	0.00	0.56	0.19	0.75	0.56	0.75	Matches
618	Matthew Smith	wls WAL	MF	Charlton Athletic	19	1999	2	0	63	0.7	0.00	0.00	0.00	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00	Matches
619	Matthew Smith	wls WAL	MF	QPR	19	1999	8	2	199	2.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
620	Emile Smith Rowe	eng ENG	MF	Huddersfield	19	2000	19	13	1,176	13.1	0.15	0.15	0.31	0.15	0.00	0.00	0.08	0.00	0.15	0.15	0.31	0.15	0.31	Matches
621	Tommy Smith	eng ENG	DF	Stoke City	27	1992	30	27	2,513	27.9	0.00	0.14	0.14	0.00	0.00	0.00	0.18	0.00	0.00	0.14	0.14	0.00	0.14	Matches
622	Alex Smithies	eng ENG	GK	Cardiff City	29	1990	30	30	2,700	30.0	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	Matches
623	Michael Sollbauer	at AUT	DF	Barnsley	29	1990	17	17	1,530	17.0	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	Matches
624	Chris Solly	eng ENG	DF,MF	Charlton Athletic	28	1991	14	12	1,069	11.9	0.00	0.08	0.08	0.00	0.00	0.00	0.17	0.00	0.00	0.08	0.08	0.00	0.08	Matches
625	Samba Sow	ml MLI	MF	Nottingham	30	1989	25	22	1,675	18.6	0.00	0.05	0.05	0.00	0.00	0.00	0.48	0.00	0.00	0.05	0.05	0.00	0.05	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
626	Djed Spence	eng ENG	MF,DF	Middlesbrough	18	2000	22	18	1,535	17.1	0.06	0.00	0.06	0.06	0.00	0.00	0.12	0.00	0.06	0.00	0.06	0.06	0.06	Matches
627	Jay Stansfield	eng ENG	FW,MF	Fulham	16	2002	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
628	Richard Stearman	eng ENG	DF	Huddersfield	31	1987	17	17	1,478	16.4	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	Matches
629	Dujon Sterling	eng ENG	DF	Wigan Athletic	19	1999	8	7	614	6.8	0.00	0.15	0.15	0.00	0.00	0.00	0.15	0.00	0.00	0.15	0.15	0.00	0.15	Matches
630	Jordan Stevens	eng ENG	MF	Leeds United	19	2000	4	0	57	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
631	Kevin Stewart	jm JAM	MF	Hull City	25	1993	27	21	1,968	21.9	0.09	0.05	0.14	0.09	0.00	0.00	0.18	0.00	0.09	0.05	0.14	0.09	0.14	Matches
632	Jayden Stockley	eng ENG	FW	Preston	25	1993	32	9	1,156	12.8	0.31	0.23	0.55	0.31	0.00	0.00	0.39	0.00	0.31	0.23	0.54	0.31	0.54	Matches
633	Dejan Stojanović	at AUT	GK	Middlesbrough	26	1993	8	8	720	8.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
634	Jordan Storey	eng ENG	DF	Preston	21	1997	10	7	725	8.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
635	Pascal Struijk	nl NED	MF	Leeds United	19	1999	5	2	218	2.4	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	Matches
636	Callum Styles	hu HUN	MF	Barnsley	19	2000	17	5	678	7.5	0.13	0.00	0.13	0.13	0.00	0.00	0.13	0.00	0.13	0.00	0.13	0.13	0.13	Matches
637	Ivan Šunjić	ba BIH	MF	Birmingham City	22	1996	40	37	3,267	36.3	0.08	0.00	0.08	0.08	0.00	0.00	0.25	0.00	0.08	0.00	0.08	0.08	0.08	Matches
638	Sam Surridge	eng ENG	FW	Swansea City	21	1998	20	7	783	8.7	0.46	0.00	0.46	0.46	0.00	0.00	0.00	0.00	0.46	0.00	0.46	0.46	0.46	Matches
639	John Swift	eng ENG	MF	Reading	24	1995	41	40	3,378	37.5	0.16	0.27	0.43	0.16	0.00	0.00	0.16	0.03	0.16	0.27	0.43	0.16	0.43	Matches
640	Sammie Szmodics	ie IRL	FW	Bristol City	23	1995	3	1	109	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
641	Lasse Sørensen	dk DEN	MF	Stoke City	19	1999	6	2	183	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
642	Ryan Tafazolli	eng ENG	DF	Hull City	27	1991	15	7	820	9.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
643	Marcus Tavernier	eng ENG	MF,FW	Middlesbrough	20	1999	37	27	2,536	28.2	0.11	0.18	0.28	0.11	0.00	0.00	0.14	0.00	0.11	0.18	0.28	0.11	0.28	Matches
644	Lyle Taylor	ms MSR	FW	Charlton Athletic	29	1990	22	17	1,605	17.8	0.62	0.06	0.67	0.39	0.22	0.22	0.22	0.00	0.62	0.06	0.67	0.39	0.45	Matches
645	Matty Taylor	eng ENG	FW	Bristol City	29	1990	1	0	11	0.1	0.00	0.00	0.00	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00	0.00	Matches
646	Mamadou Thiam	sn SEN	MF,FW	Barnsley	24	1995	8	3	336	3.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
647	Luke Thomas	eng ENG	MF	Barnsley	20	1999	39	24	2,315	25.7	0.04	0.16	0.19	0.04	0.00	0.00	0.19	0.00	0.04	0.16	0.19	0.04	0.19	Matches
648	Ben Thompson	eng ENG	MF	Millwall	23	1995	28	20	1,839	20.4	0.05	0.00	0.05	0.05	0.00	0.00	0.25	0.00	0.05	0.00	0.05	0.05	0.05	Matches
649	Dominic Thompson	eng ENG	DF,MF	Brentford	19	2000	2	0	7	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
650	Jordan Thompson	nir NIR	MF	Stoke City	22	1997	15	8	620	6.9	0.00	0.14	0.14	0.00	0.00	0.00	0.29	0.00	0.00	0.15	0.15	0.00	0.15	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
651	Harry Toffolo	eng ENG	DF	Huddersfield	23	1995	19	19	1,710	19.0	0.05	0.11	0.16	0.05	0.00	0.00	0.11	0.00	0.05	0.11	0.16	0.05	0.16	Matches
652	Lee Tomlin	eng ENG	MF	Cardiff City	30	1989	33	24	2,164	24.0	0.33	0.42	0.75	0.33	0.00	0.00	0.33	0.00	0.33	0.42	0.75	0.33	0.75	Matches
653	Jon Toral	es ESP	MF	Hull City	24	1995	14	8	610	6.8	0.00	0.44	0.44	0.00	0.00	0.00	0.29	0.00	0.00	0.44	0.44	0.00	0.44	Matches
654	Conor Townsend	eng ENG	DF	West Brom	26	1993	27	19	1,902	21.1	0.00	0.05	0.05	0.00	0.00	0.00	0.19	0.00	0.00	0.05	0.05	0.00	0.05	Matches
655	Lewis Travis	eng ENG	MF	Blackburn	21	1997	43	41	3,458	38.4	0.05	0.05	0.10	0.05	0.00	0.00	0.34	0.00	0.05	0.05	0.10	0.05	0.10	Matches
656	Connal Trueman	eng ENG	GK	Birmingham City	23	1996	10	10	900	10.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
657	Ryan Tunnicliffe	eng ENG	MF	Luton Town	26	1992	40	37	3,243	36.0	0.03	0.03	0.06	0.03	0.00	0.00	0.08	0.00	0.03	0.03	0.06	0.03	0.06	Matches
658	Josh Tymon	eng ENG	DF	Stoke City	20	1999	2	1	85	0.9	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
659	Osaze Urhoghide	nl NED	DF	Sheffield Weds	19	2000	3	3	177	2.0	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	0.00	Matches
660	Jack Vale	wls WAL	FW	Blackburn	18	2001	1	0	13	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
661	Joel Valencia	ec ECU	FW	Brentford	24	1994	19	1	334	3.7	0.27	0.00	0.27	0.27	0.00	0.00	0.00	0.00	0.27	0.00	0.27	0.27	0.27	Matches
662	Isaac Vassell	eng ENG	FW,MF	Cardiff City	25	1993	2	0	46	0.5	2.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	1.96	0.00	1.96	1.96	1.96	Matches
663	Will Vaulks	wls WAL	MF	Cardiff City	25	1993	27	18	1,683	18.7	0.21	0.00	0.21	0.21	0.00	0.00	0.16	0.00	0.21	0.00	0.21	0.21	0.21	Matches
664	James Vennings	eng ENG	MF	Charlton Athletic	19	2000	3	0	68	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
665	Thibaud Verlinden	be BEL	FW,MF	Stoke City	20	1999	5	0	58	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
666	Fran Villalba	es ESP	MF	Birmingham City	21	1998	17	15	1,213	13.5	0.07	0.00	0.07	0.07	0.00	0.00	0.00	0.00	0.07	0.00	0.07	0.07	0.07	Matches
667	João Virgínia	pt POR	GK	Reading	19	1999	2	2	180	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
668	Sam Vokes	wls WAL	FW	Stoke City	29	1989	36	18	1,706	19.0	0.26	0.11	0.37	0.26	0.00	0.00	0.00	0.00	0.26	0.11	0.37	0.26	0.37	Matches
669	Zak Vyner	ke KEN	DF	Bristol City	22	1997	8	4	496	5.5	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
670	Martyn Waghorn	eng ENG	MF,FW	Derby County	29	1990	43	36	3,179	35.3	0.34	0.08	0.42	0.28	0.06	0.11	0.17	0.03	0.34	0.08	0.42	0.28	0.37	Matches
671	Stephen Walker	eng ENG	FW	Middlesbrough	18	2000	7	1	139	1.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
672	Tyler Walker	eng ENG	FW	Nottingham	22	1996	7	1	138	1.5	0.67	0.00	0.67	0.67	0.00	0.00	0.00	0.00	0.65	0.00	0.65	0.65	0.65	Matches
673	Jed Wallace	eng ENG	MF,FW	Millwall	25	1994	43	43	3,786	42.1	0.24	0.31	0.55	0.12	0.12	0.14	0.17	0.02	0.24	0.31	0.55	0.12	0.43	Matches
674	Lee Wallace	sct SCO	DF	QPR	31	1987	11	10	854	9.5	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.11	0.00	0.00	0.00	0.00	0.00	Matches
675	Murray Wallace	sct SCO	DF,MF	Millwall	26	1993	43	38	3,417	38.0	0.00	0.05	0.05	0.00	0.00	0.00	0.18	0.00	0.00	0.05	0.05	0.00	0.05	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
676	Christian Walton	eng ENG	GK	Blackburn	23	1995	46	46	4,140	46.0	0.00	0.02	0.02	0.00	0.00	0.00	0.02	0.00	0.00	0.02	0.02	0.00	0.02	Matches
