Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
761	Michael Rose	sct SCO	DF	Stoke City	28	1995	22	1,296	59	31.3	14.4	0.90	86	0.76	0.63	19	0.76	1.09	1.53	1.53	0.00	0.00	+0.54	Matches
762	Joe Rothwell	eng ENG	MF	Leeds United	29	1995	36	2,249	62	54.3	25.0	0.96	84	0.32	0.48	20	0.16	2.06	2.12	0.72	1.40	+1.40	-0.03	Matches
763	Pelly Ruddock Mpanzu	cd COD	MF	Luton Town	31	1993	10	228	23	5.5	2.5	0.40	69	0.00	3.60	18	7.60	1.40	1.20	1.60	-0.40	-0.39	+0.13	Matches
764	Jack Rudoni	eng ENG	MF	Coventry City	24	2000	43	3,502	81	84.6	38.9	1.03	85	0.75	0.08	34	0.00	1.42	1.34	1.16	0.18	+0.18	+0.32	Matches
765	Carl Rushworth	eng ENG	GK	Hull City	23	2001	2	180	90	4.3	2.0	1.00	90	1.00	0.00		2.00	1.50	1.00	1.00	0.00	0.00	+0.23	Matches
766	Nazariy Rusyn	ua UKR	FW,MF	Sunderland	25	1998	8	72	9	1.7	0.8	0.00		0.00	10.0	9	21.3	2.63	1.25	2.50	-1.25	-1.25	-1.58	Matches
767	Georginio Rutter	fr FRA	MF	Leeds United	22	2002	1	90	90	2.2	1.0	1.00	90	1.00	0.00		0.00	1.00	3.00	3.00	0.00	0.00	-1.44	Matches
768	Sai Sachdev	eng ENG	DF	Sheffield United	19	2005	1	1	1	0.0	0.0	0		0	1	1	1	1.00	0	0	0	0.00	-0.59	Matches
769	Borja Sainz	es ESP	FW,MF	Norwich City	23	2001	41	3,607	88	87.1	40.1	1.02	88	0.70	0.00		0.00	1.22	1.55	1.47	0.07	+0.07	+0.07	Matches
770	Koki Saito	jp JPN	MF	QPR	22	2001	39	2,295	59	55.4	25.5	0.98	77	0.27	0.55	27	0.00	1.26	1.18	1.37	-0.20	-0.20	+0.05	Matches
771	Tatsuhiro Sakamoto	jp JPN	MF,FW	Coventry City	27	1996	42	2,587	62	62.5	28.7	1.05	77	0.45	0.42	24	0.07	1.50	1.39	1.36	0.03	+0.03	-0.25	Matches
772	Yousef Salech	dk DEN	FW	Cardiff City	22	2002	20	1,276	64	30.8	14.2	0.99	82	0.49	0.42	21	0.00	1.00	0.92	1.55	-0.63	-0.63	-0.13	Matches
773	Lars-Jørgen Salvesen	no NOR	FW	Derby County	28	1996	8	488	61	11.8	5.4	1.11	73	0.56	0.37	24	0.00	0.25	0.19	1.11	-0.93	-0.92	-0.85	Matches
774	Shurandy Sambo	cw CUW	DF	Burnley	22	2001	1	19	19	0.5	0.2	0.00		0.00	5.00	19	20.0	0.00	0.00	0.00	0.00	0.00	-1.16	Matches
775	Dion Sanderson	eng ENG	DF	Blackburn	24	1999	12	567	47	13.7	6.3	0.63	87	0.48	1.27	28	1.43	1.75	0.95	1.11	-0.16	-0.16	-0.31	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
776	Greg Sandiford	gd GRN	DF	Coventry City	19	2005	0					0		0	0		2							Matches
777	Amar Sanghrajka	eng ENG	MF	Watford	17	2006	0					0		0	0		2							Matches
778	Hevertton Santos	br BRA	DF	QPR	23	2001	6	319	53	7.7	3.5	1.14	68	0.57	0.57	25	4.00	0.33	0.57	2.00	-1.43	-1.41	-1.29	Matches
779	Josh Sargent	us USA	FW	Norwich City	24	2000	32	2,500	78	60.4	27.8	1.01	85	0.68	0.14	31	0.00	1.22	1.55	1.33	0.22	+0.22	+0.38	Matches
780	Jeremy Sarmiento	ec ECU	MF	Burnley	22	2002	35	1,166	33	28.2	13.0	0.85	69	0.08	1.85	17	0.31	2.23	0.85	0.15	0.69	+0.69	-0.64	Matches
781	George Saville	nir NIR	MF	Millwall	31	1993	45	3,300	73	79.7	36.7	0.98	87	0.68	0.25	18	0.03	1.40	0.95	1.04	-0.08	-0.08	-0.19	Matches
782	Christian Saydee	lr LBR	MF,FW	Portsmouth	22	2002	29	1,152	40	27.8	12.8	0.78	72	0.08	1.48	23	1.09	0.83	1.02	1.72	-0.70	-0.70	-0.58	Matches
783	Calum Scanlon	eng ENG	MF	Millwall	19	2005	4	167	42	4.0	1.9	1.58	52	0.00	0.53	12	0.53	1.00	1.05	1.05	0.00	0.00	+0.05	Matches
784	Dane Scarlett	eng ENG	FW	Oxford United	20	2004	20	792	40	19.1	8.8	0.80	70	0.11	1.48	23	0.68	0.70	0.91	1.93	-1.02	-1.02	-0.83	Matches
785	Nicolas Schmid	at AUT	GK	Portsmouth	27	1997	35	3,090	88	74.6	34.3	1.02	88	0.99	0.00		0.20	1.37	1.37	1.40	-0.03	-0.03	+1.00	Matches
786	Isaac Schmidt	ch SUI	DF,MF	Leeds United	24	1999	12	78	7	1.9	0.9	0.00		0.00	13.3	7	24.4	2.67	1.11	1.11	0.00	0.00	-1.44	Matches
787	Oscar Schwartau	dk DEN	MF,FW	Norwich City	18	2006	40	1,564	39	37.8	17.4	0.98	69	0.23	1.32	17	0.17	1.33	1.44	1.38	0.06	+0.06	-0.01	Matches
788	Jenson Seelt	nl NED	DF	Sunderland	21	2003	1	22	22	0.5	0.2	0.00		0.00	5.00	22	25.0	0.00	0.00	5.00	-5.00	-4.09	-4.42	Matches
789	Tatsuki Seko	jp JPN	MF	Stoke City	26	1997	25	1,597	64	38.6	17.7	1.02	83	0.79	0.40	16	0.96	0.96	1.02	1.36	-0.34	-0.34	+0.05	Matches
790	Tyrell Sellars-Fleming	eng ENG	MF	Hull City	19	2005	4	8	2	0.2	0.1	0.00		0.00	40.0	2	30.0	1.00	10.0	0.00	10.0	+11.25	+11.49	Matches
791	Egil Selvik	no NOR	GK	Watford	27	1997	16	1,440	90	34.8	16.0	1.00	90	1.00	0.00		0.06	1.00	0.81	1.19	-0.38	-0.37	-0.31	Matches
792	Ken Sema	se SWE	MF	Watford	30	1993	14	521	37	12.6	5.8	0.69	70	0.00	1.72	24	0.52	1.43	1.72	2.07	-0.34	-0.35	-0.20	Matches
793	Jean Seri	ci CIV	MF	Hull City	33	1991	0					0		0	0		1							Matches
794	Femi Seriki	eng ENG	DF	Sheffield United	22	2002	25	1,091	44	26.4	12.1	0.66	82	0.25	1.40	26	0.25	2.04	1.57	0.66	0.91	+0.91	+0.44	Matches
795	Jamie Shackleton	eng ENG	MF,DF	Sheffield United	24	1999	12	291	24	7.0	3.2	0.63	59	0.00	3.13	17	1.56	2.17	0.63	0.63	0.00	0.00	-0.63	Matches
796	Conor Shaughnessy	ie IRL	DF	Portsmouth	28	1996	9	512	57	12.4	5.7	1.23	71	0.35	0.35	8	0.00	1.22	1.40	1.40	0.00	0.00	+0.32	Matches
797	James Shea	eng ENG	GK	Luton Town	33	1991	2	147	74	3.6	1.6	0.63	90	0.63	0.63	57	5.00	0.50	0.00	0.63	-0.63	-0.61	-0.09	Matches
798	Ben Sheaf	eng ENG	MF	Coventry City	26	1998	29	2,130	73	51.4	23.7	0.97	86	0.72	0.25	26	0.08	1.39	1.43	1.22	0.21	+0.21	+0.17	Matches
799	Jonjo Shelvey	eng ENG	MF	Burnley	32	1992	2	12	6	0.3	0.1	0.00		0.00	20.0	6	30.0	3.00	10.0	0.00	10.0	+7.50	+6.37	Matches
800	Nathan Shepperd	wls WAL	GK	QPR	23	2000	0					0		0	0		5							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
801	Louie Sibley	eng ENG	MF	Oxford United	22	2001	11	170	15	4.1	1.9	0.53	45	0.00	5.26	13	4.74	1.18	1.05	1.58	-0.53	-0.53	-0.19	Matches
802	Sol Sidibé	eng ENG	MF	Stoke City	17	2007	8	306	38	7.4	3.4	0.88	62	0.00	1.47	24	3.82	0.75	0.59	1.18	-0.59	-0.59	-0.24	Matches
803	Francisco Sierralta	cl CHI	DF	Watford	27	1997	33	1,897	57	45.8	21.1	1.00	80	0.71	0.57	18	0.43	1.21	1.28	1.28	0.00	0.00	+0.32	Matches
804	Arnór Sigurðsson	is ISL	FW,MF	Blackburn	25	1999	5	62	12	1.5	0.7	0.00		0.00	7.14	12	5.71	1.00	4.29	1.43	2.86	+2.90	+2.84	Matches
805	Sam Silvera	au AUS	MF	Portsmouth	23	2000	11	446	41	10.8	5.0	1.00	63	0.20	1.20	22	1.40	0.36	0.40	2.20	-1.80	-1.82	-1.72	Matches
806	Roko Simic	hr CRO	FW	Cardiff City	20	2003	0					0		0	0		4							Matches
807	Ellis Simms	eng ENG	FW	Coventry City	23	2001	43	2,286	53	55.2	25.4	1.02	76	0.28	0.67	19	0.04	1.51	1.26	1.10	0.16	+0.16	+0.06	Matches
808	Xavier Simons	eng ENG	MF	Hull City	21	2003	20	1,208	60	29.2	13.4	0.97	78	0.37	0.52	28	0.30	1.10	1.19	1.27	-0.07	-0.07	+0.20	Matches
809	Nathan Simpson	eng ENG	MF	Middlesbrough	20	2004	1	1	1	0.0	0.0	0		0	1	1	0	3.00	0	0	0	0.00	-0.17	Matches
810	Doğukan Sınık	tr TUR	MF	Hull City	25	1999	0					0		0	0		1							Matches
811	Emmanouil Siopis	gr GRE	MF	Cardiff City	30	1994	21	1,444	69	34.9	16.0	1.00	84	0.63	0.31	19	0.19	1.00	0.75	1.75	-1.00	-1.00	-0.70	Matches
812	Moussa Sissoko	fr FRA	MF	Watford	34	1989	40	2,888	72	69.8	32.1	1.03	83	0.62	0.22	23	0.00	1.20	1.12	1.53	-0.40	-0.41	-0.76	Matches
813	Regan Slater	eng ENG	MF	Hull City	24	1999	44	2,966	67	71.6	33.0	1.09	78	0.64	0.24	20	0.03	1.09	0.94	1.15	-0.21	-0.21	+0.02	Matches
814	Josh Slowey		DF	Bristol City			0					0		0	0		4							Matches
815	Andy Smith	sct SCO	DF	Hull City	22	2001	0					0		0	0		7							Matches
816	Kyle Smith		DF	Millwall			0					0		0	0		4							Matches
817	Michael Smith	eng ENG	FW	Sheffield Weds	32	1991	41	1,844	45	44.5	20.5	0.78	76	0.15	1.22	25	0.10	1.37	1.61	1.37	0.24	+0.24	+0.79	Matches
818	William Smith	eng ENG	MF	Stoke City	18	2005	0					0		0	0		1							Matches
819	Paul Smyth	nir NIR	MF,FW	QPR	26	1997	43	2,770	64	66.9	30.8	0.97	77	0.19	0.42	35	0.00	1.23	1.27	1.14	0.13	+0.13	+1.05	Matches
820	Manor Solomon	il ISR	MF	Leeds United	25	1999	39	2,589	66	62.5	28.8	1.04	78	0.17	0.31	27	0.00	2.23	2.22	0.59	1.63	+1.63	+0.59	Matches
821	Oliver Sonne	pe PER	DF	Burnley	23	2000	2	25	13	0.6	0.3	0.00		0.00	6.67	13	46.7	2.00	3.33	0.00	3.33	+3.60	+2.46	Matches
822	Matthew Sorinola	eng ENG	MF,DF	Plymouth Argyle	23	2001	25	1,674	67	40.4	18.6	1.02	81	0.43	0.32	22	0.16	0.92	1.02	1.51	-0.48	-0.48	+0.54	Matches
823	Harry Souttar	au AUS	DF	Sheffield United	25	1998	21	1,768	84	42.7	19.6	1.02	88	0.97	0.05	14	0.05	2.19	1.28	0.51	0.77	+0.76	+0.31	Matches
824	Vinicius Souza	br BRA	MF	Sheffield United	25	1999	35	2,787	80	67.3	31.0	1.03	84	0.77	0.10	31	0.00	1.97	1.45	0.68	0.77	+0.78	+0.58	Matches
825	Tony Springett	ie IRL	MF	Norwich City	21	2002	0					0		0	0		2							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
826	Jack Stacey	eng ENG	DF,MF	Norwich City	28	1996	41	2,143	52	51.8	23.8	0.84	84	0.59	0.88	22	0.21	1.24	1.55	1.64	-0.08	-0.08	-0.31	Matches
827	Enda Stevens	ie IRL	DF	Stoke City	34	1990	18	1,194	66	28.8	13.3	0.98	86	0.75	0.38	15	0.45	1.33	1.43	1.20	0.23	+0.23	+0.84	Matches
828	Ben Stevenson	eng ENG	MF	Portsmouth	27	1997	1	7	7	0.2	0.1	0.00		0.00	10.0	7	20.0	1.00	0.00	0.00	0.00	0.00	+0.28	Matches
829	Toby Steward	eng ENG	GK	Portsmouth	19	2005	0					0		0	0		1							Matches
830	Layton Stewart	eng ENG	FW	Preston	21	2002	0					0		0	0		10							Matches
831	Joshua Stokes		MF	Bristol City			0					0		0	0		1							Matches
832	Jordan Storey	eng ENG	DF	Preston	26	1997	35	3,062	87	74.0	34.0	1.03	87	0.97	0.00		0.12	1.11	1.15	1.32	-0.18	-0.18	+0.24	Matches
833	Li-Bau Stowell		GK	Preston			0					0		0	0		8							Matches
834	Pascal Struijk	nl NED	DF	Leeds United	24	1999	35	2,824	81	68.2	31.4	0.99	90	0.96	0.13	10	0.03	2.03	1.78	0.76	1.02	+1.02	-1.24	Matches
835	Zak Sturge	eng ENG	DF	Millwall	20	2004	5	303	61	7.3	3.4	0.88	90	0.59	0.59	17	1.18	1.80	1.76	1.18	0.59	+0.59	+0.69	Matches
836	Callum Styles	hu HUN	DF,MF	West Brom	24	2000	34	2,613	77	63.1	29.0	1.00	85	0.79	0.17	30	0.14	1.29	1.28	1.10	0.17	+0.17	-0.12	Matches
837	Emmerson Sutton	eng ENG	FW	QPR	17	2006	2	56	28	1.4	0.6	0.00		0.00	3.33	28	6.67	0.00	1.67	3.33	-1.67	-1.61	-1.41	Matches
838	Zak Swanson	eng ENG	DF	Portsmouth	23	2000	30	1,972	66	47.6	21.9	1.05	81	0.50	0.32	14	0.18	1.30	1.14	1.69	-0.55	-0.55	-0.51	Matches
839	John Swift	eng ENG	MF	West Brom	29	1995	36	1,741	48	42.1	19.3	0.98	75	0.31	0.88	19	0.41	1.22	1.24	0.78	0.47	+0.47	+0.43	Matches
840	Mark Sykes	ie IRL	MF	Bristol City	26	1997	27	1,707	63	41.2	19.0	1.11	72	0.11	0.32	32	0.05	1.44	1.26	1.11	0.16	+0.16	+0.12	Matches
841	Sammie Szmodics	ie IRL	FW,MF	Blackburn	28	1995	1	26	26	0.6	0.3	0.00		0.00	3.33	26	0.00	3.00	10.0	6.67	3.33	+3.46	+3.37	Matches
842	Kornél Szűcs	hu HUN	DF	Plymouth Argyle	22	2001	36	2,839	79	68.6	31.5	0.98	88	0.89	0.16	23	0.13	1.11	1.21	1.87	-0.67	-0.67	+0.44	Matches
843	Elias Sørensen	dk DEN	MF,FW	Portsmouth	24	1999	12	322	27	7.8	3.6	1.11	62	0.00	2.22	9	2.22	1.17	1.39	1.94	-0.56	-0.56	-0.30	Matches
844	Jakob Sørensen	dk DEN	MF	Norwich City	26	1998	27	1,327	49	32.1	14.7	0.95	78	0.41	0.88	18	0.14	1.07	1.36	1.22	0.14	+0.14	+0.10	Matches
845	Lorent Talla	xk KVX	MF	QPR	19	2005	0					0		0	0		1							Matches
846	Maksym Talovierov	ua UKR	DF	Plymouth Argyle	24	2000	11	934	85	22.6	10.4	0.96	89	0.87	0.10	46	0.00	1.27	1.44	1.73	-0.29	-0.29	+0.67	Matches
847	Ao Tanaka	jp JPN	MF	Leeds United	25	1998	43	3,314	77	80.0	36.8	1.01	87	0.76	0.16	18	0.00	2.21	2.04	0.71	1.33	+1.33	-0.41	Matches
848	Japhet Tanganga	eng ENG	DF	Millwall	25	1999	40	3,552	89	85.8	39.5	1.01	89	0.99	0.00		0.00	1.50	0.94	0.91	0.03	+0.03	+0.48	Matches
849	George Tanner	eng ENG	DF,MF	Bristol City	24	1999	32	2,002	63	48.4	22.2	1.04	80	0.77	0.41	19	0.14	1.59	1.22	1.40	-0.18	-0.18	-0.52	Matches
850	Ollie Tanner	eng ENG	MF	Cardiff City	22	2002	29	1,387	48	33.5	15.4	0.97	71	0.19	0.91	23	0.06	1.03	1.04	1.17	-0.13	-0.13	+0.62	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
851	Troy Tarry		DF	Preston			0					0		0	0		1							Matches
852	Fabio Tavares	eng ENG	FW	Coventry City	23	2001	1	1	1	0.0	0.0	0		0	1	1	20	3.00	0	0	0	0.00	-0.13	Matches
853	Caleb Taylor	eng ENG	DF	West Brom	21	2003	0					0		0	0		7							Matches
854	Joe Taylor	wls WAL	FW	Luton Town	21	2002	13	157	12	3.8	1.7	0.00		0.00	7.65	12	5.88	0.54	1.76	2.35	-0.59	-0.57	-0.05	Matches
855	Junior Tchamadeu	cm CMR	DF	Stoke City	20	2003	41	3,136	76	75.7	34.8	1.01	85	0.78	0.17	28	0.11	1.15	0.86	1.35	-0.49	-0.49	-0.49	Matches
856	Hidde ter Avest	nl NED	DF,MF	Oxford United	27	1997	21	997	47	24.1	11.1	0.90	83	0.45	0.99	15	1.35	1.24	0.90	1.89	-0.99	-0.99	-0.85	Matches
857	Emre Tezgel	eng ENG	FW	Stoke City	18	2005	12	298	25	7.2	3.3	0.61	61	0.00	3.03	18	6.67	1.08	0.30	1.82	-1.52	-1.51	-1.23	Matches
858	Bobby Thomas	eng ENG	DF	Coventry City	23	2001	38	3,334	88	80.5	37.0	1.00	89	0.95	0.03	32	0.11	1.48	1.43	1.32	0.11	+0.11	-0.12	Matches
859	Joshua Thomas	wls WAL	FW	Swansea City	21	2002	1	1	1	0.0	0.0	0		0	1	1	1	0.00	0	0	0	0.00	+0.11	Matches
860	Lewis Thomas	wls WAL	GK	Bristol City	26	1997	0					0		0	0		1							Matches
861	Brandon Thomas-Asante	gh GHA	FW	Coventry City	25	1998	36	1,449	40	35.0	16.1	0.87	73	0.12	1.37	20	0.25	1.34	1.55	1.12	0.43	+0.43	+0.47	Matches
862	Jordan Thompson	nir NIR	MF	Stoke City	27	1997	23	1,353	59	32.7	15.0	0.87	82	0.40	0.67	29	0.47	1.26	0.87	1.33	-0.47	-0.47	-0.14	Matches
863	Liam Thompson	eng ENG	MF	Derby County	22	2002	28	1,610	58	38.9	17.9	1.01	79	0.28	0.56	19	0.45	1.32	1.23	1.01	0.22	+0.22	+0.65	Matches
864	Jordan Thorniley	eng ENG	DF	Oxford United	27	1996	2	81	41	2.0	0.9	0.00		0.00	2.22	41	7.78	1.00	1.11	2.22	-1.11	-1.11	-0.78	Matches
865	Muhamed Tijani	ng NGA	FW	Plymouth Argyle	24	2000	13	448	34	10.8	5.0	0.80	67	0.00	1.80	20	0.80	1.23	2.20	1.40	0.80	+0.80	+1.80	Matches
866	Antonio Tikvić	hr CRO	DF	Watford	20	2004	0					0		0	0		8							Matches
867	Nathan Tinsdale		MF	Hull City			0					0		0	0		2							Matches
868	Nathan Tjoe-A-On	id IDN	DF	Swansea City	22	2001	1	3	3	0.1	0.0	0		0	1	3	22	3.00	0	0	0	0.00	+0.11	Matches
869	Victor Torp	dk DEN	MF	Coventry City	25	1999	36	2,107	59	50.9	23.4	1.07	73	0.21	0.47	26	0.09	1.47	1.20	1.20	0.00	0.00	-0.27	Matches
870	Balázs Tóth	hu HUN	GK	Blackburn	26	1997	6	540	90	13.0	6.0	1.00	90	1.00	0.00		5.17	2.17	1.50	0.83	0.67	+0.67	+0.64	Matches
871	Ryley Towler	eng ENG	DF	Portsmouth	23	2001	12	936	78	22.6	10.4	0.96	90	0.96	0.19	18	1.63	1.00	1.63	2.12	-0.48	-0.48	-0.26	Matches
872	Andros Townsend	eng ENG	FW,MF	Luton Town	33	1991	1	11	11	0.3	0.1	0.00		0.00	10.0	11	0.00	0.00	0.00	0.00	0.00	0.00	+0.52	Matches
873	James Trafford	eng ENG	GK	Burnley	21	2002	45	4,050	90	97.8	45.0	1.00	90	1.00	0.00		0.00	2.16	1.42	0.36	1.07	+1.07	-3.93	Matches
874	Mark Travers	ie IRL	GK	Middlesbrough	25	1999	17	1,530	90	37.0	17.0	1.00	90	1.00	0.00		0.00	1.18	1.00	1.18	-0.18	-0.18	-0.56	Matches
875	Lewis Travis	eng ENG	MF	Blackburn	26	1997	38	3,216	85	77.7	35.7	1.04	87	0.76	0.03	7	0.00	1.53	1.26	0.98	0.28	+0.28	+0.77	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
876	Nectarios Triantis	gr GRE	DF,MF	Sunderland	21	2003	1	1	1	0.0	0.0	0		0	1	1	2	3.00	0	0	0	0.00	-0.30	Matches
877	Sondre Tronstad	no NOR	MF	Blackburn	28	1995	38	3,130	82	75.6	34.8	1.03	85	0.66	0.06	29	0.03	1.50	1.26	0.95	0.32	+0.32	+0.85	Matches
878	Connal Trueman	eng ENG	GK	Millwall	28	1996	0					0		0	0		4							Matches
879	Auston Trusty	us USA	DF	Sheffield United	25	1998	1	90	90	2.2	1.0	1.00	90	1.00	0.00		2.00	1.00	1.00	1.00	0.00	0.00	-0.60	Matches
880	Freddie Turley	ie IRL	MF	Derby County	18	2006	0					0		0	0		3							Matches
881	David Turnbull	sct SCO	MF	Cardiff City	25	1999	19	826	43	20.0	9.2	1.09	66	0.33	0.98	18	0.54	1.11	1.20	1.52	-0.33	-0.33	+0.27	Matches
882	Matthew Turner	wls WAL	GK	Cardiff City	22	2002	0					0		0	0		13							Matches
883	Timur Tuterov	ua UKR	MF	Sunderland	19	2005	0					0		0	0		1							Matches
884	Scott Twine	eng ENG	MF,FW	Bristol City	25	1999	35	2,119	61	51.2	23.5	1.11	74	0.21	0.38	22	0.00	1.36	1.11	1.11	0.00	0.00	-0.18	Matches
885	Scott Twine	eng ENG	FW,MF	Burnley	25	1999	0					0		0	0		1							Matches
886	Igor Tyjon	eng ENG	FW	Blackburn	16	2008	2	7	4	0.2	0.1	0.00		0.00	20.0	4	50.0	3.00	0.00	0.00	0.00	0.00	-0.11	Matches
887	Josh Tymon	eng ENG	DF	Swansea City	25	1999	45	3,940	88	95.2	43.8	1.00	89	0.89	0.02	20	0.00	1.29	1.12	1.23	-0.11	-0.11	-0.11	Matches
888	Ike Ugbo	ca CAN	FW	Sheffield Weds	25	1998	34	1,278	38	30.9	14.2	1.06	66	0.00	1.34	15	0.35	1.06	0.92	1.62	-0.70	-0.70	-0.74	Matches
889	Jack Vale	wls WAL	FW	Blackburn	23	2001	0					0		0	0		3							Matches
890	Pol Valentín	es ESP	MF,DF	Sheffield Weds	27	1997	34	1,527	45	36.9	17.0	0.76	76	0.41	1.24	26	0.47	1.09	1.12	1.88	-0.76	-0.77	-0.90	Matches
891	Yan Valery	tn TUN	DF,MF	Sheffield Weds	25	1999	39	3,154	81	76.2	35.0	1.09	82	0.63	0.03	45	0.03	1.23	1.23	1.46	-0.23	-0.23	-0.14	Matches
892	Jonathan Varane	mq MTQ	MF	QPR	22	2001	39	2,598	67	62.8	28.9	1.00	83	0.69	0.35	21	0.00	1.41	1.18	1.25	-0.07	-0.07	+0.40	Matches
893	Frank Vare	eng ENG	MF	Blackburn	16	2007	0					0		0	0		1							Matches
894	Rocco Vata	ie IRL	MF,FW	Watford	19	2005	33	1,536	47	37.1	17.1	0.88	77	0.29	1.05	21	0.53	0.94	1.11	1.52	-0.41	-0.41	-0.38	Matches
895	Harry Vaughan	ie IRL	MF	Hull City	20	2004	3	103	34	2.5	1.1	0.91	67	0.00	1.82	18	4.55	0.33	1.82	2.73	-0.91	-0.87	-0.67	Matches
896	Will Vaulks	wls WAL	MF	Oxford United	30	1993	44	3,339	76	80.7	37.1	1.02	84	0.73	0.16	26	0.03	1.18	1.05	1.37	-0.32	-0.32	+0.13	Matches
897	Josh Vickers	eng ENG	GK	Derby County	28	1995	6	540	90	13.0	6.0	1.00	90	1.00	0.00		6.50	1.67	1.17	1.00	0.17	+0.17	+0.39	Matches
898	André Vidigal	ao ANG	FW,MF	Stoke City	25	1998	10	104	10	2.5	1.2	0.00		0.00	8.33	10	10.0	1.30	0.00	0.83	-0.83	-0.87	-0.51	Matches
899	Lawrence Vigouroux	cl CHI	GK	Swansea City	30	1993	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	1.33	1.11	1.22	-0.11	-0.11		Matches
900	Žan Vipotnik	si SVN	FW	Swansea City	22	2002	42	2,087	50	50.4	23.2	1.03	71	0.09	0.78	22	0.17	1.38	1.08	0.82	0.26	+0.26	+0.74	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
901	Vitinho	br BRA	MF	Burnley	25	1999	3	235	78	5.7	2.6	1.15	78	0.38	0.00		0.00	2.00	2.69	0.77	1.92	+1.91	+0.81	Matches
902	Zak Vyner	ke KEN	DF	Bristol City	27	1997	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	1.42	1.28	1.20	0.09	+0.09		Matches
903	Thomas Waddingham	au AUS	FW	Portsmouth	19	2005	5	103	21	2.5	1.1	0.91	54	0.00	3.64	12	2.73	0.00	0.91	0.00	0.91	+0.87	+1.19	Matches
904	Ben Waine	nz NZL	FW	Plymouth Argyle	23	2001	1	9	9	0.2	0.1	0.00		0.00	10.0	9	0.00	1.00	0.00	0.00	0.00	0.00	+0.81	Matches
905	Jed Wallace	eng ENG	MF,FW	West Brom	30	1994	29	809	28	19.5	9.0	0.67	64	0.00	2.56	18	0.67	1.45	1.44	1.00	0.44	+0.44	+0.28	Matches
906	Murray Wallace	sct SCO	DF	Millwall	31	1993	11	733	67	17.7	8.1	0.99	90	0.99	0.37	4	2.35	1.09	0.49	1.11	-0.62	-0.61	-0.69	Matches
907	Joe Walsh	eng ENG	GK	QPR	22	2002	1	90	90	2.2	1.0	1.00	90	1.00	0.00		42.0	3.00	1.00	0.00	1.00	+1.00	+1.24	Matches
908	Liam Walsh	eng ENG	MF	Luton Town	26	1997	26	1,411	54	34.1	15.7	1.15	70	0.19	0.51	19	0.45	1.15	0.76	1.27	-0.51	-0.51	+0.02	Matches
909	Reuell Walters	eng ENG	DF,MF	Luton Town	19	2004	14	979	70	23.6	10.9	1.01	82	0.55	0.28	25	0.55	0.43	0.46	1.93	-1.47	-1.47	-1.24	Matches
910	Joe Ward	eng ENG	DF	Derby County	28	1995	7	150	21	3.6	1.7	1.18	57	0.00	2.94	7	5.88	0.57	0.00	0.59	-0.59	-0.60	-0.44	Matches
911	Jaden Warner	eng ENG	DF	Norwich City	21	2002	0					0		0	0		2							Matches
912	Conor Washington	nir NIR	FW	Derby County	32	1992	0					0		0	0		2							Matches
913	Duncan Watmore	eng ENG	MF	Millwall	30	1994	26	1,578	61	38.1	17.5	1.09	74	0.17	0.40	25	0.17	1.27	1.09	0.91	0.17	+0.17	+0.35	Matches
914	Tom Watson	eng ENG	MF	Sunderland	18	2006	20	891	45	21.5	9.9	1.11	71	0.30	0.91	13	0.91	1.19	0.61	0.71	-0.10	-0.10	-0.52	Matches
915	Daniel Watts	wls WAL	DF	Swansea City	18	2005	0					0		0	0		3							Matches
916	Wout Weghorst	nl NED	FW	Burnley	31	1992	2	25	13	0.6	0.3	0.00		0.00	6.67	13	0.00	3.00	6.67	0.00	6.67	+7.20	+6.08	Matches
