Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
594	Sheyi Ojo	eng ENG	MF,FW	Millwall	24	1997	18	932	52	22.5	10.4	1.15	70	0.10	0.58	16	0.77	1.11	0.96	0.87	0.10	+0.10	-0.10	Matches
595	Matthew Olosunde	us USA	MF	Preston	23	1998	2	136	68	3.3	1.5	0.67	81	0.00	0.67	55	0.00	0.00	0.00	1.33	-1.33	-1.32	-1.28	Matches
596	Robin Olsen	se SWE	GK	Sheffield United	31	1990	11	990	90	23.9	11.0	1.00	90	1.00	0.00		0.00	1.27	1.36	1.55	-0.18	-0.18	-0.75	Matches
597	Toyosi Olusanya	eng ENG	FW,MF	Middlesbrough	23	1997	3	66	22	1.6	0.7	0.00		0.00	4.29	22	17.1	1.33	0.00	0.00	0.00	0.00	-0.20	Matches
598	Andrew Oluwabori	ng NGA	FW,MF	Peterborough	19	2001	0					0		0	0		1							Matches
599	Josh Onomah	eng ENG	MF	Fulham	24	1997	20	808	40	19.5	9.0	0.89	70	0.33	1.33	21	0.89	1.75	1.89	1.00	0.89	+0.89	-0.59	Matches
600	Fred Onyedinma	eng ENG	FW,MF	Luton Town	24	1996	29	1,539	53	37.2	17.1	0.82	75	0.29	0.88	33	0.35	1.59	1.29	0.99	0.29	+0.29	+0.19	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
601	Ben Osborn	eng ENG	MF	Sheffield United	26	1994	34	1,956	58	47.2	21.7	0.97	86	0.74	0.60	12	0.05	1.53	1.57	1.43	0.14	+0.14	-0.48	Matches
602	Jordi Osei-Tutu	eng ENG	MF,DF	Nottingham	22	1998	4	233	58	5.6	2.6	1.54	58	0.38	0.00		0.00	1.50	1.54	1.15	0.38	+0.39	-0.35	Matches
603	Gabriel Osho	ng NGA	MF,DF	Luton Town	22	1998	23	1,405	61	33.9	15.6	1.03	81	0.77	0.45	16	0.32	1.78	1.47	1.09	0.38	+0.38	+0.32	Matches
604	Claudio Osorio	tl TLS	MF	Reading	18	2002	0					0		0	0		7							Matches
605	William Osula	dk DEN	FW	Sheffield United	17	2003	5	74	15	1.8	0.8	0.00		0.00	6.25	15	1.25	1.60	1.25	0.00	1.25	+1.22	+0.84	Matches
606	Obbi Oulare	be BEL	FW	Barnsley	25	1996	2	29	15	0.7	0.3	0.00		0.00	6.67	15	10.0	0.00	0.00	6.67	-6.67	-6.21	-5.37	Matches
607	Josh Owers	eng ENG	MF	Bristol City	19	2002	0					0		0	0		2							Matches
608	Marlon Pack	eng ENG	MF	Cardiff City	30	1991	24	2,068	86	50.0	23.0	1.00	89	0.96	0.04	25	0.35	0.92	1.00	1.74	-0.74	-0.74	-0.70	Matches
609	Alex Palmer	eng ENG	GK	West Brom	24	1996	0					0		0	0		11							Matches
610	Alex Palmer	eng ENG	GK	Luton Town	24	1996	2	180	90	4.3	2.0	1.00	90	1.00	0.00		0.00	1.50	1.00	1.00	0.00	0.00	-0.18	Matches
611	Kasey Palmer	jm JAM	MF	Bristol City	24	1996	6	207	35	5.0	2.3	0.43	57	0.00	2.17	30	3.91	0.83	0.87	1.74	-0.87	-0.87	-0.57	Matches
612	Romal Palmer	eng ENG	MF	Barnsley	21	1999	33	1,893	57	45.7	21.0	1.14	71	0.24	0.43	20	0.38	0.52	0.67	1.76	-1.10	-1.09	-0.41	Matches
613	Jonathan Panzo	eng ENG	DF	Nottingham	20	2000	1	64	64	1.5	0.7	1.43	64	0.00	0.00		0.00	1.00	0.00	0.00	0.00	0.00	-0.73	Matches
614	Josh Pask	eng ENG	DF	Coventry City	23	1997	0					0		0	0		2							Matches
615	Jamie Paterson	eng ENG	MF	Swansea City	29	1991	38	2,952	78	71.3	32.8	1.01	85	0.67	0.15	29	0.00	1.39	1.34	1.55	-0.21	-0.21	+0.01	Matches
616	Keenan Patten	wls WAL	MF	Cardiff City	20	2001	0					0		0	0		2							Matches
617	Martín Payero	ar ARG	MF	Middlesbrough	22	1998	13	567	44	13.7	6.3	0.95	82	0.63	1.11	11	1.90	1.62	1.27	0.63	0.63	+0.63	+0.51	Matches
618	Alex Pearce	ie IRL	DF	Millwall	32	1988	6	281	47	6.8	3.1	0.97	78	0.32	0.97	16	9.35	1.67	0.97	1.61	-0.65	-0.64	-0.87	Matches
619	Aynsley Pears	eng ENG	GK	Blackburn	23	1998	3	215	72	5.2	2.4	0.83	90	0.83	0.42	35	15.4	3.00	1.25	0.00	1.25	+1.26	+1.12	Matches
620	Ben Pearson	eng ENG	MF	Bournemouth	26	1995	23	883	38	21.3	9.8	0.82	81	0.61	1.53	16	1.43	2.17	1.33	0.82	0.51	+0.51	-0.32	Matches
621	Matty Pearson	eng ENG	DF	Huddersfield	27	1993	37	3,131	85	75.6	34.8	1.06	85	0.92	0.00		0.06	1.59	1.29	1.15	0.14	+0.14	-0.93	Matches
622	Kristian Pedersen	dk DEN	DF,MF	Birmingham City	26	1994	37	3,257	88	78.7	36.2	1.02	88	0.94	0.00		0.00	1.05	1.13	1.80	-0.66	-0.66	-0.56	Matches
623	Lee Peltier	eng ENG	DF,MF	Middlesbrough	34	1986	21	1,466	70	35.4	16.3	1.04	85	0.80	0.25	6	1.23	1.62	1.17	0.98	0.18	+0.18	-0.02	Matches
624	Dion Pereira	ag ATG	MF	Luton Town	22	1999	0					0		0	0		7							Matches
625	Dillon Phillips	eng ENG	GK	Cardiff City	26	1995	17	1,530	90	37.0	17.0	1.00	90	1.00	0.00		1.71	1.06	1.00	1.53	-0.53	-0.53	-0.22	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
626	Matt Phillips	sct SCO	FW,MF	West Brom	30	1991	28	1,560	56	37.7	17.3	1.04	71	0.23	0.58	29	0.06	1.64	1.16	0.75	0.40	+0.40	+0.40	Matches
627	Nathaniel Phillips	eng ENG	DF	Bournemouth	24	1997	17	1,530	90	37.0	17.0	1.00	90	1.00	0.00		0.00	1.94	1.65	0.82	0.82	+0.82	+0.10	Matches
628	Jaden Philogene Bidace	eng ENG	FW,MF	Stoke City	19	2002	11	541	49	13.1	6.0	1.00	76	0.67	0.83	17	0.50	0.91	1.50	1.50	0.00	0.00	-0.13	Matches
629	Harry Pickering	eng ENG	MF,DF	Blackburn	22	1998	32	2,749	86	66.4	30.5	1.02	87	0.89	0.03	66	0.07	1.56	1.44	0.98	0.46	+0.46	+0.78	Matches
630	Dan Pike	eng ENG	DF	Blackburn	19	2002	0					0		0	0		1							Matches
631	Pipa	es ESP	MF,DF	Huddersfield	23	1998	11	629	57	15.2	7.0	0.86	90	0.86	0.71	18	1.00	2.21	2.14	0.71	1.43	+1.43	+1.25	Matches
632	Joël Piroe	sr SUR	FW,MF	Swansea City	21	1999	45	3,474	77	83.9	38.6	1.04	82	0.47	0.13	38	0.00	1.36	1.45	1.45	0.00	0.00	+1.35	Matches
633	Luke Plange	eng ENG	FW	Derby County	18	2002	26	1,669	64	40.3	18.5	1.03	76	0.38	0.38	32	0.00	1.27	1.03	1.03	0.00	0.00	+0.29	Matches
634	Kwame Poku	gh GHA	MF,FW	Peterborough	19	2001	20	1,111	56	26.8	12.3	0.89	82	0.49	0.73	23	0.81	0.85	1.06	2.03	-0.98	-0.97	-0.02	Matches
635	Brad Potts	eng ENG	MF	Preston	27	1994	35	1,979	57	47.8	22.0	1.05	78	0.59	0.55	15	0.27	1.51	1.05	1.45	-0.41	-0.41	-0.62	Matches
636	Dan Potts	eng ENG	DF,MF	Luton Town	27	1994	10	739	74	17.9	8.2	1.10	78	0.61	0.12	33	1.59	1.80	1.34	1.95	-0.61	-0.61	-0.95	Matches
637	Ian Poveda	eng ENG	MF,FW	Blackburn	21	2000	10	375	38	9.1	4.2	0.95	64	0.00	1.43	20	0.95	1.60	1.19	1.90	-0.71	-0.72	-1.01	Matches
638	Nick Powell	eng ENG	MF,FW	Stoke City	27	1994	18	1,188	66	28.7	13.2	1.06	76	0.38	0.30	31	0.00	1.11	1.21	0.83	0.38	+0.38	+0.38	Matches
639	Cameron Pring	eng ENG	DF,MF	Bristol City	23	1998	32	2,041	64	49.3	22.7	1.01	77	0.40	0.40	31	0.35	1.19	1.59	1.89	-0.31	-0.31	+0.03	Matches
640	George Pușcaș	ro ROU	FW,MF	Reading	25	1996	25	1,375	55	33.2	15.3	1.11	73	0.33	0.52	17	0.20	1.04	0.98	2.29	-1.31	-1.31	-0.89	Matches
641	Christy Pym	eng ENG	GK	Peterborough	26	1995	7	630	90	15.2	7.0	1.00	90	1.00	0.00		0.00	0.57	1.00	2.43	-1.43	-1.43	-0.56	Matches
642	Domingos Quina	pt POR	MF,FW	Barnsley	21	1999	16	1,380	86	33.3	15.3	1.05	86	0.85	0.00		0.00	1.00	0.92	1.37	-0.46	-0.46	+0.62	Matches
643	Domingos Quina	pt POR	MF	Fulham	21	1999	2	92	46	2.2	1.0	1.00	66	0.00	1.00	26	3.00	1.50	1.00	2.00	-1.00	-0.98	-2.40	Matches
644	Joe Rafferty	ie IRL	MF	Preston	27	1993	5	218	44	5.3	2.4	0.83	76	0.42	1.25	22	7.50	0.40	0.83	0.83	0.00	0.00	+0.09	Matches
645	Abdul Rahman Baba	gh GHA	DF,MF	Reading	27	1994	29	2,579	89	62.3	28.7	1.01	89	0.94	0.00		0.10	1.14	1.29	1.64	-0.35	-0.35	+0.98	Matches
646	Joe Ralls	eng ENG	MF	Cardiff City	27	1993	29	2,250	78	54.3	25.0	1.04	84	0.72	0.12	23	0.08	1.21	1.24	1.44	-0.20	-0.20	+0.42	Matches
647	Aaron Ramsdale	eng ENG	GK	Sheffield United	23	1998	2	180	90	4.3	2.0	1.00	90	1.00	0.00		0.00	0.50	0.00	0.50	-0.50	-0.50	-0.93	Matches
648	Joel Randall	eng ENG	MF	Peterborough	21	1999	11	247	22	6.0	2.7	0.37	72	0.00	3.70	18	1.11	1.27	1.48	2.59	-1.11	-1.09	-0.15	Matches
649	Joe Rankin-Costello	eng ENG	MF,DF	Blackburn	22	1999	10	575	58	13.9	6.4	0.94	63	0.16	0.63	49	1.25	0.70	0.16	1.41	-1.25	-1.25	-1.68	Matches
650	Glen Rea	ie IRL	MF,DF	Luton Town	26	1994	12	704	59	17.0	7.8	1.03	79	0.51	0.51	18	0.77	1.58	1.54	1.41	0.13	+0.13	-0.06	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
651	Adam Reach	eng ENG	MF	West Brom	28	1993	34	2,008	59	48.5	22.3	0.94	86	0.76	0.58	16	0.49	1.41	0.99	0.94	0.04	+0.04	-0.21	Matches
652	Tim Ream	us USA	DF	Fulham	33	1987	46	4,070	88	98.3	45.2	1.02	88	1.00	0.00		0.00	1.96	2.30	0.95	1.35	+1.35	-1.22	Matches
653	Harrison Reed	eng ENG	MF	Fulham	26	1995	39	2,695	69	65.1	29.9	1.07	80	0.50	0.23	21	0.03	1.95	2.51	0.90	1.61	+1.60	+0.67	Matches
654	Josh Reid	sct SCO	DF,MF	Coventry City	19	2002	0					0		0	0		5							Matches
655	Jordan Rhodes	sct SCO	FW	Huddersfield	31	1990	21	738	35	17.8	8.2	0.73	78	0.24	1.83	18	0.85	2.17	1.95	0.73	1.22	+1.22	+1.03	Matches
656	Carlos Richards	eng ENG	FW	Derby County	15	2005	1	1	1	0.0	0.0	0		0	1	1	2	3.00	0	0	0	0.00	+0.17	Matches
657	Taylor Richards	eng ENG	MF,FW	Birmingham City	20	2000	6	223	37	5.4	2.5	0.80	68	0.00	1.60	22	0.80	0.83	0.40	1.60	-1.20	-1.21	-0.71	Matches
658	Jayden Richardson	eng ENG	DF,MF	Nottingham	20	2000	2	29	15	0.7	0.3	0.00		0.00	6.67	15	3.33	1.50	0.00	0.00	0.00	0.00	-0.72	Matches
659	Emil Riis Jakobsen	dk DEN	FW	Preston	23	1998	44	3,090	70	74.6	34.3	1.11	78	0.55	0.17	18	0.00	1.43	1.25	1.20	0.06	+0.06	+0.57	Matches
660	Andy Rinomhota	zw ZIM	MF	Reading	24	1997	20	1,604	80	38.7	17.8	1.07	82	0.79	0.06	39	0.00	0.70	1.12	2.53	-1.40	-1.40	-1.12	Matches
661	Connor Ripley	eng ENG	GK	Preston	28	1993	0					0		0	0		23							Matches
662	Alfie Roberts	eng ENG	GK	Derby County	17	2004	0					0		0	0		1							Matches
663	Marc Roberts	eng ENG	DF	Birmingham City	31	1990	39	3,364	86	81.3	37.4	1.04	86	0.94	0.00		0.00	1.08	1.10	1.55	-0.45	-0.45	+0.47	Matches
664	Mitchell Roberts	eng ENG	DF	Birmingham City	20	2000	1	90	90	2.2	1.0	1.00	90	1.00	0.00		2.00	0.00	1.00	2.00	-1.00	-1.00	-0.47	Matches
665	Antonee Robinson	us USA	DF	Fulham	23	1997	36	3,029	84	73.2	33.7	0.98	89	0.92	0.09	29	0.12	2.00	2.58	1.01	1.57	+1.57	+0.76	Matches
666	Callum Robinson	ie IRL	FW,MF	West Brom	26	1995	43	2,394	56	57.8	26.6	0.98	77	0.41	0.64	23	0.08	1.49	1.28	0.94	0.34	+0.34	+0.44	Matches
667	Darren Robinson	nir NIR	MF	Derby County	16	2004	1	9	9	0.2	0.1	0.00		0.00	10.0	9	10.0	0.00	0.00	0.00	0.00	0.00	+0.17	Matches
668	Jack Robinson	eng ENG	DF	Sheffield United	27	1993	27	2,360	87	57.0	26.2	0.99	90	0.95	0.04	28	0.46	1.72	1.49	0.88	0.61	+0.61	+0.51	Matches
669	David Robson	wls WAL	GK	Hull City	19	2002	0					0		0	0		1							Matches
670	Ethan Robson	eng ENG	MF	Blackpool	24	1996	2	176	88	4.3	2.0	1.00	88	0.50	0.00		4.00	0.50	0.50	1.00	-0.50	-0.51	-0.44	Matches
671	Marek Rodák	sk SVK	GK	Fulham	24	1996	33	2,970	90	71.7	33.0	1.00	90	1.00	0.00		0.33	2.09	2.52	0.79	1.73	+1.73	+1.27	Matches
672	Joe Rodwell-Grant	eng ENG	FW	Preston	18	2002	1	1	1	0.0	0.0	0		0	1	1	3	3.00	0	0	0	0.00	+0.09	Matches
673	Morgan Rogers	eng ENG	MF	Bournemouth	19	2002	15	231	15	5.6	2.6	0.38	62	0.00	5.38	12	1.92	1.60	1.15	0.77	0.38	+0.39	-0.39	Matches
674	Mahlon Romeo	ag ATG	MF	Millwall	25	1995	2	135	68	3.3	1.5	1.33	68	0.67	0.00		0.00	0.00	0.67	3.33	-2.67	-2.67	-2.94	Matches
675	Kelle Roos	nl NED	GK	Derby County	29	1992	18	1,515	84	36.6	16.8	1.01	88	0.95	0.06	19	1.49	1.06	0.95	1.01	-0.06	-0.06	+0.18	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
676	Michael Rose	sct SCO	DF	Coventry City	25	1995	29	2,225	77	53.7	24.7	0.97	88	0.85	0.20	23	0.49	1.24	1.42	1.34	0.08	+0.08	+0.13	Matches
677	Joe Rothwell	eng ENG	MF	Blackburn	26	1995	41	3,153	77	76.2	35.0	1.03	83	0.57	0.14	32	0.00	1.44	1.37	1.00	0.37	+0.37	+0.74	Matches
678	Aaron Rowe	eng ENG	MF	Huddersfield	20	2000	1	12	12	0.3	0.1	0.00		0.00	10.0	12	40.0	3.00	20.0	0.00	20.0	+15.00	+14.67	Matches
679	Michael Roxburgh	eng ENG	GK	Huddersfield	18	2003	0					0		0	0		1							Matches
680	Declan Rudd	eng ENG	GK	Preston	30	1991	1	12	12	0.3	0.1	10.0	12	0.00	0.00		150.0	0.00	10.0	0.00	10.0	+7.50	+7.61	Matches
681	Pelly Ruddock Mpanzu	cd COD	MF	Luton Town	28	1993	34	2,798	82	67.6	31.1	1.00	85	0.87	0.10	51	0.00	1.53	1.29	1.22	0.06	+0.06	-0.34	Matches
682	Josh Ruffels	eng ENG	MF,DF	Huddersfield	27	1993	8	178	22	4.3	2.0	1.00	70	0.00	3.00	7	9.50	2.50	0.00	1.50	-1.50	-1.52	-1.97	Matches
683	Jonathan Russell	jm JAM	MF	Huddersfield	20	2000	17	1,376	81	33.2	15.3	0.98	90	0.98	0.13	13	0.72	2.15	1.57	0.85	0.72	+0.72	+0.52	Matches
684	Lynford Sackey	eng ENG	DF	Reading	18	2003	0					0		0	0		2							Matches
685	Brice Samba	fr FRA	GK	Nottingham	27	1994	40	3,594	90	86.8	39.9	1.00	90	0.98	0.00		0.08	1.74	1.55	0.88	0.68	+0.68	-0.31	Matches
686	Imari Samuels	eng ENG	DF	Reading	18	2003	0					0		0	0		1							Matches
687	Iván Sánchez	es ESP	MF	Birmingham City	28	1992	2	25	13	0.6	0.3	0.00		0.00	6.67	13	20.0	1.50	6.67	0.00	6.67	+7.20	+7.79	Matches
688	Dion Sanderson	eng ENG	DF	Birmingham City	21	1999	15	1,260	84	30.4	14.0	1.00	87	0.93	0.07	45	0.21	1.07	0.71	1.29	-0.57	-0.57	-0.04	Matches
689	Dion Sanderson	eng ENG	DF	QPR	21	1999	11	829	75	20.0	9.2	1.09	80	0.87	0.11	25	0.54	1.18	0.76	1.63	-0.87	-0.87	-1.11	Matches
690	Thomas Sang	eng ENG	DF,MF	Cardiff City	22	1999	3	222	74	5.4	2.5	1.20	74	0.40	0.00		2.80	1.00	1.60	1.60	0.00	0.00	+0.41	Matches
691	Matija Šarkić	me MNE	GK	Birmingham City	24	1997	23	2,070	90	50.0	23.0	1.00	90	1.00	0.00		0.00	1.17	0.96	1.26	-0.30	-0.30	+0.48	Matches
692	Mouhamadou-Naby Sarr	fr FRA	DF	Huddersfield	27	1993	18	1,256	70	30.3	14.0	1.00	87	0.86	0.29	11	1.43	2.00	1.43	1.36	0.07	+0.07	-0.43	Matches
693	George Saville	nir NIR	MF	Millwall	28	1993	37	3,018	82	72.9	33.5	1.01	88	0.87	0.09	14	0.15	1.51	1.13	1.01	0.12	+0.12	-0.20	Matches
694	Romaine Sawyers	kn SKN	MF	Stoke City	29	1991	25	1,739	70	42.0	19.3	0.98	84	0.67	0.31	25	0.31	1.36	1.19	1.19	0.00	0.00	-0.19	Matches
695	Christian Saydee	lr LBR	FW,MF	Bournemouth	19	2002	2	2	1	0.0	0.0	0		0	2	1	2	2.00	0	0	0	0.00	-0.76	Matches
696	Allahyar Sayyadmanesh	ir IRN	FW,MF	Hull City	20	2001	12	539	45	13.0	6.0	1.00	73	0.00	1.00	17	0.17	1.08	1.00	1.17	-0.17	-0.17	+0.13	Matches
697	Ryan Schofield	eng ENG	GK	Huddersfield	21	1999	2	180	90	4.3	2.0	1.00	90	1.00	0.00		6.00	0.50	1.00	3.00	-2.00	-2.00	-2.48	Matches
698	Alex Scott	eng ENG	MF	Bristol City	17	2003	38	2,750	72	66.4	30.6	1.14	77	0.69	0.10	13	0.16	1.21	1.41	1.63	-0.23	-0.23	+0.29	Matches
699	James Scott	sct SCO	FW	Hull City	20	2000	1	1	1	0.0	0.0	0		0	1	1	0	3.00	0	0	0	0.00	+0.28	Matches
700	Rashawn Scott	eng ENG	MF	Reading	17	2004	1	17	17	0.4	0.2	0.00		0.00	5.00	17	0.00	0.00	0.00	0.00	0.00	0.00	+0.72	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
701	Antoine Semenyo	gh GHA	FW	Bristol City	21	2000	31	2,131	69	51.5	23.7	1.01	82	0.59	0.30	22	0.08	1.29	1.52	1.77	-0.25	-0.25	+0.15	Matches
702	Jai Semenyo	eng ENG	DF	Cardiff City	18	2003	0					0		0	0		3							Matches
703	Jean Seri	ci CIV	MF	Fulham	30	1991	33	2,196	67	53.0	24.4	1.07	80	0.61	0.29	17	0.33	1.94	1.97	0.98	0.98	+0.98	-0.82	Matches
704	Femi Seriki	eng ENG	MF	Sheffield United	19	2002	1	66	66	1.6	0.7	1.43	66	0.00	0.00		2.86	1.00	0.00	0.00	0.00	0.00	-0.40	Matches
705	Billy Sharp	eng ENG	FW	Sheffield United	35	1986	39	2,693	69	65.0	29.9	1.00	84	0.54	0.30	21	0.00	1.64	1.51	1.20	0.30	+0.30	-0.26	Matches
706	James Shea	eng ENG	GK	Luton Town	30	1991	19	1,664	88	40.2	18.5	1.03	88	0.97	0.00		1.08	1.84	1.41	0.97	0.43	+0.43	+0.43	Matches
707	Ben Sheaf	eng ENG	MF	Coventry City	23	1998	35	2,889	83	69.8	32.1	1.03	86	0.81	0.06	31	0.28	1.31	1.21	1.31	-0.09	-0.09	-0.38	Matches
708	Graeme Shinnie	sct SCO	MF	Derby County	29	1991	21	1,817	87	43.9	20.2	1.04	87	0.89	0.00		0.00	1.19	0.79	0.84	-0.05	-0.05	+0.22	Matches
709	Jordan Shipley	ie IRL	MF	Coventry City	23	1997	11	609	55	14.7	6.8	1.18	69	0.00	0.44	18	2.94	1.36	1.18	0.74	0.44	+0.44	+0.49	Matches
710	Toby Sibbick	ug UGA	DF,MF	Barnsley	22	1999	12	949	79	22.9	10.5	1.05	83	0.67	0.10	36	0.38	0.67	0.86	1.62	-0.76	-0.76	+0.14	Matches
711	Louie Sibley	eng ENG	MF	Derby County	19	2001	26	1,115	43	26.9	12.4	0.89	71	0.32	1.21	22	1.05	1.00	0.89	1.21	-0.32	-0.32	-0.20	Matches
712	Xande Silva	pt POR	MF,FW	Nottingham	24	1997	8	238	30	5.7	2.6	0.77	68	0.00	2.31	17	3.08	1.25	0.77	1.15	-0.38	-0.38	-1.16	Matches
713	Abdallah Sima	sn SEN	FW	Stoke City	20	2001	2	73	37	1.8	0.8	1.25	58	0.00	1.25	15	5.00	0.50	1.25	2.50	-1.25	-1.23	-1.37	Matches
714	Danny Simpson	eng ENG	DF	Bristol City	34	1987	3	231	77	5.6	2.6	0.77	87	0.38	0.38	57	6.15	1.00	1.15	1.92	-0.77	-0.78	-0.48	Matches
715	Danel Sinani	lu LUX	FW,MF	Huddersfield	24	1997	39	2,460	63	59.4	27.3	1.14	74	0.33	0.29	21	0.11	1.71	1.43	0.95	0.48	+0.48	+0.26	Matches
716	Scott Sinclair	eng ENG	FW,MF	Preston	32	1989	23	739	32	17.9	8.2	0.73	76	0.37	2.07	17	2.20	1.26	1.34	1.34	0.00	0.00	+0.11	Matches
717	Jermie Sivi		MF	Middlesbrough			0					0		0	0		3							Matches
718	Regan Slater	eng ENG	MF	Hull City	21	1999	16	1,043	65	25.2	11.6	1.03	82	0.52	0.34	16	0.17	1.38	1.03	0.95	0.09	+0.09	+0.49	Matches
719	Regan Slater	eng ENG	MF	Sheffield United	21	1999	0					0		0	0		1							Matches
720	Simon Sluga	hr CRO	GK	Luton Town	28	1993	19	1,710	90	41.3	19.0	1.00	90	1.00	0.00		0.26	1.26	1.42	1.37	0.05	+0.05	-0.21	Matches
721	Richard Smallwood	eng ENG	MF	Hull City	30	1990	42	3,417	81	82.5	38.0	1.05	83	0.71	0.05	48	0.11	1.14	0.97	1.16	-0.18	-0.18	+0.56	Matches
722	Adam Smith	eng ENG	DF	Bournemouth	30	1991	20	1,711	86	41.3	19.0	1.05	86	0.84	0.00		0.05	2.10	1.58	0.89	0.68	+0.68	-0.13	Matches
723	Jordan Smith	eng ENG	GK	Nottingham	26	1994	0					0		0	0		3							Matches
724	Korey Smith	eng ENG	MF	Swansea City	30	1991	35	1,867	53	45.1	20.7	1.01	73	0.39	0.68	24	0.24	1.46	1.21	1.45	-0.24	-0.24	-0.04	Matches
725	Matt Smith	eng ENG	FW,MF	Millwall	32	1989	21	708	34	17.1	7.9	0.76	73	0.13	1.90	18	0.51	1.24	1.39	0.63	0.76	+0.76	+0.71	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
726	Matthew Smith	wls WAL	MF	Hull City	21	1999	9	550	61	13.3	6.1	0.98	76	0.33	0.49	31	1.15	0.56	0.33	1.64	-1.31	-1.31	-1.18	Matches
727	Tommy Smith	eng ENG	MF,DF	Stoke City	29	1992	32	2,684	84	64.8	29.8	1.01	88	0.84	0.07	17	0.13	1.41	1.17	1.04	0.13	+0.13	+0.07	Matches
728	Tyler Smith	eng ENG	FW	Hull City	22	1998	23	831	36	20.1	9.2	0.76	68	0.00	1.74	22	0.33	1.17	0.76	1.09	-0.33	-0.32	-0.05	Matches
729	Alex Smithies	eng ENG	GK	Cardiff City	31	1990	29	2,610	90	63.0	29.0	1.00	90	1.00	0.00		0.34	1.21	1.14	1.45	-0.31	-0.31	+0.22	Matches
730	Robert Snodgrass	sct SCO	MF	West Brom	33	1987	6	391	65	9.4	4.3	0.93	90	0.93	0.47	16	1.16	1.33	1.16	1.16	0.00	0.00	-0.17	Matches
731	Robert Snodgrass	sct SCO	MF	Luton Town	33	1987	8	413	52	10.0	4.6	0.87	82	0.43	0.87	22	0.87	1.20	0.87	1.96	-1.09	-1.09	-1.40	Matches
732	Dominic Solanke	eng ENG	FW	Bournemouth	23	1997	46	4,086	89	98.7	45.4	1.01	89	0.77	0.00		0.00	1.91	1.59	0.84	0.75	+0.75	-0.92	Matches
733	Luke Southwood	nir NIR	GK	Reading	23	1997	25	2,250	90	54.3	25.0	1.00	90	1.00	0.00		0.84	0.96	0.96	1.92	-0.96	-0.96	-0.53	Matches
734	Harry Souttar	au AUS	DF	Stoke City	22	1998	16	1,427	89	34.5	15.9	1.01	89	0.94	0.00		0.06	1.56	1.19	1.07	0.13	+0.13	+0.03	Matches
735	Tom Sparrow	wls WAL	MF	Stoke City	18	2003	1	90	90	2.2	1.0	1.00	90	1.00	0.00		1.00	1.00	1.00	1.00	0.00	0.00	-0.11	Matches
736	Djed Spence	eng ENG	MF,DF	Nottingham	20	2000	39	3,410	87	82.4	37.9	1.00	89	0.95	0.03	14	0.00	2.02	1.79	0.74	1.06	+1.06	+1.92	Matches
737	Djed Spence	eng ENG	MF,FW	Middlesbrough	20	2000	3	211	70	5.1	2.3	0.87	88	0.43	0.43	36	0.43	1.33	2.17	1.74	0.43	+0.43	+0.24	Matches
738	Andraž Šporar	si SVN	FW	Middlesbrough	27	1994	35	2,371	68	57.3	26.3	1.06	79	0.38	0.27	23	0.11	1.54	1.18	1.22	-0.04	-0.04	-0.55	Matches
739	Jason Sraha	eng ENG	DF	Barnsley	18	2002	2	180	90	4.3	2.0	1.00	90	1.00	0.00		2.50	0.00	0.50	3.50	-3.00	-3.00	-2.23	Matches
740	Jack Stacey	eng ENG	DF	Bournemouth	25	1996	25	2,129	85	51.4	23.7	1.01	89	0.93	0.04	1	0.34	1.72	1.39	0.84	0.55	+0.55	-0.44	Matches
741	Junior Stanislas	eng ENG	MF	Bournemouth	31	1989	7	180	26	4.3	2.0	1.00	37	0.00	2.50	21	0.50	2.29	2.50	0.00	2.50	+2.50	+1.82	Matches
742	Jay Stansfield	eng ENG	FW,MF	Fulham	18	2002	1	1	1	0.0	0.0	0		0	1	1	6	3.00	0	0	0	0.00	-1.37	Matches
