Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
610	Marcel Oakley	eng ENG	DF	Birmingham City	20	2002	2	29	15	0.7	0.3	0.00		0.00	6.67	15	26.7	0.50	0.00	3.33	-3.33	-3.10	-2.80	Matches
611	Michael Obafemi	ie IRL	FW	Millwall	23	2000	14	920	66	22.2	10.2	1.18	72	0.29	0.20	30	0.10	1.50	1.08	0.88	0.20	+0.20	+0.53	Matches
612	Justin Obikwu	tt TRI	FW	Coventry City	19	2004	0					0		0	0		12							Matches
613	Hakeem Odoffin	eng ENG	DF,MF	Rotherham	25	1998	38	3,105	82	75.0	34.5	1.01	86	0.90	0.09	27	0.06	0.55	0.87	2.06	-1.19	-1.19	-0.23	Matches
614	Nathanael Ogbeta	eng ENG	DF,MF	Swansea City	22	2001	0					0		0	0		2							Matches
615	Noah Ohio	nl NED	FW	Hull City	20	2003	8	245	31	5.9	2.7	0.37	70	0.00	2.59	25	1.48	1.75	1.85	1.11	0.74	+0.73	+0.60	Matches
616	David Okagbue	ie IRL	DF	Stoke City	19	2004	0					0		0	0		4							Matches
617	Andrew Omobamidele	ie IRL	DF	Norwich City	21	2002	2	20	10	0.5	0.2	0.00		0.00	10.0	10	10.0	3.00	5.00	5.00	0.00	0.00	-0.33	Matches
618	Abdülkadir Ömür	tr TUR	MF	Hull City	24	1999	16	991	62	23.9	11.0	1.00	77	0.27	0.45	29	0.18	1.38	1.82	1.55	0.27	+0.27	+0.13	Matches
619	Fred Onyedinma	eng ENG	FW,MF	Rotherham	26	1996	16	1,243	78	30.0	13.8	1.09	80	0.72	0.07	39	0.00	0.75	0.94	1.81	-0.87	-0.87	+0.37	Matches
620	Milutin Osmajić	me MNE	FW	Preston	24	1999	36	1,742	48	42.1	19.4	0.98	69	0.21	0.88	25	0.05	1.19	1.03	2.01	-0.98	-0.98	-1.28	Matches
621	Kenneth Paal	sr SUR	DF,MF	QPR	26	1997	44	3,799	86	91.8	42.2	1.04	86	0.78	0.00		0.02	1.20	1.04	1.26	-0.21	-0.21	+0.31	Matches
622	Alex Palmer	eng ENG	GK	West Brom	26	1996	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	1.58	1.52	1.02	0.50	+0.50		Matches
623	Kasey Palmer	jm JAM	MF	Coventry City	26	1996	32	1,793	56	43.3	19.9	1.06	74	0.20	0.55	22	0.05	1.41	1.56	1.51	0.05	+0.05	-0.33	Matches
624	Liam Palmer	sct SCO	DF,MF	Sheffield Weds	31	1991	34	2,395	70	57.9	26.6	0.94	84	0.56	0.34	32	0.38	1.35	1.17	1.09	0.08	+0.08	+1.42	Matches
625	Ivor Pandur	hr CRO	GK	Hull City	23	2000	0					0		0	0		14							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
626	Jonathan Panzo	eng ENG	DF	Cardiff City	22	2000	4	84	21	2.0	0.9	0.00		0.00	4.44	21	20.0	1.50	2.22	2.22	0.00	0.00	+0.38	Matches
627	Samuel Parker	wls WAL	MF	Swansea City	17	2006	2	138	69	3.3	1.5	1.33	69	0.00	0.00		4.00	1.00	2.00	2.00	0.00	0.00	+0.13	Matches
628	Callum Paterson	sct SCO	MF,FW	Sheffield Weds	28	1994	25	1,612	64	38.9	17.9	0.95	83	0.67	0.45	25	0.11	1.04	0.89	1.68	-0.78	-0.78	-0.43	Matches
629	Jamie Paterson	eng ENG	MF	Swansea City	31	1991	44	3,222	73	77.8	35.8	1.12	78	0.36	0.11	26	0.06	1.27	1.23	1.40	-0.17	-0.17	-0.17	Matches
630	Charlie Patino	eng ENG	MF	Swansea City	19	2003	33	1,256	38	30.3	14.0	1.00	65	0.00	1.36	18	0.79	1.42	1.57	1.07	0.50	+0.50	+0.91	Matches
631	Anthony Patterson	eng ENG	GK	Sunderland	23	2000	45	4,050	90	97.8	45.0	1.00	90	1.00	0.00		0.02	1.24	1.16	1.16	0.00	0.00	+2.00	Matches
632	Martín Payero	ar ARG	MF	Middlesbrough	24	1998	0					0		0	0		3							Matches
633	Aynsley Pears	eng ENG	GK	Blackburn	25	1998	26	2,311	89	55.8	25.7	1.01	89	0.97	0.00		0.04	1.12	1.21	1.48	-0.27	-0.27	+0.07	Matches
634	Ben Pearson	eng ENG	MF	Stoke City	28	1995	29	1,846	64	44.6	20.5	1.07	78	0.73	0.34	18	0.20	1.21	0.83	1.41	-0.59	-0.59	-0.62	Matches
635	Matty Pearson	eng ENG	DF	Huddersfield	29	1993	39	3,239	83	78.2	36.0	1.03	86	0.92	0.06	23	0.00	1.00	1.06	1.58	-0.53	-0.53	+0.47	Matches
636	Kristian Pedersen	dk DEN	DF	Sheffield Weds	28	1994	4	139	35	3.4	1.5	0.67	81	0.00	2.00	19	2.00	1.75	2.00	2.67	-0.67	-0.65	-0.13	Matches
637	Kristian Pedersen	dk DEN	DF	Swansea City	28	1994	4	290	73	7.0	3.2	0.94	90	0.63	0.31	21	2.50	0.75	0.94	1.25	-0.31	-0.31	-0.19	Matches
638	Lee Peltier	eng ENG	DF	Rotherham	36	1986	27	1,826	68	44.1	20.3	1.13	77	0.34	0.20	14	0.15	0.52	0.69	1.53	-0.84	-0.84	+0.52	Matches
639	Timothee Pembele	fr FRA	MF	Sunderland	20	2002	8	289	36	7.0	3.2	0.94	67	0.00	1.56	18	4.38	1.38	0.63	0.00	0.63	+0.62	+0.72	Matches
640	Ricardo Pereira	pt POR	DF	Leicester City	29	1993	39	3,278	84	79.2	36.4	1.02	88	0.80	0.05	19	0.08	2.08	1.84	0.91	0.93	+0.93	-0.53	Matches
641	Sonny Perkins	eng ENG	FW,MF	Leeds United	19	2004	1	1	1	0.0	0.0	0		0	1	1	0	1.00	1	0	+1	+90.00	+89.20	Matches
642	Romain Perraud	fr FRA	DF	Southampton	25	1997	0					0		0	0		1							Matches
643	Ashley Phillips	wls WAL	DF	Plymouth Argyle	18	2005	18	1,384	77	33.4	15.4	1.04	86	0.65	0.13	8	0.13	1.06	0.78	1.17	-0.39	-0.39	-0.23	Matches
644	Dillon Phillips	eng ENG	GK	Rotherham	28	1995	2	179	90	4.3	2.0	1.00	90	0.50	0.00		22.0	1.50	2.50	2.00	0.50	+0.50	+1.71	Matches
645	Matt Phillips	sct SCO	MF	West Brom	32	1991	26	1,527	59	36.9	17.0	1.12	74	0.35	0.41	16	0.06	1.54	1.59	0.94	0.65	+0.65	+0.24	Matches
646	Nathaniel Phillips	eng ENG	DF	Cardiff City	26	1997	18	1,530	85	37.0	17.0	1.00	89	0.88	0.06	9	0.00	1.39	1.00	1.82	-0.82	-0.82	-0.72	Matches
647	Jaden Philogene Bidace	eng ENG	MF	Hull City	21	2002	32	2,806	88	67.8	31.2	1.03	88	0.87	0.00		0.00	1.50	1.44	1.22	0.22	+0.22	+0.16	Matches
648	Joey Phuthi	zw ZIM	MF	Sheffield Weds	18	2005	1	6	6	0.1	0.1	0.00		0.00	10.0	6	40.0	0.00	0.00	10.0	-10.00	-15.00	-14.50	Matches
649	Harry Pickering	eng ENG	DF,MF	Blackburn	24	1998	36	3,000	83	72.5	33.3	1.05	84	0.81	0.03	76	0.03	1.25	1.29	1.68	-0.39	-0.39	-0.31	Matches
650	Erik Pieters	nl NED	DF	West Brom	34	1988	22	1,573	72	38.0	17.5	1.09	80	0.57	0.17	16	0.91	1.82	1.71	0.91	0.80	+0.80	+0.49	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
651	Pipa	es ESP	MF	West Brom	25	1998	13	249	19	6.0	2.8	0.36	80	0.00	4.29	14	6.43	1.38	2.14	1.79	0.36	+0.36	-0.15	Matches
652	Joël Piroe	sr SUR	MF,FW	Leeds United	23	1999	42	2,520	60	60.9	28.0	1.00	83	0.36	0.50	13	0.04	1.98	1.79	0.93	0.86	+0.86	+0.08	Matches
653	Joël Piroe	sr SUR	FW	Swansea City	23	1999	3	270	90	6.5	3.0	1.00	90	1.00	0.00		0.00	0.67	1.33	1.67	-0.33	-0.33	-0.22	Matches
654	Julio Pleguezuelo	es ESP	DF	Plymouth Argyle	26	1997	32	1,980	62	47.8	22.0	1.00	82	0.55	0.45	18	0.55	1.03	1.32	1.73	-0.41	-0.41	-0.33	Matches
655	Matthew Pollock	eng ENG	DF	Watford	21	2001	18	962	53	23.2	10.7	0.93	85	0.65	0.75	14	2.34	1.67	1.03	1.03	0.00	0.00	0.00	Matches
656	Ryan Porteous	sct SCO	DF	Watford	24	1999	37	3,029	82	73.2	33.7	0.98	89	0.95	0.12	21	0.15	1.30	1.42	1.36	0.06	+0.06	+0.22	Matches
657	Brad Potts	eng ENG	MF,DF	Preston	29	1994	31	2,655	86	64.1	29.5	1.05	86	0.92	0.00		0.00	1.55	1.36	1.53	-0.17	-0.17	+0.19	Matches
658	Ian Poveda	eng ENG	MF	Leeds United	23	2000	7	150	21	3.6	1.7	0.59	90	0.59	3.53	10	8.82	1.57	1.18	0.59	0.59	+0.60	-0.23	Matches
659	Ian Poveda	eng ENG	MF,FW	Sheffield Weds	23	2000	10	565	57	13.6	6.3	1.27	65	0.00	0.32	24	0.00	1.80	1.11	1.59	-0.48	-0.48	+0.05	Matches
660	James Pradic	wls WAL	GK	Preston	18	2005	0					0		0	0		1							Matches
661	Dennis Praet	be BEL	MF	Leicester City	29	1994	17	618	36	14.9	6.9	0.87	67	0.00	1.59	20	1.01	2.29	2.17	0.58	1.59	+1.60	+0.66	Matches
662	Cameron Pring	eng ENG	DF,MF	Bristol City	25	1998	42	3,403	81	82.2	37.8	1.03	86	0.87	0.08	16	0.00	1.40	1.24	1.01	0.24	+0.24	+1.09	Matches
663	Alex Pritchard	eng ENG	MF,FW	Sunderland	30	1993	23	1,128	49	27.2	12.5	0.72	82	0.16	1.12	28	0.16	1.48	1.76	0.72	1.04	+1.04	+1.49	Matches
664	Alex Pritchard	eng ENG	MF	Birmingham City	30	1993	9	333	37	8.0	3.7	0.81	68	0.00	1.62	22	0.00	0.56	0.54	0.81	-0.27	-0.27	+0.06	Matches
665	Przemysław Płacheta	pl POL	MF,DF	Norwich City	25	1998	16	456	29	11.0	5.1	0.59	54	0.00	2.55	23	0.78	1.13	1.76	1.37	0.39	+0.39	+0.08	Matches
666	Przemysław Płacheta	pl POL	MF	Swansea City	25	1998	10	667	67	16.1	7.4	1.08	77	0.41	0.27	28	0.00	1.40	0.95	1.08	-0.14	-0.13	-0.01	Matches
667	Bojan Radulovic	rs SRB	FW	Huddersfield	23	1999	11	380	35	9.2	4.2	0.95	67	0.24	1.67	16	1.43	0.91	0.71	1.19	-0.48	-0.47	+0.17	Matches
668	Arjan Raikhy	eng ENG	MF	Leicester City	20	2002	1	3	3	0.1	0.0	0		0	1	3	0	3.00	0	1	-1	-30.00	-31.07	Matches
669	Mileta Rajovic	dk DEN	FW	Watford	24	1999	41	1,854	45	44.8	20.6	0.83	76	0.34	1.17	23	0.10	1.17	1.60	1.80	-0.19	-0.19	-0.35	Matches
670	Joe Ralls	eng ENG	MF	Cardiff City	29	1993	35	2,313	66	55.9	25.7	1.25	71	0.23	0.12	13	0.19	1.57	1.36	1.40	-0.04	-0.04	+0.75	Matches
671	Leo Ramirez Espain	eng ENG	MF	Watford	16	2006	0					0		0	0		1							Matches
672	Calvin Ramsay	sct SCO	DF	Preston	20	2003	2	131	66	3.2	1.5	0.67	86	0.00	0.67	45	0.67	0.00	0.00	2.00	-2.00	-2.06	-1.88	Matches
673	Aaron Ramsey	wls WAL	MF,FW	Cardiff City	32	1990	13	716	55	17.3	8.0	0.88	77	0.13	0.75	29	0.13	1.00	1.13	1.38	-0.25	-0.25	+0.14	Matches
674	Adam Randell	eng ENG	MF	Plymouth Argyle	22	2000	45	2,760	61	66.7	30.7	0.98	82	0.52	0.49	20	0.03	1.13	1.17	1.47	-0.29	-0.29	-0.16	Matches
675	Joe Rankin-Costello	eng ENG	MF,DF	Blackburn	24	1999	27	1,667	62	40.3	18.5	1.14	74	0.32	0.32	20	0.00	1.37	1.46	0.97	0.49	+0.49	+1.32	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
676	Oliver Rathbone	eng ENG	MF	Rotherham	26	1996	42	3,288	78	79.4	36.5	1.07	83	0.60	0.08	16	0.03	0.62	0.79	1.97	-1.18	-1.18	-0.23	Matches
677	Adam Reach	eng ENG	DF,MF	West Brom	30	1993	17	639	38	15.4	7.1	0.70	68	0.28	1.69	25	0.99	1.53	2.11	0.99	1.13	+1.13	+0.74	Matches
678	Waylon Renecke	za RSA	DF	Norwich City	17	2006	0					0		0	0		1							Matches
679	Seb Revan	eng ENG	DF,MF	Rotherham	20	2003	36	2,733	76	66.0	30.4	0.92	85	0.66	0.26	43	0.07	0.61	0.69	1.84	-1.15	-1.15	-0.07	Matches
680	Vicente Reyes	cl CHI	GK	Norwich City	19	2003	0					0		0	0		4							Matches
681	Jordan Rhodes	sct SCO	FW	Huddersfield	33	1990	0					0		0	0		1							Matches
682	Taylor Richards	eng ENG	MF	QPR	22	2000	4	58	15	1.4	0.6	0.00		0.00	6.67	15	15.0	1.50	0.00	1.67	-1.67	-1.55	-1.33	Matches
683	Chris Rigg	eng ENG	MF,FW	Sunderland	16	2007	21	803	38	19.4	8.9	0.90	66	0.00	1.46	21	1.35	1.29	0.90	0.90	0.00	0.00	+0.05	Matches
684	Emil Riis Jakobsen	dk DEN	FW	Preston	25	1998	21	1,284	61	31.0	14.3	1.12	73	0.21	0.35	25	0.00	1.19	1.47	0.98	0.49	+0.49	+1.06	Matches
685	Andy Rinomhota	zw ZIM	MF	Rotherham	26	1997	16	1,125	70	27.2	12.5	0.96	85	0.56	0.32	28	0.08	0.31	0.40	1.60	-1.20	-1.20	-0.10	Matches
686	Andy Rinomhota	zw ZIM	MF	Cardiff City	26	1997	3	123	41	3.0	1.4	0.71	65	0.00	1.43	29	7.86	0.33	0.71	2.86	-2.14	-2.20	-1.88	Matches
687	Caleb Roberts	eng ENG	MF	Plymouth Argyle	17	2005	0					0		0	0		5							Matches
688	Connor Roberts	wls WAL	DF	Leeds United	27	1995	12	317	26	7.7	3.5	0.57	79	0.29	2.86	16	0.00	1.86	1.71	0.29	1.43	+1.42	+0.64	Matches
689	Haydon Roberts	eng ENG	DF	Bristol City	21	2002	23	1,254	55	30.3	13.9	0.94	80	0.58	0.72	21	0.72	1.65	1.15	0.94	0.22	+0.22	+0.25	Matches
690	Marc Roberts	eng ENG	DF	Birmingham City	33	1990	14	832	59	20.1	9.2	1.09	79	0.87	0.43	10	1.74	1.07	1.09	2.07	-0.98	-0.97	-0.81	Matches
691	Myles Roberts	eng ENG	GK	Watford	21	2001	0					0		0	0		3							Matches
692	Patrick Roberts	eng ENG	MF	Sunderland	26	1997	32	1,848	58	44.6	20.5	1.02	73	0.34	0.54	30	0.05	1.31	1.22	1.46	-0.24	-0.24	-0.36	Matches
693	Tyler Roberts	wls WAL	MF,FW	Birmingham City	24	1999	17	729	43	17.6	8.1	0.99	66	0.00	1.11	22	0.99	1.00	1.23	0.74	0.49	+0.49	+1.00	Matches
694	Callum Robinson	ie IRL	MF	Cardiff City	28	1995	23	849	37	20.5	9.4	0.96	62	0.11	1.49	21	0.53	1.17	1.38	1.06	0.32	+0.32	+0.86	Matches
695	Joe Rodon	wls WAL	DF	Leeds United	25	1997	43	3,722	87	89.9	41.4	1.01	89	0.97	0.02	1	0.02	1.96	1.81	0.87	0.94	+0.94	+1.16	Matches
696	Morgan Rogers	eng ENG	MF,FW	Middlesbrough	21	2002	26	1,308	50	31.6	14.5	0.97	81	0.62	0.83	14	0.14	1.31	1.45	1.59	-0.14	-0.14	-0.49	Matches
697	Mahlon Romeo	ag ATG	DF	Cardiff City	27	1995	15	767	51	18.5	8.5	0.94	74	0.35	0.82	25	3.06	0.93	0.71	2.47	-1.76	-1.76	-1.71	Matches
698	Ronald	br BRA	MF	Swansea City	22	2001	18	1,418	79	34.3	15.8	1.08	81	0.19	0.06	45	0.00	1.33	1.14	1.20	-0.06	-0.06	+0.10	Matches
699	Michael Rose	sct SCO	DF	Stoke City	27	1995	37	3,138	85	75.8	34.9	1.00	88	0.92	0.06	22	0.14	1.27	1.00	1.29	-0.29	-0.29	-0.20	Matches
700	Joe Rothwell	eng ENG	MF	Southampton	28	1995	16	452	28	10.9	5.0	0.80	55	0.00	2.40	19	0.60	1.82	1.60	2.00	-0.40	-0.40	-1.03	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
701	Jonathan Rowe	eng ENG	MF	Norwich City	20	2003	32	2,040	64	49.3	22.7	1.10	73	0.18	0.31	29	0.00	1.32	1.67	1.37	0.31	+0.31	-0.03	Matches
702	John Ruddy	eng ENG	GK	Birmingham City	36	1986	44	3,960	90	95.7	44.0	1.00	90	1.00	0.00		0.00	1.14	1.14	1.41	-0.27	-0.27	+1.23	Matches
703	Jack Rudoni	eng ENG	MF	Huddersfield	23	2000	35	3,060	87	73.9	34.0	1.03	87	0.94	0.00		0.00	0.91	1.03	1.74	-0.71	-0.71	-0.29	Matches
704	Josh Ruffels	eng ENG	DF,MF	Huddersfield	29	1993	11	777	71	18.8	8.6	1.16	77	0.70	0.12	5	0.12	1.00	0.81	1.63	-0.81	-0.81	-0.22	Matches
705	Marco Rus	ro ROU	MF	Coventry City	20	2003	0					0		0	0		4							Matches
706	Carl Rushworth	eng ENG	GK	Swansea City	22	2001	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	1.24	1.28	1.41	-0.13	-0.13		Matches
707	Nazariy Rusyn	ua UKR	FW	Sunderland	24	1998	21	795	38	19.2	8.8	1.02	67	0.00	1.36	16	0.80	1.10	1.36	1.59	-0.23	-0.23	-0.23	Matches
708	Georginio Rutter	fr FRA	FW,MF	Leeds United	21	2002	45	3,736	83	90.2	41.5	1.06	84	0.48	0.02	24	0.00	1.94	1.86	0.89	0.96	+0.96	+1.41	Matches
709	Charles Sagoe Jr	eng ENG	FW,MF	Swansea City	19	2004	2	27	14	0.7	0.3	0.00		0.00	6.67	14	10.0	0.00	0.00	0.00	0.00	0.00	+0.13	Matches
710	Borja Sainz	es ESP	MF	Norwich City	22	2001	33	2,048	62	49.5	22.8	1.10	77	0.22	0.35	17	0.09	1.63	1.93	1.05	0.88	+0.88	+1.09	Matches
711	Tatsuhiro Sakamoto	jp JPN	MF,FW	Coventry City	26	1996	29	1,844	64	44.5	20.5	0.98	82	0.63	0.44	22	0.20	1.48	1.76	1.12	0.63	+0.63	+0.71	Matches
712	Matteo Salamon	eng ENG	GK	QPR	19	2004	0					0		0	0		2							Matches
713	Dion Sanderson	eng ENG	DF	Birmingham City	23	1999	37	3,300	89	79.7	36.7	1.01	89	0.95	0.00		0.03	1.16	1.23	1.44	-0.22	-0.22	+0.53	Matches
714	Gabriel Sara	br BRA	MF	Norwich City	24	1999	46	4,101	89	99.1	45.6	1.01	89	0.88	0.00		0.00	1.54	1.71	1.38	0.33	+0.33	+0.33	Matches
715	Josh Sargent	us USA	FW	Norwich City	23	2000	26	1,850	71	44.7	20.6	1.17	76	0.39	0.10	19	0.00	1.79	2.09	1.12	0.97	+0.97	+1.17	Matches
716	Matija Šarkić	me MNE	GK	Millwall	26	1997	32	2,880	90	69.6	32.0	1.00	90	1.00	0.00		0.06	1.41	0.88	1.06	-0.19	-0.19	+0.10	Matches
717	Jeremy Sarmiento	ec ECU	MF	Ipswich Town	21	2002	20	642	32	15.5	7.1	0.70	60	0.00	2.11	23	0.00	2.05	2.68	0.99	1.69	+1.68	+1.09	Matches
718	Jeremy Sarmiento	ec ECU	MF,FW	West Brom	21	2002	20	729	36	17.6	8.1	0.86	74	0.12	1.60	16	0.00	1.60	0.74	1.11	-0.37	-0.37	-1.06	Matches
719	George Saville	nir NIR	MF	Millwall	30	1993	40	2,656	66	64.2	29.5	0.95	87	0.75	0.41	18	0.10	1.35	1.12	1.12	0.00	0.00	+0.61	Matches
720	Romaine Sawyers	kn SKN	FW,MF	Cardiff City	31	1991	2	29	15	0.7	0.3	0.00		0.00	6.67	15	73.3	0.50	0.00	0.00	0.00	0.00	+0.37	Matches
721	Allahyar Sayyadmanesh	ir IRN	FW,MF	Hull City	22	2001	6	61	10	1.5	0.7	0.00		0.00	8.57	10	11.4	1.50	1.43	2.86	-1.43	-1.48	-1.67	Matches
722	Dane Scarlett	eng ENG	FW	Ipswich Town	19	2004	12	158	13	3.8	1.8	0.00		0.00	6.67	13	3.33	2.08	3.33	2.22	1.11	+1.14	+0.39	Matches
723	Dan Scarr	eng ENG	DF	Plymouth Argyle	28	1994	28	2,219	79	53.6	24.7	1.01	87	0.97	0.12	12	0.32	1.25	1.50	1.46	0.04	+0.04	+0.60	Matches
724	Joshua Seary	eng ENG	DF	Preston	18	2004	4	26	7	0.6	0.3	0.00		0.00	13.3	7	26.7	1.50	0.00	0.00	0.00	0.00	+0.24	Matches
725	Jenson Seelt	nl NED	DF	Sunderland	20	2003	17	1,033	61	25.0	11.5	0.96	84	0.61	0.52	18	1.39	1.18	0.96	1.57	-0.61	-0.61	-0.75	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
726	Tyrell Sellars-Fleming	eng ENG	MF	Hull City	18	2005	2	2	1	0.0	0.0	0		0	2	1	6	1.50	0	0	0	0.00	-0.17	Matches
727	Ken Sema	se SWE	MF,FW	Watford	29	1993	29	2,005	69	48.4	22.3	1.08	77	0.49	0.22	30	0.00	1.31	1.43	1.30	0.13	+0.13	+0.26	Matches
728	Luis Semedo	pt POR	FW	Sunderland	19	2003	23	508	22	12.3	5.6	0.71	59	0.00	3.39	14	2.86	0.96	0.54	0.71	-0.18	-0.18	-0.15	Matches
729	Jean Seri	ci CIV	MF	Hull City	32	1991	39	3,176	81	76.7	35.3	1.10	81	0.59	0.00		0.00	1.49	1.59	1.33	0.25	+0.26	+0.35	Matches
730	Femi Seriki	eng ENG	MF	Rotherham	21	2002	10	249	25	6.0	2.8	0.71	59	0.00	2.86	17	2.86	0.70	1.07	0.71	0.36	+0.36	+1.59	Matches
731	Guilherme Serrão	pt POR	DF	Norwich City	19	2003	0					0		0	0		7							Matches
732	Paik Seung-ho	kr KOR	MF	Birmingham City	26	1997	18	1,315	73	31.8	14.6	1.03	81	0.55	0.21	31	0.00	1.00	0.89	1.03	-0.14	-0.14	+0.28	Matches
733	Jamie Shackleton	eng ENG	DF,MF	Leeds United	23	1999	11	678	62	16.4	7.5	0.93	90	0.67	0.53	13	1.87	1.64	1.47	0.80	0.67	+0.66	-0.19	Matches
734	Billy Sharp	eng ENG	FW	Hull City	37	1986	11	334	30	8.1	3.7	0.54	64	0.00	2.43	23	2.43	1.36	1.35	1.08	0.27	+0.27	+0.10	Matches
735	Josh Shaw	eng ENG	DF	West Brom	19	2003	0					0		0	0		1							Matches
736	Ben Sheaf	eng ENG	MF	Coventry City	25	1998	31	2,590	84	62.6	28.8	1.04	85	0.90	0.03	33	0.00	1.32	1.39	1.32	0.07	+0.07	-0.45	Matches
737	Rio Shipston	eng ENG	MF	Sheffield Weds	18	2004	0					0		0	0		1							Matches
738	Sol Sidibé	eng ENG	MF	Stoke City	16	2007	4	29	7	0.7	0.3	0.00		0.00	13.3	7	30.0	1.50	0.00	0.00	0.00	0.00	+0.24	Matches
739	Francisco Sierralta	cl CHI	DF,MF	Watford	26	1997	27	1,968	73	47.5	21.9	1.05	84	0.82	0.18	7	0.68	1.44	1.42	1.37	0.05	+0.05	+0.09	Matches
740	Arnór Sigurðsson	is ISL	MF	Blackburn	24	1999	29	1,456	50	35.2	16.2	1.05	70	0.31	0.74	22	0.06	1.07	1.42	2.04	-0.62	-0.62	-0.48	Matches
741	Sam Silvera	au AUS	MF,FW	Middlesbrough	22	2000	37	1,369	37	33.1	15.2	0.79	82	0.20	1.64	15	0.39	1.27	1.05	1.51	-0.46	-0.46	-0.98	Matches
742	Tommy Simkin	eng ENG	GK	Stoke City	18	2004	1	90	90	2.2	1.0	1.00	90	1.00	0.00		10.0	0.00	0.00	1.00	-1.00	-1.00	-0.78	Matches
743	Ellis Simms	eng ENG	FW	Coventry City	22	2001	46	2,724	59	65.8	30.3	0.99	81	0.43	0.53	19	0.00	1.39	1.52	1.16	0.36	+0.36	+0.36	Matches
744	Xavier Simons	eng ENG	MF	Hull City	20	2003	2	18	9	0.4	0.2	0.00		0.00	10.0	9	10.0	1.50	0.00	10.0	-10.00	-10.00	-10.22	Matches
745	Jack Simpson	eng ENG	DF	Cardiff City	26	1996	1	14	14	0.3	0.2	0.00		0.00	5.00	14	10.0	0.00	0.00	5.00	-5.00	-6.43	-6.08	Matches
746	Doğukan Sınık	tr TUR	MF	Hull City	24	1999	1	23	23	0.6	0.3	0.00		0.00	3.33	23	20.0	0.00	0.00	0.00	0.00	0.00	-0.17	Matches
747	Luis Sinisterra	co COL	MF	Leeds United	24	1999	2	174	87	4.2	1.9	1.05	87	0.53	0.00		0.00	2.00	3.16	2.11	1.05	+1.03	+0.22	Matches
748	Emmanouil Siopis	gr GRE	MF	Cardiff City	29	1994	42	3,282	78	79.3	36.5	1.04	84	0.66	0.11	25	0.05	1.45	1.07	1.42	-0.36	-0.36	+0.06	Matches
749	Guilherme Siqueira	br BRA	DF	Sheffield Weds	18	2004	0					0		0	0		8							Matches
750	Regan Slater	eng ENG	MF,DF	Hull City	23	1999	38	2,783	73	67.2	30.9	1.00	85	0.71	0.23	23	0.00	1.55	1.36	1.33	0.03	+0.03	-0.43	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
751	Cieran Slicker	sct SCO	GK	Ipswich Town	20	2002	0					0		0	0		9							Matches
752	William Smallbone	ie IRL	MF	Southampton	23	2000	43	3,002	70	72.5	33.4	1.05	81	0.33	0.24	20	0.00	1.85	1.80	1.47	0.33	+0.33	-0.70	Matches
753	Andy Smith	sct SCO	DF	Hull City	21	2001	1	1	1	0.0	0.0	0		0	1	1	22	3.00	0	0	0	0.00	-0.17	Matches
754	Michael Smith	eng ENG	FW,MF	Sheffield Weds	31	1991	31	1,230	40	29.7	13.7	0.80	74	0.29	1.46	21	0.36	1.26	0.66	1.02	-0.36	-0.37	+0.22	Matches
755	Tommy Smith	eng ENG	DF	Middlesbrough	31	1992	6	383	64	9.3	4.3	0.93	78	0.47	0.47	37	0.23	2.50	1.86	0.93	0.93	+0.94	+0.82	Matches
756	Paul Smyth	nir NIR	MF,FW	QPR	25	1997	44	2,189	50	52.9	24.3	0.91	75	0.25	0.91	25	0.00	1.20	1.28	1.32	-0.04	-0.04	+0.42	Matches
757	Matthew Sorinola	eng ENG	MF,DF	Plymouth Argyle	22	2001	12	522	44	12.6	5.8	1.03	70	0.00	1.03	17	0.69	0.75	0.86	1.38	-0.52	-0.52	-0.32	Matches
