Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
406	Liam Lindsay	sct SCO	DF	Preston	27	1995	46	46	4,117	45.7	0.07	0.00	0.07	0.07	0.00	0.00	0.22	0.00	0.07	0.00	0.07	0.07	0.07	Matches
407	Jake Livermore	eng ENG	MF	Watford	33	1989	30	25	2,069	23.0	0.13	0.04	0.17	0.13	0.00	0.00	0.39	0.00	0.13	0.04	0.17	0.13	0.17	Matches
408	Jason Lokilo	be BEL	MF	Hull City	24	1998	18	7	713	7.9	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	Matches
409	George Long	eng ENG	GK	Norwich City	29	1993	7	6	600	6.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
410	Kevin Long	ie IRL	DF	Birmingham City	32	1990	17	16	1,449	16.1	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	Matches
411	Emmanuel Longelo	eng ENG	DF,MF	Birmingham City	22	2000	17	10	1,015	11.3	0.00	0.09	0.09	0.00	0.00	0.00	0.35	0.00	0.00	0.09	0.09	0.00	0.09	Matches
412	Ryan Longman	eng ENG	MF	Millwall	22	2000	35	19	1,730	19.2	0.16	0.16	0.31	0.16	0.00	0.00	0.26	0.00	0.16	0.16	0.31	0.16	0.31	Matches
413	Imran Louza	ma MAR	MF	Watford	24	1999	15	11	919	10.2	0.10	0.29	0.39	0.10	0.00	0.00	0.39	0.00	0.10	0.29	0.39	0.10	0.39	Matches
414	Jamal Lowe	jm JAM	MF,FW	Swansea City	29	1994	35	24	2,253	25.0	0.36	0.12	0.48	0.28	0.08	0.12	0.20	0.00	0.36	0.12	0.48	0.28	0.40	Matches
415	Nathan Lowe	eng ENG	FW	Stoke City	17	2005	13	3	391	4.3	0.23	0.00	0.23	0.23	0.00	0.00	0.00	0.00	0.23	0.00	0.23	0.23	0.23	Matches
416	Massimo Luongo	au AUS	MF	Ipswich Town	30	1992	43	37	3,159	35.1	0.09	0.00	0.09	0.09	0.00	0.00	0.31	0.00	0.09	0.00	0.09	0.09	0.09	Matches
417	Yann M'Vila	fr FRA	MF	West Brom	33	1990	7	3	283	3.1	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Matches
418	Josh Maja	ng NGA	FW	West Brom	24	1998	12	1	198	2.2	0.45	0.00	0.45	0.45	0.00	0.00	0.00	0.00	0.45	0.00	0.45	0.45	0.45	Matches
419	Million Manhoef	nl NED	MF,FW	Stoke City	21	2002	14	9	816	9.1	0.44	0.11	0.55	0.44	0.00	0.00	0.22	0.00	0.44	0.11	0.55	0.44	0.55	Matches
420	Ryan Manning	ie IRL	DF,MF	Southampton	27	1996	37	29	2,744	30.5	0.00	0.07	0.07	0.00	0.00	0.00	0.30	0.00	0.00	0.07	0.07	0.00	0.07	Matches
421	Sekou Mara	fr FRA	FW	Southampton	21	2002	28	4	564	6.3	0.48	0.32	0.79	0.48	0.00	0.00	0.16	0.00	0.48	0.32	0.80	0.48	0.80	Matches
422	Wanya Marcal-Madivadua	pt POR	FW	Leicester City	20	2002	3	2	142	1.6	0.63	0.00	0.63	0.63	0.00	0.00	0.00	0.00	0.63	0.00	0.63	0.63	0.63	Matches
423	Dilan Markanday	eng ENG	MF	Blackburn	21	2001	21	7	762	8.5	0.12	0.00	0.12	0.12	0.00	0.00	0.00	0.00	0.12	0.00	0.12	0.12	0.12	Matches
424	Callum Marshall	nir NIR	FW	West Brom	18	2004	3	0	56	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
425	Matheus Martins	br BRA	FW,MF	Watford	20	2003	39	20	1,764	19.6	0.26	0.10	0.36	0.26	0.00	0.00	0.15	0.00	0.26	0.10	0.36	0.26	0.36	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
426	Zavier Massiah	eng ENG	FW	Watford	16	2007	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
427	Alex Matos	eng ENG	MF	Huddersfield	18	2004	19	15	1,278	14.2	0.07	0.00	0.07	0.07	0.00	0.00	0.42	0.00	0.07	0.00	0.07	0.07	0.07	Matches
428	Ajay Matthews	eng ENG	FW	Middlesbrough	17	2006	2	0	13	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
429	Stephy Mavididi	eng ENG	FW,MF	Leicester City	25	1998	46	42	3,587	39.9	0.30	0.15	0.45	0.25	0.05	0.05	0.15	0.00	0.30	0.15	0.45	0.25	0.40	Matches
430	Noah Mawene	eng ENG	MF	Preston	18	2005	7	2	167	1.9	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	Matches
431	Theo Mawene	eng ENG	MF	Preston	16	2007	1	0	5	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
432	Chris Maxwell	wls WAL	GK	Huddersfield	33	1990	9	8	696	7.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
433	Eliezer Mayenda	es ESP	FW	Sunderland	18	2005	8	1	192	2.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
434	Adam Mayor	eng ENG	MF	Millwall	18	2005	4	0	52	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
435	Kasey McAteer	ie IRL	FW,MF	Leicester City	21	2001	23	13	1,158	12.9	0.47	0.00	0.47	0.47	0.00	0.00	0.16	0.00	0.47	0.00	0.47	0.47	0.47	Matches
436	Law McCabe	eng ENG	MF	Middlesbrough	17	2006	3	1	102	1.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
437	Sam McCallum	eng ENG	DF	Norwich City	22	2000	27	16	1,474	16.4	0.06	0.00	0.06	0.06	0.00	0.00	0.18	0.00	0.06	0.00	0.06	0.06	0.06	Matches
438	Alistair McCann	nir NIR	MF	Preston	23	1999	31	24	2,069	23.0	0.00	0.00	0.00	0.00	0.00	0.00	0.43	0.00	0.00	0.00	0.00	0.00	0.00	Matches
439	Jamie McCart	sct SCO	DF	Rotherham	26	1997	1	0	12	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
440	Alex McCarthy	eng ENG	GK	Southampton	33	1989	5	5	450	5.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
441	Ross McCrorie	sct SCO	MF,DF	Bristol City	25	1998	19	12	1,180	13.1	0.00	0.08	0.08	0.00	0.00	0.00	0.23	0.00	0.00	0.08	0.08	0.00	0.08	Matches
442	Kyle McFadzean	sct SCO	DF	Blackburn	36	1987	12	10	899	10.0	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.10	0.00	0.00	0.00	0.00	0.00	Matches
443	Kyle McFadzean	sct SCO	DF	Coventry City	36	1987	15	15	1,288	14.3	0.07	0.00	0.07	0.07	0.00	0.00	0.28	0.00	0.07	0.00	0.07	0.07	0.07	Matches
444	Riley McGree	au AUS	MF	Middlesbrough	24	1998	22	14	1,258	14.0	0.29	0.07	0.36	0.29	0.00	0.00	0.14	0.00	0.29	0.07	0.36	0.29	0.36	Matches
445	Ciaran McGuckin	nir NIR	FW	Rotherham	19	2003	3	0	67	0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
446	Mark McGuinness	ie IRL	DF	Cardiff City	22	2001	30	29	2,596	28.8	0.07	0.00	0.07	0.07	0.00	0.00	0.07	0.00	0.07	0.00	0.07	0.07	0.07	Matches
447	Kenny McLean	sct SCO	MF,DF	Norwich City	31	1992	46	46	4,087	45.4	0.02	0.11	0.13	0.02	0.00	0.00	0.24	0.00	0.02	0.11	0.13	0.02	0.13	Matches
448	Sean McLoughlin	ie IRL	DF	Hull City	26	1996	23	13	1,172	13.0	0.00	0.08	0.08	0.00	0.00	0.00	0.08	0.00	0.00	0.08	0.08	0.00	0.08	Matches
449	Paddy McNair	nir NIR	DF	Middlesbrough	28	1995	21	20	1,758	19.5	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	Matches
450	Luke McNally	ie IRL	DF	Stoke City	23	1999	38	36	3,199	35.5	0.06	0.03	0.08	0.06	0.00	0.00	0.20	0.00	0.06	0.03	0.08	0.06	0.08	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
451	Dan McNamara	ie IRL	DF,MF	Millwall	24	1998	33	21	2,074	23.0	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00	Matches
452	Dire Mebude	sct SCO	MF	Bristol City	19	2004	3	0	47	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
453	Anis Mehmeti	al ALB	MF	Bristol City	22	2001	38	21	1,865	20.7	0.19	0.05	0.24	0.19	0.00	0.00	0.10	0.00	0.19	0.05	0.24	0.19	0.24	Matches
454	Yakou Méïte	ci CIV	FW,MF	Cardiff City	27	1996	38	26	2,151	23.9	0.08	0.04	0.13	0.08	0.00	0.00	0.29	0.00	0.08	0.04	0.13	0.08	0.13	Matches
455	Illan Meslier	fr FRA	GK	Leeds United	23	2000	44	44	3,922	43.6	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.02	0.00	0.00	0.00	0.00	0.00	Matches
456	Liam Millar	ca CAN	MF	Preston	23	1999	35	27	2,547	28.3	0.18	0.18	0.35	0.18	0.00	0.00	0.11	0.00	0.18	0.18	0.35	0.18	0.35	Matches
457	Mickel Miller	eng ENG	MF,DF	Plymouth Argyle	27	1995	34	19	1,752	19.5	0.05	0.05	0.10	0.05	0.00	0.00	0.62	0.00	0.05	0.05	0.10	0.05	0.10	Matches
458	Billy Mitchell	eng ENG	MF	Millwall	23	2000	34	25	2,211	24.6	0.00	0.08	0.08	0.00	0.00	0.00	0.16	0.00	0.00	0.08	0.08	0.00	0.08	Matches
459	Koji Miyoshi	jp JPN	MF	Birmingham City	26	1997	43	29	2,496	27.7	0.22	0.22	0.43	0.22	0.00	0.00	0.18	0.00	0.22	0.22	0.43	0.22	0.43	Matches
460	Ryan Mmaee	ma MAR	FW	Stoke City	25	1997	24	17	1,504	16.7	0.18	0.18	0.36	0.18	0.00	0.06	0.06	0.00	0.18	0.18	0.36	0.18	0.36	Matches
461	Jayson Molumby	ie IRL	MF	West Brom	23	1999	24	12	1,105	12.3	0.00	0.08	0.08	0.00	0.00	0.00	0.33	0.00	0.00	0.08	0.08	0.00	0.08	Matches
462	Kieffer Moore	wls WAL	FW	Ipswich Town	30	1992	18	14	1,140	12.7	0.55	0.08	0.63	0.55	0.00	0.00	0.08	0.00	0.55	0.08	0.63	0.55	0.63	Matches
463	Wesley Moraes	br BRA	FW	Stoke City	26	1996	20	5	670	7.4	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
464	Andrew Moran	ie IRL	MF	Blackburn	19	2003	35	19	1,856	20.6	0.10	0.29	0.39	0.10	0.00	0.00	0.19	0.00	0.10	0.29	0.39	0.10	0.39	Matches
465	James Morris	eng ENG	DF	Watford	21	2001	12	10	774	8.6	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	Matches
466	Elijah Morrison	eng ENG	MF	Bristol City	17	2006	1	0	6	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
467	Sean Morrison	eng ENG	DF	Rotherham	32	1991	27	21	1,940	21.6	0.05	0.09	0.14	0.05	0.00	0.00	0.14	0.00	0.05	0.09	0.14	0.05	0.14	Matches
468	Sam Morsy	eg EGY	MF	Ipswich Town	31	1991	42	42	3,749	41.7	0.05	0.14	0.19	0.05	0.00	0.00	0.34	0.00	0.05	0.14	0.19	0.05	0.19	Matches
469	Tyler Morton	eng ENG	MF	Hull City	20	2002	39	35	2,972	33.0	0.09	0.15	0.24	0.09	0.00	0.00	0.24	0.03	0.09	0.15	0.24	0.09	0.24	Matches
470	Alex Mowatt	eng ENG	MF	West Brom	28	1995	43	35	3,247	36.1	0.06	0.14	0.19	0.03	0.03	0.03	0.08	0.00	0.06	0.14	0.19	0.03	0.17	Matches
471	Bali Mumba	eng ENG	MF,FW	Plymouth Argyle	21	2001	43	36	2,956	32.8	0.09	0.09	0.18	0.09	0.00	0.00	0.34	0.00	0.09	0.09	0.18	0.09	0.18	Matches
472	Romaine Mundle	eng ENG	MF	Sunderland	20	2003	11	5	486	5.4	0.19	0.00	0.19	0.19	0.00	0.00	0.19	0.00	0.19	0.00	0.19	0.19	0.19	Matches
473	Anthony Musaba	nl NED	MF,FW	Sheffield Weds	22	2000	43	29	2,618	29.1	0.24	0.17	0.41	0.24	0.00	0.00	0.21	0.00	0.24	0.17	0.41	0.24	0.41	Matches
474	Kal Naismith	sct SCO	DF	Bristol City	31	1992	13	9	889	9.9	0.10	0.20	0.30	0.10	0.00	0.00	0.10	0.00	0.10	0.20	0.30	0.10	0.30	Matches
475	Yuta Nakayama	jp JPN	DF,MF	Huddersfield	26	1997	23	18	1,695	18.8	0.00	0.11	0.11	0.00	0.00	0.00	0.11	0.00	0.00	0.11	0.11	0.00	0.11	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
476	Kyle Naughton	eng ENG	DF	Swansea City	34	1988	15	9	761	8.5	0.00	0.12	0.12	0.00	0.00	0.00	0.24	0.00	0.00	0.12	0.12	0.00	0.12	Matches
477	Wilfred Ndidi	ng NGA	MF	Leicester City	26	1996	32	26	2,127	23.6	0.17	0.21	0.38	0.17	0.00	0.00	0.21	0.00	0.17	0.21	0.38	0.17	0.38	Matches
478	Dan Neil	eng ENG	MF	Sunderland	21	2001	42	42	3,693	41.0	0.10	0.12	0.22	0.10	0.00	0.00	0.07	0.02	0.10	0.12	0.22	0.10	0.22	Matches
479	Benjamin Nelson	eng ENG	MF,DF	Leicester City	19	2004	5	2	209	2.3	0.43	0.00	0.43	0.43	0.00	0.00	0.87	0.00	0.43	0.00	0.43	0.43	0.43	Matches
480	Perry Ng	eng ENG	DF	Cardiff City	27	1996	39	39	3,401	37.8	0.16	0.11	0.26	0.16	0.00	0.00	0.24	0.00	0.16	0.11	0.26	0.16	0.26	Matches
481	Jeremy Ngakia		DF	Watford	22	2000	14	11	916	10.2	0.00	0.10	0.10	0.00	0.00	0.00	0.10	0.00	0.00	0.10	0.10	0.00	0.10	Matches
482	Lee Nicholls	eng ENG	GK	Huddersfield	30	1992	37	37	3,305	36.7	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
483	Kevin Nisbet	sct SCO	FW	Millwall	26	1997	27	17	1,392	15.5	0.32	0.00	0.32	0.32	0.00	0.00	0.06	0.00	0.32	0.00	0.32	0.32	0.32	Matches
484	Sam Nombe	eng ENG	FW,MF	Rotherham	24	1998	41	26	2,268	25.2	0.12	0.12	0.24	0.12	0.00	0.00	0.12	0.00	0.12	0.12	0.24	0.12	0.24	Matches
485	Casper de Norre	be BEL	MF	Millwall	26	1997	32	22	2,013	22.4	0.04	0.04	0.09	0.04	0.00	0.00	0.13	0.00	0.04	0.04	0.09	0.04	0.09	Matches
486	Brooke Norton-Cuffy	eng ENG	MF,DF	Millwall	19	2004	40	25	2,278	25.3	0.08	0.16	0.24	0.08	0.00	0.00	0.16	0.00	0.08	0.16	0.24	0.08	0.24	Matches
487	Marcelino Núñez	cl CHI	MF	Norwich City	23	2000	36	25	2,262	25.1	0.08	0.12	0.20	0.08	0.00	0.00	0.24	0.00	0.08	0.12	0.20	0.08	0.20	Matches
488	Lewis O'Brien	eng ENG	MF,DF	Middlesbrough	24	1998	23	18	1,576	17.5	0.00	0.06	0.06	0.00	0.00	0.00	0.06	0.00	0.00	0.06	0.06	0.00	0.06	Matches
489	Callum O'Dowda	ie IRL	MF,DF	Cardiff City	28	1995	11	5	551	6.1	0.16	0.16	0.33	0.16	0.00	0.00	0.00	0.00	0.16	0.16	0.33	0.16	0.33	Matches
490	Callum O'Hare	eng ENG	MF	Coventry City	25	1998	31	18	1,760	19.6	0.31	0.15	0.46	0.31	0.00	0.00	0.05	0.00	0.31	0.15	0.46	0.31	0.46	Matches
491	Max O'Leary	ie IRL	GK	Bristol City	26	1996	46	46	4,140	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	Matches
492	Luke O'Nien	eng ENG	DF	Sunderland	28	1994	43	43	3,870	43.0	0.05	0.00	0.05	0.05	0.00	0.00	0.28	0.00	0.05	0.00	0.05	0.05	0.05	Matches
493	Connor O'Riordan	ie IRL	DF	Blackburn	19	2003	2	0	42	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
494	Marcel Oakley	eng ENG	DF	Birmingham City	20	2002	2	0	29	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
495	Michael Obafemi	ie IRL	FW	Millwall	23	2000	14	12	920	10.2	0.20	0.00	0.20	0.20	0.00	0.00	0.20	0.00	0.20	0.00	0.20	0.20	0.20	Matches
496	Hakeem Odoffin	eng ENG	DF,MF	Rotherham	25	1998	38	35	3,105	34.5	0.12	0.00	0.12	0.12	0.00	0.00	0.12	0.00	0.12	0.00	0.12	0.12	0.12	Matches
497	Noah Ohio	nl NED	FW	Hull City	20	2003	8	1	245	2.7	1.11	0.00	1.11	1.11	0.00	0.00	0.00	0.00	1.10	0.00	1.10	1.10	1.10	Matches
498	Andrew Omobamidele	ie IRL	DF	Norwich City	21	2002	2	0	20	0.2	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
499	Abdülkadir Ömür	tr TUR	MF	Hull City	24	1999	16	11	991	11.0	0.00	0.18	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.18	0.00	0.18	Matches
500	Fred Onyedinma	eng ENG	FW,MF	Rotherham	26	1996	16	15	1,243	13.8	0.14	0.14	0.29	0.14	0.00	0.00	0.14	0.07	0.14	0.14	0.29	0.14	0.29	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
501	Milutin Osmajić	me MNE	FW	Preston	24	1999	36	19	1,742	19.4	0.41	0.10	0.52	0.41	0.00	0.00	0.21	0.00	0.41	0.10	0.52	0.41	0.52	Matches
502	Kenneth Paal	sr SUR	DF,MF	QPR	26	1997	44	44	3,799	42.2	0.09	0.02	0.12	0.09	0.00	0.00	0.07	0.00	0.09	0.02	0.12	0.09	0.12	Matches
503	Alex Palmer	eng ENG	GK	West Brom	26	1996	46	46	4,140	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	Matches
504	Kasey Palmer	jm JAM	MF	Coventry City	26	1996	32	21	1,793	19.9	0.10	0.20	0.30	0.10	0.00	0.00	0.40	0.00	0.10	0.20	0.30	0.10	0.30	Matches
505	Liam Palmer	sct SCO	DF,MF	Sheffield Weds	31	1991	34	25	2,395	26.6	0.08	0.04	0.11	0.08	0.00	0.00	0.30	0.00	0.08	0.04	0.11	0.08	0.11	Matches
506	Jonathan Panzo	eng ENG	DF	Cardiff City	22	2000	4	0	84	0.9	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	Matches
507	Samuel Parker	wls WAL	MF	Swansea City	17	2006	2	2	138	1.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
508	Callum Paterson	sct SCO	MF,FW	Sheffield Weds	28	1994	25	17	1,612	17.9	0.00	0.06	0.06	0.00	0.00	0.00	0.34	0.00	0.00	0.06	0.06	0.00	0.06	Matches
509	Jamie Paterson	eng ENG	MF	Swansea City	31	1991	44	40	3,222	35.8	0.20	0.17	0.36	0.20	0.00	0.00	0.22	0.00	0.20	0.17	0.36	0.20	0.36	Matches
510	Charlie Patino	eng ENG	MF	Swansea City	19	2003	33	14	1,256	14.0	0.21	0.29	0.50	0.21	0.00	0.00	0.21	0.07	0.21	0.29	0.50	0.21	0.50	Matches
511	Anthony Patterson	eng ENG	GK	Sunderland	23	2000	45	45	4,050	45.0	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	Matches
512	Aynsley Pears	eng ENG	GK	Blackburn	25	1998	26	26	2,311	25.7	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	Matches
513	Ben Pearson	eng ENG	MF	Stoke City	28	1995	29	22	1,846	20.5	0.00	0.05	0.05	0.00	0.00	0.00	0.63	0.05	0.00	0.05	0.05	0.00	0.05	Matches
514	Matty Pearson	eng ENG	DF	Huddersfield	29	1993	39	37	3,239	36.0	0.08	0.03	0.11	0.08	0.00	0.00	0.14	0.00	0.08	0.03	0.11	0.08	0.11	Matches
515	Kristian Pedersen	dk DEN	DF	Sheffield Weds	28	1994	4	1	139	1.5	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	Matches
516	Kristian Pedersen	dk DEN	DF	Swansea City	28	1994	4	3	290	3.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
517	Lee Peltier	eng ENG	DF	Rotherham	36	1986	27	23	1,826	20.3	0.10	0.05	0.15	0.10	0.00	0.00	0.30	0.00	0.10	0.05	0.15	0.10	0.15	Matches
518	Timothee Pembele	fr FRA	MF	Sunderland	20	2002	8	3	289	3.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
519	Ricardo Pereira	pt POR	DF	Leicester City	29	1993	39	37	3,278	36.4	0.08	0.08	0.16	0.08	0.00	0.00	0.22	0.00	0.08	0.08	0.16	0.08	0.16	Matches
520	Sonny Perkins	eng ENG	FW,MF	Leeds United	19	2004	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
521	Ashley Phillips	wls WAL	DF	Plymouth Argyle	18	2005	18	16	1,384	15.4	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	Matches
522	Dillon Phillips	eng ENG	GK	Rotherham	28	1995	2	2	179	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	Matches
523	Matt Phillips	sct SCO	MF	West Brom	32	1991	26	19	1,527	17.0	0.18	0.18	0.35	0.18	0.00	0.00	0.18	0.00	0.18	0.18	0.35	0.18	0.35	Matches
524	Nathaniel Phillips	eng ENG	DF	Cardiff City	26	1997	18	17	1,530	17.0	0.06	0.00	0.06	0.06	0.00	0.00	0.12	0.00	0.06	0.00	0.06	0.06	0.06	Matches
525	Jaden Philogene Bidace	eng ENG	MF	Hull City	21	2002	32	32	2,806	31.2	0.35	0.19	0.54	0.35	0.00	0.03	0.26	0.00	0.35	0.19	0.55	0.35	0.55	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
526	Joey Phuthi	zw ZIM	MF	Sheffield Weds	18	2005	1	0	6	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
527	Harry Pickering	eng ENG	DF,MF	Blackburn	24	1998	36	35	3,000	33.3	0.03	0.03	0.06	0.03	0.00	0.00	0.09	0.03	0.03	0.03	0.06	0.03	0.06	Matches
528	Erik Pieters	nl NED	DF	West Brom	34	1988	22	19	1,573	17.5	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
529	Pipa	es ESP	MF	West Brom	25	1998	13	1	249	2.8	0.00	0.36	0.36	0.00	0.00	0.00	0.36	0.00	0.00	0.36	0.36	0.00	0.36	Matches
530	Joël Piroe	sr SUR	MF,FW	Leeds United	23	1999	42	28	2,520	28.0	0.46	0.11	0.57	0.39	0.07	0.07	0.07	0.00	0.46	0.11	0.57	0.39	0.50	Matches
531	Joël Piroe	sr SUR	FW	Swansea City	23	1999	3	3	270	3.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
532	Julio Pleguezuelo	es ESP	DF	Plymouth Argyle	26	1997	32	22	1,980	22.0	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
533	Matthew Pollock	eng ENG	DF	Watford	21	2001	18	10	962	10.7	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	Matches
534	Ryan Porteous	sct SCO	DF	Watford	24	1999	37	33	3,029	33.7	0.06	0.09	0.15	0.06	0.00	0.00	0.42	0.00	0.06	0.09	0.15	0.06	0.15	Matches
535	Brad Potts	eng ENG	MF,DF	Preston	29	1994	31	31	2,655	29.5	0.07	0.03	0.10	0.07	0.00	0.00	0.27	0.00	0.07	0.03	0.10	0.07	0.10	Matches
536	Ian Poveda	eng ENG	MF	Leeds United	23	2000	7	1	150	1.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
537	Ian Poveda	eng ENG	MF,FW	Sheffield Weds	23	2000	10	8	565	6.3	0.00	0.16	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.16	0.00	0.16	Matches
538	Dennis Praet	be BEL	MF	Leicester City	29	1994	17	6	618	6.9	0.00	0.14	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.15	0.00	0.15	Matches
539	Cameron Pring	eng ENG	DF,MF	Bristol City	25	1998	42	39	3,403	37.8	0.03	0.08	0.11	0.03	0.00	0.00	0.24	0.00	0.03	0.08	0.11	0.03	0.11	Matches
540	Alex Pritchard	eng ENG	MF,FW	Sunderland	30	1993	23	9	1,128	12.5	0.08	0.40	0.48	0.08	0.00	0.00	0.24	0.00	0.08	0.40	0.48	0.08	0.48	Matches
541	Alex Pritchard	eng ENG	MF	Birmingham City	30	1993	9	3	333	3.7	0.00	0.27	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.27	0.00	0.27	Matches
