Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
678	Adama Traoré	ml MLI	FW,MF	Hull City	27	1995	12	9	796	8.8	0.11	0.23	0.34	0.11	0.00	0.00	0.00	0.00	0.11	0.23	0.34	0.11	0.34	Matches
679	Lewis Travis	eng ENG	MF	Blackburn	24	1997	42	39	3,425	38.1	0.05	0.05	0.10	0.05	0.00	0.00	0.26	0.00	0.05	0.05	0.11	0.05	0.11	Matches
680	William Troost-Ekong	ng NGA	DF	Watford	28	1993	15	12	1,096	12.2	0.08	0.00	0.08	0.08	0.00	0.00	0.08	0.00	0.08	0.00	0.08	0.08	0.08	Matches
681	Auston Trusty	us USA	DF	Birmingham City	23	1998	44	44	3,929	43.7	0.09	0.05	0.14	0.09	0.00	0.00	0.18	0.00	0.09	0.05	0.14	0.09	0.14	Matches
682	Tom Trybull	de GER	MF	Blackpool	29	1993	3	3	182	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
683	Axel Tuanzebe	cd COD	DF	Stoke City	24	1997	4	3	254	2.8	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	0.00	0.00	0.00	Matches
684	Ozan Tufan	tr TUR	MF,FW	Hull City	27	1995	42	27	2,422	26.9	0.30	0.00	0.30	0.19	0.11	0.11	0.04	0.00	0.30	0.00	0.30	0.19	0.19	Matches
685	Oliver Turton	eng ENG	DF,MF	Huddersfield	29	1992	18	16	1,237	13.7	0.00	0.07	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.07	0.00	0.07	Matches
686	Scott Twine	eng ENG	MF	Burnley	23	1999	14	5	558	6.2	0.48	0.16	0.65	0.48	0.00	0.00	0.16	0.00	0.48	0.16	0.65	0.48	0.65	Matches
687	Josh Tymon	eng ENG	MF,DF	Stoke City	23	1999	28	19	1,649	18.3	0.05	0.22	0.27	0.05	0.00	0.00	0.11	0.00	0.05	0.22	0.27	0.05	0.27	Matches
688	Christos Tzolis	gr GRE	MF,FW	Norwich City	20	2002	13	3	328	3.6	0.28	0.00	0.28	0.28	0.00	0.00	0.00	0.00	0.27	0.00	0.27	0.27	0.27	Matches
689	Tomáš Vaclík	cz CZE	GK	Huddersfield	33	1989	13	13	1,140	12.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
690	Harvey Vale	ie IRL	MF	Hull City	18	2003	2	1	76	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
691	Jack Vale	wls WAL	FW,MF	Blackburn	21	2001	15	6	548	6.1	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	Matches
692	Harry Vaughan	ie IRL	MF,FW	Hull City	18	2004	5	5	406	4.5	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	Matches
693	Josh Vickers	eng ENG	GK	Rotherham	26	1995	3	3	225	2.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
694	Matty Virtue	eng ENG	MF	Blackpool	25	1997	3	2	110	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
695	Vitinho	br BRA	DF,MF	Burnley	23	1999	35	23	2,097	23.3	0.13	0.04	0.17	0.13	0.00	0.00	0.04	0.00	0.13	0.04	0.17	0.13	0.17	Matches
696	Andreas Voglsammer	de GER	MF,FW	Millwall	30	1992	41	27	2,248	25.0	0.12	0.20	0.32	0.08	0.04	0.04	0.08	0.00	0.12	0.20	0.32	0.08	0.28	Matches
697	Zak Vyner	ke KEN	DF	Bristol City	25	1997	45	45	3,999	44.4	0.02	0.05	0.07	0.02	0.00	0.00	0.20	0.00	0.02	0.05	0.07	0.02	0.07	Matches
698	Martyn Waghorn	eng ENG	FW	Huddersfield	32	1990	13	7	628	7.0	0.14	0.00	0.14	0.14	0.00	0.00	0.29	0.00	0.14	0.00	0.14	0.14	0.14	Matches
699	Martyn Waghorn	eng ENG	FW,MF	Coventry City	32	1990	11	3	294	3.3	0.30	0.00	0.30	0.00	0.30	0.30	0.00	0.00	0.31	0.00	0.31	0.00	0.00	Matches
700	Tyler Walker	eng ENG	FW	Coventry City	25	1996	18	3	415	4.6	0.22	0.00	0.22	0.22	0.00	0.00	0.00	0.00	0.22	0.00	0.22	0.22	0.22	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
701	Jed Wallace	eng ENG	MF,FW	West Brom	28	1994	46	46	3,962	44.0	0.14	0.18	0.32	0.14	0.00	0.00	0.07	0.00	0.14	0.18	0.32	0.14	0.32	Matches
702	Murray Wallace	sct SCO	DF	Millwall	29	1993	37	37	3,181	35.3	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
703	Liam Walsh	eng ENG	MF,FW	Swansea City	24	1997	7	4	336	3.7	0.00	0.27	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.27	0.00	0.27	Matches
704	Danny Ward	eng ENG	FW	Huddersfield	30	1991	36	29	2,535	28.2	0.18	0.14	0.32	0.18	0.00	0.00	0.04	0.00	0.18	0.14	0.32	0.18	0.32	Matches
705	Grant Ward	eng ENG	MF,DF	Blackpool	27	1994	2	2	160	1.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
706	Conor Washington	nir NIR	FW	Rotherham	30	1992	35	20	1,714	19.0	0.26	0.00	0.26	0.26	0.00	0.00	0.05	0.00	0.26	0.00	0.26	0.26	0.26	Matches
707	Duncan Watmore	eng ENG	FW,MF	Middlesbrough	28	1994	21	10	845	9.4	0.53	0.21	0.74	0.53	0.00	0.00	0.00	0.00	0.53	0.21	0.75	0.53	0.75	Matches
708	Duncan Watmore	eng ENG	MF,FW	Millwall	28	1994	16	6	612	6.8	0.44	0.15	0.59	0.44	0.00	0.00	0.00	0.00	0.44	0.15	0.59	0.44	0.59	Matches
709	Louie Watson	ie IRL	MF	Luton Town	21	2001	5	3	220	2.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
710	Tom Watson	eng ENG	MF	Sunderland	16	2006	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
711	Max Watters	eng ENG	FW	Cardiff City	23	1999	11	8	518	5.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
712	Andreas Weimann	at AUT	MF,FW	Bristol City	30	1991	43	31	2,984	33.2	0.18	0.15	0.33	0.18	0.00	0.00	0.21	0.00	0.18	0.15	0.33	0.18	0.33	Matches
713	Nahki Wells	bm BER	FW	Bristol City	32	1990	45	32	2,819	31.3	0.35	0.19	0.54	0.29	0.06	0.06	0.13	0.00	0.35	0.19	0.54	0.29	0.48	Matches
714	Adam Wharton	eng ENG	MF	Blackburn	18	2004	18	12	1,055	11.7	0.17	0.09	0.26	0.17	0.00	0.00	0.09	0.00	0.17	0.09	0.26	0.17	0.26	Matches
715	Scott Wharton	eng ENG	DF	Blackburn	24	1997	22	17	1,594	17.7	0.06	0.00	0.06	0.06	0.00	0.00	0.23	0.00	0.06	0.00	0.06	0.06	0.06	Matches
716	Jack Whatmough	eng ENG	DF	Wigan Athletic	25	1996	37	37	3,046	33.8	0.03	0.03	0.06	0.03	0.00	0.00	0.09	0.00	0.03	0.03	0.06	0.03	0.06	Matches
717	Ben Whiteman	eng ENG	MF	Preston	26	1996	36	35	2,971	33.0	0.09	0.06	0.15	0.06	0.03	0.03	0.15	0.03	0.09	0.06	0.15	0.06	0.12	Matches
718	Morgan Whittaker	eng ENG	MF,FW	Swansea City	21	2001	15	2	437	4.9	0.20	0.00	0.20	0.20	0.00	0.00	0.00	0.00	0.21	0.00	0.21	0.21	0.21	Matches
719	Gavin Whyte	nir NIR	MF,FW	Cardiff City	26	1996	14	3	361	4.0	0.25	0.25	0.50	0.25	0.00	0.00	0.25	0.00	0.25	0.25	0.50	0.25	0.50	Matches
720	Connor Wickham	eng ENG	FW	Cardiff City	29	1993	12	5	481	5.3	0.19	0.38	0.57	0.19	0.00	0.00	0.00	0.00	0.19	0.37	0.56	0.19	0.56	Matches
721	Ben Wiles	eng ENG	MF	Rotherham	23	1999	27	24	2,100	23.3	0.09	0.04	0.13	0.09	0.00	0.00	0.17	0.00	0.09	0.04	0.13	0.09	0.13	Matches
722	Mallik Wilks	eng ENG	FW,MF	Hull City	23	1998	1	0	27	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
723	Joe Williams	eng ENG	MF	Bristol City	25	1996	33	21	1,987	22.1	0.09	0.09	0.18	0.09	0.00	0.00	0.32	0.00	0.09	0.09	0.18	0.09	0.18	Matches
724	Josh Williams	eng ENG	MF	Birmingham City	19	2002	7	6	534	5.9	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
725	Randell Williams	eng ENG	MF	Hull City	25	1996	7	1	220	2.4	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
726	Rhys Williams	eng ENG	DF	Blackpool	21	2001	17	13	1,156	12.8	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
727	Pharrell Willis	eng ENG	MF	Middlesbrough	19	2003	1	0	8	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
728	Chris Willock	eng ENG	FW,MF	QPR	24	1998	28	20	1,657	18.4	0.33	0.11	0.43	0.33	0.00	0.00	0.00	0.00	0.33	0.11	0.43	0.33	0.43	Matches
729	Ben Wilmot	eng ENG	DF	Stoke City	22	1999	39	39	3,349	37.2	0.08	0.00	0.08	0.08	0.00	0.00	0.16	0.00	0.08	0.00	0.08	0.08	0.08	Matches
730	Ben Wilson	eng ENG	GK	Coventry City	29	1992	43	43	3,870	43.0	0.02	0.00	0.02	0.02	0.00	0.00	0.12	0.00	0.02	0.00	0.02	0.02	0.02	Matches
731	Kane Wilson	eng ENG	DF,MF	Bristol City	22	2000	5	0	88	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
732	Josh Wilson-Esbrand	eng ENG	MF	Coventry City	19	2002	14	5	645	7.2	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.14	0.00	0.00	0.00	0.00	0.00	Matches
733	Ryan Wintle	eng ENG	MF	Cardiff City	25	1997	45	44	3,957	44.0	0.05	0.07	0.11	0.05	0.00	0.00	0.14	0.00	0.05	0.07	0.11	0.05	0.11	Matches
734	Harry Wood	eng ENG	FW,MF	Hull City	19	2002	1	0	7	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
735	Richard Wood	eng ENG	DF	Rotherham	37	1985	28	21	1,970	21.9	0.18	0.09	0.27	0.18	0.00	0.00	0.09	0.00	0.18	0.09	0.27	0.18	0.27	Matches
736	Nathan Wood-Gordon	eng ENG	DF	Swansea City	20	2002	40	40	3,402	37.8	0.00	0.03	0.03	0.00	0.00	0.00	0.24	0.00	0.00	0.03	0.03	0.00	0.03	Matches
737	Ben Woodburn	wls WAL	MF,FW	Preston	22	1999	38	12	1,307	14.5	0.07	0.14	0.21	0.07	0.00	0.00	0.21	0.00	0.07	0.14	0.21	0.07	0.21	Matches
738	Freddie Woodman	eng ENG	GK	Preston	25	1997	46	46	4,140	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	Matches
739	Cauley Woodrow	eng ENG	FW,MF	Luton Town	27	1994	27	5	757	8.4	0.24	0.12	0.36	0.24	0.00	0.12	0.36	0.00	0.24	0.12	0.36	0.24	0.36	Matches
740	Ryan Woods	eng ENG	MF	Hull City	28	1993	26	14	1,277	14.2	0.00	0.14	0.14	0.00	0.00	0.00	0.42	0.00	0.00	0.14	0.14	0.00	0.14	Matches
741	Ryan Woods	eng ENG	MF	Birmingham City	28	1993	2	2	180	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	Matches
742	Bailey Wright	au AUS	DF	Rotherham	30	1992	7	5	403	4.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
743	Bailey Wright	au AUS	DF	Sunderland	30	1992	14	6	683	7.6	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	Matches
744	Callum Wright	eng ENG	MF	Blackpool	22	2000	10	5	428	4.8	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	Matches
745	D'Margio Wright-Phillips	gd GRN	FW,MF	Stoke City	20	2001	7	0	65	0.7	1.43	0.00	1.43	1.43	0.00	0.00	0.00	0.00	1.38	0.00	1.38	1.38	1.38	Matches
746	Charlie Wyke	eng ENG	FW	Wigan Athletic	29	1992	18	8	777	8.6	0.23	0.23	0.47	0.23	0.00	0.00	0.23	0.00	0.23	0.23	0.46	0.23	0.46	Matches
747	Jerry Yates	eng ENG	FW,MF	Blackpool	25	1996	41	39	3,370	37.4	0.37	0.11	0.48	0.29	0.08	0.11	0.13	0.00	0.37	0.11	0.48	0.29	0.40	Matches
748	Andy Yiadom	gh GHA	DF,MF	Reading	30	1991	41	41	3,554	39.5	0.00	0.03	0.03	0.00	0.00	0.00	0.35	0.00	0.00	0.03	0.03	0.00	0.03	Matches
749	Okay Yokuşlu	tr TUR	MF	West Brom	28	1994	38	34	2,871	31.9	0.13	0.00	0.13	0.13	0.00	0.00	0.16	0.00	0.13	0.00	0.13	0.13	0.13	Matches
750	Anass Zaroury	ma MAR	MF,FW	Burnley	21	2000	34	27	2,345	26.1	0.23	0.23	0.46	0.23	0.00	0.00	0.04	0.00	0.23	0.23	0.46	0.23	0.46	Matches
