Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
605	Marlon Pack	eng ENG	MF	Cardiff City	29	1991	39	2,693	69	65.0	29.9	1.00	86	0.77	0.30	14	0.20	1.69	1.51	0.97	0.54	+0.53	+0.47	Matches
606	Kasey Palmer	jm JAM	MF	Bristol City	23	1996	23	1,415	62	34.2	15.7	1.02	80	0.32	0.45	20	0.13	0.78	0.96	1.34	-0.38	-0.38	+0.15	Matches
607	Kasey Palmer	jm JAM	MF	Swansea City	23	1996	12	371	31	9.0	4.1	0.49	62	0.00	2.44	25	1.46	1.33	0.98	0.49	0.49	+0.49	+0.13	Matches
608	Liam Palmer	sct SCO	DF,MF	Sheffield Weds	28	1991	39	2,972	76	71.8	33.0	0.94	86	0.73	0.24	37	0.18	1.05	0.85	1.21	-0.36	-0.36	+0.33	Matches
609	Romal Palmer	eng ENG	MF	Barnsley	20	1999	34	1,569	46	37.9	17.4	1.26	63	0.11	0.69	16	0.23	1.64	1.38	1.03	0.34	+0.34	+0.27	Matches
610	Josh Parker	ag ATG	FW,MF	Wycombe	29	1990	3	41	14	1.0	0.5	0.00		0.00	6.00	14	14.0	0.00	0.00	4.00	-4.00	-4.39	-3.78	Matches
611	Adam Parkes	eng ENG	GK	Watford	20	1999	0					0			0		6							Matches
612	Troy Parrott	ie IRL	FW	Millwall	18	2002	11	600	55	14.5	6.7	1.04	70	0.00	0.60	28	0.60	0.55	0.60	1.64	-1.04	-1.05	-1.10	Matches
613	Josh Pask	eng ENG	DF,MF	Coventry City	22	1997	17	703	41	17.0	7.8	0.77	73	0.38	1.41	24	1.67	1.06	1.15	1.67	-0.51	-0.51	-0.30	Matches
614	Callum Paterson	sct SCO	DF,FW	Cardiff City	25	1994	0					0			0		2							Matches
615	Callum Paterson	sct SCO	FW,MF	Sheffield Weds	25	1994	43	2,920	68	70.5	32.4	1.05	81	0.49	0.28	20	0.00	1.00	1.02	1.33	-0.31	-0.31	+0.50	Matches
616	Jamie Paterson	eng ENG	MF	Bristol City	28	1991	20	1,356	68	32.8	15.1	0.99	83	0.53	0.33	21	0.00	1.35	1.13	1.26	-0.13	-0.13	+0.51	Matches
617	Keenan Patten	wls WAL	MF	Cardiff City	19	2001	0					0			0		6							Matches
618	Alex Pattison	eng ENG	MF	Wycombe	22	1997	6	392	65	9.5	4.4	0.91	77	0.23	0.45	43	1.59	0.67	0.68	1.82	-1.14	-1.15	-0.55	Matches
619	Alex Pearce	ie IRL	DF	Millwall	31	1988	24	1,712	71	41.4	19.0	1.05	79	0.58	0.21	33	1.00	1.25	0.74	1.21	-0.47	-0.47	-0.62	Matches
620	Aynsley Pears	eng ENG	GK	Blackburn	22	1998	3	270	90	6.5	3.0	1.00	90	1.00	0.00		12.3	0.33	0.67	2.00	-1.33	-1.33	-1.68	Matches
621	Aynsley Pears	eng ENG	GK	Middlesbrough	22	1998	0					0			0		3							Matches
622	Ben Pearson	eng ENG	MF	Bournemouth	25	1995	16	963	60	23.3	10.7	1.03	81	0.47	0.47	15	0.37	1.94	1.78	0.93	0.84	+0.84	+0.33	Matches
623	Ben Pearson	eng ENG	MF	Preston	25	1995	9	655	73	15.8	7.3	1.10	80	0.82	0.14	19	0.00	1.22	1.51	1.64	-0.14	-0.14	+0.02	Matches
624	Matty Pearson	eng ENG	DF	Luton Town	26	1993	40	3,259	81	78.7	36.2	1.05	86	0.86	0.06	3	0.06	1.50	0.97	1.05	-0.08	-0.08	+0.73	Matches
625	Sam Pearson	wls WAL	MF	Bristol City	18	2001	5	228	46	5.5	2.5	0.80	63	0.00	1.20	34	6.80	0.40	0.40	1.20	-0.80	-0.79	-0.33	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
626	Kristian Pedersen	dk DEN	DF,MF	Birmingham City	25	1994	35	3,087	88	74.6	34.3	1.02	88	0.93	0.00		0.23	1.14	0.85	1.25	-0.41	-0.41	+0.45	Matches
627	Joey Pelupessy	id IDN	MF	Sheffield Weds	27	1993	39	2,380	61	57.5	26.4	0.91	85	0.64	0.57	23	0.23	1.08	0.76	1.33	-0.57	-0.57	-0.26	Matches
628	Matt Penney	eng ENG	MF,DF	Sheffield Weds	22	1998	12	850	71	20.5	9.4	1.06	78	0.64	0.21	34	2.34	1.08	0.96	1.49	-0.53	-0.53	-0.09	Matches
629	Dion Pereira	ag ATG	MF	Luton Town	21	1999	1	5	5	0.1	0.1	0.00		0.00	10.0	5	40.0	0.00	0.00	10.0	-10.00	-18.00	-17.78	Matches
630	Stipe Perica	hr CRO	FW	Watford	25	1995	16	370	23	8.9	4.1	0.49	86	0.24	3.41	14	1.71	1.50	1.22	0.00	1.22	+1.22	+0.55	Matches
631	Kristoffer Peterson	se SWE	FW,MF	Swansea City	25	1994	0					0			0		3							Matches
632	Daniel Phillips	tt TRI	MF	Watford	19	2001	2	5	3	0.1	0.1	0.00		0.00	20.0	3	80.0	3.00	0.00	0.00	0.00	0.00	-0.72	Matches
633	Dillon Phillips	eng ENG	GK	Cardiff City	25	1995	16	1,430	89	34.5	15.9	0.94	90	0.94	0.06	80	1.64	1.94	1.70	0.82	0.88	+0.88	+0.78	Matches
634	Giles Phillips	us USA	DF,MF	Wycombe	23	1997	0					0			0		10							Matches
635	Kieran Phillips	eng ENG	FW	Huddersfield	20	2000	10	203	20	4.9	2.3	0.00		0.00	4.35	20	3.04	0.60	0.43	1.30	-0.87	-0.89	-0.45	Matches
636	Dan Pike	eng ENG	DF	Blackburn	18	2002	0					0			0		2							Matches
637	Ethan Pinnock	jm JAM	DF	Brentford	27	1993	39	3,432	88	82.9	38.1	1.02	88	0.97	0.00		0.10	1.98	1.73	0.89	0.84	+0.84	+0.20	Matches
638	Pipa	es ESP	DF,MF	Huddersfield	22	1998	37	3,036	82	73.3	33.7	1.04	85	0.77	0.06	30	0.06	1.19	1.13	1.31	-0.18	-0.18	+1.04	Matches
639	Maurizio Pochettino	es ESP	FW	Watford	19	2001	1	6	6	0.1	0.1	0.00		0.00	10.0	6	10.0	0.00	0.00	0.00	0.00	0.00	-0.72	Matches
640	Adam Porter	eng ENG	MF	Stoke City	18	2002	0					0			0		2							Matches
641	Brad Potts	eng ENG	MF	Preston	26	1994	42	2,129	51	51.4	23.7	0.93	79	0.51	0.84	19	0.04	1.31	1.05	1.22	-0.17	-0.17	-0.03	Matches
642	Dan Potts	eng ENG	DF	Luton Town	26	1994	24	1,699	71	41.0	18.9	1.06	83	0.74	0.21	9	0.16	1.33	0.63	1.11	-0.48	-0.48	-0.40	Matches
643	Nick Powell	eng ENG	MF,FW	Stoke City	26	1994	39	3,109	80	75.1	34.5	1.10	81	0.52	0.03	19	0.09	1.23	1.16	1.16	0.00	0.00	+0.17	Matches
644	Aaron Pressley	sct SCO	FW	Brentford	19	2001	2	6	3	0.1	0.1	0.00		0.00	20.0	3	120.0	3.00	0.00	10.0	-10.00	-15.00	-15.83	Matches
645	Andrés Prieto	es ESP	GK	Birmingham City	26	1993	0					0			0		37							Matches
646	Alex Pritchard	eng ENG	MF	Huddersfield	27	1993	18	665	37	16.1	7.4	0.81	75	0.54	1.62	18	1.08	1.00	0.81	1.89	-1.08	-1.08	-0.75	Matches
647	Teemu Pukki	fi FIN	FW	Norwich City	30	1990	41	3,430	84	82.9	38.1	1.02	87	0.42	0.05	28	0.00	2.17	1.65	0.63	1.02	+1.02	+1.02	Matches
648	George Pușcaș	ro ROU	FW	Reading	24	1996	21	845	40	20.4	9.4	0.96	75	0.21	1.28	14	0.74	1.43	1.06	1.17	-0.11	-0.11	-0.35	Matches
649	Ignacio Pussetto	ar ARG	FW,MF	Watford	24	1995	1	6	6	0.1	0.1	0.00		0.00	10.0	6	20.0	1.00	0.00	0.00	0.00	0.00	-0.72	Matches
650	Przemysław Płacheta	pl POL	MF,FW	Norwich City	22	1998	26	1,126	43	27.2	12.5	0.80	81	0.24	1.28	20	0.64	1.96	1.20	1.12	0.08	+0.08	-1.05	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
651	Domingos Quina	pt POR	MF	Watford	20	1999	14	742	53	17.9	8.2	0.98	80	0.24	0.73	17	0.37	1.93	0.85	0.49	0.37	+0.36	-0.43	Matches
652	Xavi Quintillà	es ESP	DF	Norwich City	23	1996	11	974	89	23.5	10.8	1.02	89	0.74	0.00		0.74	1.82	1.48	0.93	0.56	+0.55	-0.38	Matches
653	Joe Rafferty	ie IRL	DF	Preston	26	1993	22	1,335	61	32.2	14.8	1.01	81	0.68	0.47	17	1.01	1.09	1.28	1.15	0.14	+0.13	+0.42	Matches
654	Joe Ralls	eng ENG	MF	Cardiff City	26	1993	39	2,992	77	72.3	33.2	1.02	85	0.69	0.15	19	0.03	1.33	1.27	1.20	0.06	+0.06	-1.12	Matches
655	Joe Rankin-Costello	eng ENG	DF	Blackburn	21	1999	14	1,076	77	26.0	12.0	1.17	77	0.58	0.00		0.08	1.43	1.75	1.00	0.75	+0.75	+0.69	Matches
656	George Ratcliffe	wls WAL	GK	Cardiff City	19	2000	0					0			0		2							Matches
657	David Raya	es ESP	GK	Brentford	24	1995	42	3,780	90	91.3	42.0	1.00	90	1.00	0.00		0.07	1.98	1.74	0.86	0.88	+0.88	+0.88	Matches
658	Glen Rea	ie IRL	MF,DF	Luton Town	25	1994	40	2,897	72	70.0	32.2	1.02	84	0.81	0.22	18	0.06	1.45	0.87	1.18	-0.31	-0.31	-0.24	Matches
659	Adam Reach	eng ENG	MF,DF	Sheffield Weds	27	1993	44	3,455	79	83.5	38.4	0.99	88	0.86	0.16	19	0.03	1.00	0.86	1.22	-0.36	-0.36	+0.56	Matches
660	Winston Reid	nz NZL	DF	Brentford	32	1988	10	654	65	15.8	7.3	0.96	88	0.82	0.41	13	1.10	1.82	1.37	1.10	0.27	+0.28	-0.63	Matches
661	Jordan Rhodes	sct SCO	FW	Sheffield Weds	30	1990	36	1,492	41	36.0	16.6	0.90	73	0.18	1.27	19	0.54	0.94	1.27	1.51	-0.24	-0.24	+0.34	Matches
662	Yuri Ribeiro	pt POR	DF	Nottingham	23	1997	25	2,184	87	52.8	24.3	0.99	90	0.95	0.04	25	0.33	1.04	0.74	1.07	-0.33	-0.33	-0.33	Matches
663	Omar Richards	eng ENG	DF	Reading	22	1998	41	3,312	81	80.0	36.8	1.03	86	0.84	0.08	16	0.05	1.61	1.41	1.11	0.30	+0.30	+0.62	Matches
664	Diego Rico	es ESP	DF,MF	Bournemouth	27	1993	32	2,022	63	48.8	22.5	1.02	81	0.58	0.40	17	0.44	1.67	1.16	1.02	0.13	+0.13	-0.89	Matches
665	Emil Riis Jakobsen	dk DEN	FW	Preston	22	1998	38	1,632	43	39.4	18.1	0.94	74	0.22	1.16	18	0.28	1.39	0.94	1.16	-0.22	-0.22	-0.11	Matches
666	Andy Rinomhota	zw ZIM	MF	Reading	23	1997	42	3,637	87	87.9	40.4	1.01	88	0.87	0.02	14	0.00	1.50	1.34	1.14	0.20	+0.20	+0.20	Matches
667	Connor Ripley	eng ENG	GK	Preston	27	1993	1	90	90	2.2	1.0	1.00	90	1.00	0.00		40.0	0.00	0.00	1.00	-1.00	-1.00	-0.87	Matches
668	Rodrigo Riquelme	es ESP	MF,FW	Bournemouth	20	2000	16	339	21	8.2	3.8	0.53	68	0.26	3.68	15	6.32	1.44	1.32	0.79	0.53	+0.53	-0.06	Matches
669	Marcel Ritzmaier	at AUT	MF	Barnsley	27	1993	3	197	66	4.8	2.2	1.36	66	0.45	0.00		0.45	0.00	0.00	1.82	-1.82	-1.83	-2.10	Matches
670	Connor Roberts	wls WAL	MF	Swansea City	24	1995	46	3,929	85	94.9	43.7	0.98	90	0.98	0.07	20	0.00	1.69	1.19	0.87	0.32	+0.32	-0.96	Matches
671	Marc Roberts	eng ENG	DF	Birmingham City	30	1990	36	2,747	76	66.4	30.5	0.95	89	0.85	0.23	22	0.13	1.31	0.85	1.18	-0.33	-0.33	+0.58	Matches
672	Patrick Roberts	eng ENG	FW,MF	Middlesbrough	23	1997	9	334	37	8.1	3.7	1.08	68	0.00	1.35	12	3.51	1.33	0.54	0.54	0.00	0.00	-0.05	Matches
673	Patrick Roberts	eng ENG	MF	Derby County	23	1997	15	678	45	16.4	7.5	0.93	78	0.53	1.07	16	0.53	0.40	0.80	2.13	-1.33	-1.33	-1.02	Matches
674	Clark Robertson	sct SCO	DF	Rotherham	26	1993	16	969	61	23.4	10.8	1.02	82	0.83	0.46	13	0.00	1.19	1.20	0.93	0.28	+0.28	+0.82	Matches
675	Jack Robinson	eng ENG	DF	Middlesbrough	19	2001	1	2	2	0.0	0.0	0		0	1	2	3	0.00	0	0	0	0.00	-0.04	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
676	Joe Rodon	wls WAL	DF	Swansea City	22	1997	4	360	90	8.7	4.0	1.00	90	1.00	0.00		0.00	2.50	1.25	0.25	1.00	+1.00	+0.69	Matches
677	Joe Rodwell-Grant	eng ENG	FW	Preston	17	2002	0					0			0		3							Matches
678	Mads Roerslev	dk DEN	MF,DF	Brentford	21	1999	17	868	51	21.0	9.6	1.04	81	0.42	0.73	9	0.73	1.75	1.46	0.73	0.73	+0.73	-0.10	Matches
679	Mahlon Romeo	ag ATG	MF,DF	Millwall	24	1995	35	2,692	77	65.0	29.9	1.00	88	0.84	0.17	13	0.23	1.46	1.20	1.24	-0.03	-0.03	+0.22	Matches
680	Wayne Rooney	eng ENG	MF,FW	Derby County	34	1985	10	795	80	19.2	8.8	1.02	85	0.68	0.11	28	0.00	0.40	0.34	1.48	-1.14	-1.13	-0.81	Matches
681	Kelle Roos	nl NED	GK	Derby County	28	1992	14	1,219	87	29.4	13.5	0.96	90	0.96	0.07	49	2.37	0.79	0.81	1.33	-0.52	-0.52	-0.05	Matches
682	Michael Rose	sct SCO	DF	Coventry City	24	1995	17	1,221	72	29.5	13.6	1.10	75	0.66	0.15	45	0.88	0.59	1.03	1.76	-0.74	-0.74	-0.68	Matches
683	Joe Rothwell	eng ENG	MF	Blackburn	25	1995	39	2,327	60	56.2	25.9	1.12	72	0.27	0.39	23	0.00	1.28	1.39	1.00	0.39	+0.39	+0.34	Matches
684	Wayne Routledge	eng ENG	FW	Swansea City	35	1985	16	527	33	12.7	5.9	0.68	70	0.00	2.03	21	3.05	1.44	0.85	1.36	-0.51	-0.51	-1.01	Matches
685	Aaron Rowe	eng ENG	MF,DF	Huddersfield	19	2000	20	987	49	23.8	11.0	0.91	75	0.27	0.91	24	0.91	1.15	0.91	1.73	-0.82	-0.82	-0.48	Matches
686	Blaine Rowe	eng ENG	DF	Coventry City	19	2001	0					0			0		2							Matches
687	Tommy Rowe	eng ENG	DF,MF	Bristol City	31	1988	31	2,237	72	54.0	24.9	1.08	80	0.76	0.16	19	0.12	1.29	1.00	1.20	-0.20	-0.20	+0.60	Matches
688	Declan Rudd	eng ENG	GK	Preston	29	1991	22	1,980	90	47.8	22.0	1.00	90	1.00	0.00		0.00	1.45	1.36	1.36	0.00	0.00	+0.29	Matches
689	Pelly Ruddock Mpanzu	cd COD	MF	Luton Town	27	1993	44	3,448	78	83.3	38.3	0.99	86	0.81	0.16	30	0.00	1.34	0.89	1.04	-0.16	-0.16	+0.49	Matches
690	Lukas Rupp	de GER	MF	Norwich City	29	1991	23	1,267	55	30.6	14.1	1.06	80	0.43	0.57	8	0.28	2.13	1.21	0.64	0.57	+0.57	-0.40	Matches
691	Tivonge Rushesha	wls WAL	DF	Swansea City	18	2002	0					0			0		2							Matches
692	Kieran Sadlier	ie IRL	MF,FW	Rotherham	25	1994	15	439	29	10.6	4.9	1.02	63	0.20	2.04	13	3.27	1.00	1.02	1.22	-0.20	-0.21	+0.16	Matches
693	Brice Samba	fr FRA	GK	Nottingham	26	1994	45	4,050	90	97.8	45.0	1.00	90	1.00	0.00		0.00	1.16	0.82	0.96	-0.13	-0.13	+1.87	Matches
694	Alex Samuel	wls WAL	FW,MF	Wycombe	24	1995	21	615	29	14.9	6.8	1.03	69	0.15	2.06	9	3.09	0.62	0.29	2.35	-2.06	-2.05	-1.64	Matches
695	Mikel San José	es ESP	MF,DF	Birmingham City	31	1989	27	1,810	67	43.7	20.1	0.95	86	0.85	0.40	22	0.50	0.89	0.75	1.39	-0.65	-0.65	-0.22	Matches
696	Carlos Sánchez	co COL	MF	Watford	34	1986	9	271	30	6.5	3.0	0.67	62	0.00	2.33	21	0.67	2.67	1.33	0.00	1.33	+1.33	+0.65	Matches
697	Iván Sánchez	es ESP	MF	Birmingham City	27	1992	40	2,763	69	66.7	30.7	1.01	82	0.52	0.29	25	0.10	1.05	0.91	1.21	-0.29	-0.29	+0.69	Matches
698	Thomas Sang	eng ENG	MF	Cardiff City	21	1999	9	735	82	17.8	8.2	0.98	90	0.85	0.12	19	1.34	0.89	0.61	1.34	-0.73	-0.73	-1.34	Matches
699	Yaya Sanogo	fr FRA	FW	Huddersfield	27	1993	9	493	55	11.9	5.5	0.91	83	0.55	0.73	19	0.36	1.00	0.36	0.73	-0.36	-0.37	+0.10	Matches
700	Ismaila Sarr	sn SEN	FW,MF	Watford	22	1998	39	3,459	89	83.6	38.4	1.02	89	0.89	0.00		0.00	1.92	1.41	0.70	0.70	+0.70	-0.09	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
701	Mouhamadou-Naby Sarr	fr FRA	DF	Huddersfield	26	1993	41	3,638	89	87.9	40.4	1.01	89	0.94	0.00		0.00	1.12	1.16	1.53	-0.37	-0.37	+0.70	Matches
702	George Saville	nir NIR	MF	Middlesbrough	27	1993	42	3,248	77	78.5	36.1	0.97	88	0.80	0.19	22	0.08	1.40	1.14	1.16	-0.03	-0.03	-0.33	Matches
703	Christian Saydee	lr LBR	FW,MF	Bournemouth	18	2002	0					0			0		1							Matches
704	Christopher Schindler	de GER	DF	Huddersfield	30	1990	12	801	67	19.3	8.9	1.12	74	0.45	0.22	31	0.11	1.17	1.12	1.12	0.00	0.00	+0.57	Matches
705	Patrick Schmidt	at AUT	FW	Barnsley	22	1998	8	219	27	5.3	2.4	0.83	60	0.00	2.50	17	7.50	1.00	0.42	1.67	-1.25	-1.23	-1.49	Matches
706	Ryan Schofield	eng ENG	GK	Huddersfield	20	1999	30	2,655	89	64.1	29.5	0.98	90	0.98	0.03	45	0.14	0.97	1.05	1.39	-0.34	-0.34	+0.33	Matches
707	Alex Scott	eng ENG	MF	Bristol City	16	2003	3	155	52	3.7	1.7	0.59	90	0.59	1.18	33	2.35	0.00	0.59	3.53	-2.94	-2.90	-2.52	Matches
708	Steve Seddon	eng ENG	MF,DF	Birmingham City	22	1997	7	452	65	10.9	5.0	1.20	75	0.40	0.20	4	1.00	2.14	1.00	2.00	-1.00	-1.00	-0.53	Matches
709	Ken Sema	se SWE	MF,FW	Watford	26	1993	41	3,271	80	79.0	36.3	1.05	84	0.58	0.08	33	0.00	2.00	1.43	0.72	0.72	+0.72	-0.01	Matches
710	Alfa Semedo	gw GNB	MF	Reading	22	1997	39	2,146	55	51.8	23.8	1.01	78	0.55	0.63	18	0.13	1.44	1.34	1.55	-0.21	-0.21	-0.80	Matches
711	Antoine Semenyo	gh GHA	FW,MF	Bristol City	20	2000	44	2,444	56	59.0	27.2	0.88	83	0.51	0.74	23	0.00	1.09	0.81	1.36	-0.55	-0.55	-0.18	Matches
712	Steven Sessegnon	eng ENG	DF,MF	Bristol City	20	2000	16	979	61	23.6	10.9	0.92	84	0.64	0.55	23	0.73	0.94	1.19	1.65	-0.46	-0.46	+0.02	Matches
713	Liam Shaw	eng ENG	MF,DF	Sheffield Weds	19	2001	19	980	52	23.7	10.9	1.19	67	0.55	0.55	19	0.83	1.11	0.64	1.28	-0.64	-0.64	-0.24	Matches
714	Ryan Shawcross	eng ENG	DF	Stoke City	32	1987	2	43	22	1.0	0.5	0.00		0.00	4.00	22	14.0	1.50	0.00	2.00	-2.00	-2.09	-2.07	Matches
715	James Shea	eng ENG	GK	Luton Town	29	1991	7	630	90	15.2	7.0	1.00	90	1.00	0.00		5.29	1.14	1.00	0.86	0.14	+0.14	+0.45	Matches
716	Ben Sheaf	eng ENG	MF	Coventry City	22	1998	30	1,813	60	43.8	20.1	1.04	79	0.60	0.45	17	0.35	1.17	0.90	1.39	-0.50	-0.50	-0.42	Matches
717	Andrew Shinnie	sct SCO	FW,MF	Luton Town	31	1989	0					0			0		1							Matches
718	Graeme Shinnie	sct SCO	MF	Derby County	28	1991	41	3,336	81	80.6	37.1	1.11	81	0.62	0.00		0.11	1.02	0.81	1.16	-0.35	-0.35	+0.66	Matches
719	Jordan Shipley	ie IRL	MF	Coventry City	22	1997	27	1,370	51	33.1	15.2	0.99	70	0.07	0.79	26	1.05	1.19	1.38	1.05	0.33	+0.33	+0.88	Matches
720	Josh Shonibare	eng ENG	MF	Derby County	22	1998	0					0			0		1							Matches
721	Toby Sibbick	ug UGA	DF	Barnsley	21	1999	21	1,208	58	29.2	13.4	0.82	85	0.52	0.75	27	0.15	1.78	1.49	1.04	0.45	+0.45	+0.39	Matches
722	Louie Sibley	eng ENG	MF,FW	Derby County	18	2001	30	1,045	35	25.2	11.6	0.86	70	0.09	1.72	17	0.95	0.53	0.95	1.81	-0.86	-0.86	-0.51	Matches
723	Francisco Sierralta	cl CHI	DF	Watford	23	1997	26	2,208	85	53.3	24.5	0.98	89	0.94	0.08	33	0.45	2.08	1.47	0.57	0.90	+0.90	+0.38	Matches
724	Keke Simmonds	eng ENG	FW	Birmingham City	19	2001	1	12	12	0.3	0.1	0.00		0.00	10.0	12	0.00	0.00	0.00	20.0	-20.00	-15.00	-14.52	Matches
725	Elliot Simoes	ao ANG	MF	Barnsley	20	1999	8	323	40	7.8	3.6	1.11	56	0.00	1.11	25	0.56	0.88	1.39	1.11	0.28	+0.28	+0.11	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
726	Danny Simpson	eng ENG	DF	Bristol City	33	1987	4	266	67	6.4	3.0	1.00	81	0.33	0.33	24	0.00	0.25	0.33	1.33	-1.00	-1.02	-0.57	Matches
727	Jack Simpson	eng ENG	DF	Bournemouth	23	1996	9	555	62	13.4	6.2	0.97	90	0.97	0.48	5	2.58	2.00	1.61	0.48	1.13	+1.14	+0.63	Matches
728	Jerome Sinclair	eng ENG	FW	Watford	23	1996	0					0			0		2							Matches
729	Scott Sinclair	eng ENG	MF	Preston	31	1989	37	2,653	72	64.1	29.5	1.12	77	0.47	0.14	26	0.24	1.22	1.05	1.25	-0.20	-0.20	-0.14	Matches
730	Jiří Skalák	cz CZE	MF	Millwall	28	1992	3	98	33	2.4	1.1	0.91	90	0.91	1.82	4	4.55	0.67	0.00	0.00	0.00	0.00	+0.11	Matches
731	Oliver Skipp	eng ENG	MF	Norwich City	19	2000	45	3,855	86	93.1	42.8	1.03	87	0.82	0.02	9	0.00	2.13	1.59	0.79	0.79	+0.79	-0.79	Matches
732	Simon Sluga	hr CRO	GK	Luton Town	27	1993	39	3,510	90	84.8	39.0	1.00	90	1.00	0.00		0.05	1.38	0.87	1.18	-0.31	-0.31	-0.45	Matches
733	Adam Smith	eng ENG	DF,MF	Bournemouth	29	1991	41	3,329	81	80.4	37.0	1.03	85	0.76	0.08	32	0.05	1.63	1.51	0.89	0.62	+0.62	+0.18	Matches
734	Jordan Smith	eng ENG	GK	Nottingham	25	1994	1	90	90	2.2	1.0	1.00	90	1.00	0.00		45.0	0.00	0.00	2.00	-2.00	-2.00	-1.87	Matches
735	Korey Smith	eng ENG	MF	Swansea City	29	1991	37	2,559	69	61.8	28.4	0.95	86	0.74	0.35	23	0.21	1.71	1.06	0.70	0.35	+0.35	-0.05	Matches
736	Matt Smith	eng ENG	FW	Millwall	31	1989	29	919	32	22.2	10.2	0.69	73	0.00	2.16	18	0.59	1.24	1.18	0.69	0.49	+0.49	+0.77	Matches
737	Michael Smith	eng ENG	FW	Rotherham	28	1991	44	3,130	71	75.6	34.8	0.98	83	0.49	0.29	32	0.06	0.86	0.83	1.35	-0.52	-0.52	-0.70	Matches
738	Tommy Smith	eng ENG	MF,DF	Stoke City	28	1992	35	2,923	84	70.6	32.5	1.05	86	0.80	0.03	1	0.31	1.34	1.14	1.17	-0.03	-0.03	+0.04	Matches
739	Zac Smith	eng ENG	MF	Bristol City	19	2000	0					0			0		3							Matches
740	Alex Smithies	eng ENG	GK	Cardiff City	30	1990	31	2,710	87	65.5	30.1	1.03	87	1.00	0.00		0.43	1.29	1.30	1.20	0.10	+0.10	-0.78	Matches
741	Paul Smyth	nir NIR	FW,MF	QPR	22	1997	3	39	13	0.9	0.4	0.00		0.00	7.50	13	2.50	1.33	5.00	2.50	2.50	+2.31	+2.29	Matches
742	Dominic Solanke	eng ENG	FW	Bournemouth	22	1997	40	3,343	84	80.7	37.1	1.02	85	0.70	0.05	49	0.03	1.74	1.75	1.00	0.75	+0.75	+0.87	Matches
743	Michael Sollbauer	at AUT	DF	Barnsley	30	1990	37	2,835	77	68.5	31.5	1.08	82	0.79	0.10	15	0.25	1.62	1.14	1.08	0.06	+0.06	-0.35	Matches
744	Luke Southwood	nir NIR	GK	Reading	22	1997	1	90	90	2.2	1.0	1.00	90	1.00	0.00		38.0	1.00	2.00	2.00	0.00	0.00	-0.18	Matches
745	Harry Souttar	au AUS	DF	Stoke City	21	1998	38	3,416	90	82.5	38.0	1.00	90	0.97	0.00		0.03	1.29	1.13	1.18	-0.05	-0.05	-0.05	Matches
746	Samba Sow	ml MLI	MF	Nottingham	31	1989	15	901	60	21.8	10.0	1.20	71	0.40	0.30	18	0.60	1.47	1.00	0.70	0.30	+0.30	+0.61	Matches
747	Tom Sparrow	wls WAL	DF,MF	Stoke City	17	2003	0					0			0		1							Matches
748	Djed Spence	eng ENG	MF,DF	Middlesbrough	19	2000	38	2,091	55	50.5	23.2	0.95	79	0.52	0.69	22	0.30	1.34	0.95	1.03	-0.09	-0.09	-0.26	Matches
749	Jack Stacey	eng ENG	MF,DF	Bournemouth	24	1996	30	1,711	57	41.3	19.0	0.95	84	0.74	0.63	16	0.05	1.69	1.58	1.16	0.42	+0.42	-0.28	Matches
750	Junior Stanislas	eng ENG	MF,FW	Bournemouth	30	1989	35	2,422	69	58.5	26.9	1.08	80	0.52	0.22	18	0.11	1.66	1.45	1.00	0.45	+0.45	-0.34	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
751	Richard Stearman	eng ENG	DF	Huddersfield	32	1987	21	1,256	60	30.3	14.0	1.00	82	0.79	0.50	16	0.79	1.19	0.93	1.79	-0.86	-0.86	-0.58	Matches
752	Antonis Stergiakis	gr GRE	GK	Blackburn	21	1999	0					0			0		4							Matches
