Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
695	Tennai Watson	eng ENG	DF,MF	Reading	23	1997	0.0	0	0	0		0.00	0.00			0	0	Matches
696	Max Watters	eng ENG	FW	Cardiff City	21	1999	1.0	0.00	1.00	0.00	0.0	1.00	0.00	0.00		0.00	0.00	Matches
697	Andreas Weimann	at AUT	MF	Bristol City	28	1991	6.7	0.30	1.94	0.90	46.2	1.94	0.89	0.15	0.33	0.00	0.00	Matches
698	Nahki Wells	bm BER	FW,MF	Bristol City	30	1990	33.7	0.30	1.96	0.65	33.3	1.96	0.65	0.14	0.41	0.03	0.06	Matches
699	Keiren Westwood	ie IRL	GK	Sheffield Weds	35	1984	19.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
700	Scott Wharton	eng ENG	DF	Blackburn	22	1997	4.4	0.00	0.23	0.23	100.0	0.23	0.23	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
701	David Wheeler	eng ENG	MF,FW	Wycombe	29	1990	27.2	0.11	1.40	0.33	23.7	1.39	0.33	0.08	0.33	0.00	0.00	Matches
702	Ben Whiteman	eng ENG	MF	Preston	24	1996	19.1	0.05	0.99	0.37	36.8	1.00	0.37	0.05	0.14	0.00	0.00	Matches
703	Morgan Whittaker	eng ENG	MF	Derby County	19	2001	2.4	0.00	3.33	2.08	62.5	3.36	2.10	0.00	0.00	0.00	0.00	Matches
704	Morgan Whittaker	eng ENG	FW	Swansea City	19	2001	4.5	0.22	4.00	0.89	22.2	4.00	0.89	0.06	0.25	0.00	0.00	Matches
705	Gavin Whyte	nir NIR	MF	Cardiff City	24	1996	1.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
706	Jordy de Wijs	nl NED	DF	QPR	25	1995	7.1	0.14	0.85	0.28	33.3	0.84	0.28	0.17	0.50	0.00	0.00	Matches
707	Joe Wildsmith	eng ENG	GK	Sheffield Weds	24	1995	18.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
708	Ben Wiles	eng ENG	MF	Rotherham	21	1999	37.3	0.05	0.88	0.16	18.2	0.88	0.16	0.06	0.33	0.00	0.00	Matches
709	Derrick Williams	ie IRL	DF	Blackburn	27	1993	9.8	0.10	0.71	0.10	14.3	0.71	0.10	0.14	1.00	0.00	0.00	Matches
710	Joe Williams	eng ENG	MF	Bristol City	23	1996	0.7	0.00	1.43	0.00	0.0	1.53	0.00	0.00		0.00	0.00	Matches
711	Jonny Williams	wls WAL	MF	Cardiff City	26	1993	2.0	0.00	0.50	0.00	0.0	0.50	0.00	0.00		0.00	0.00	Matches
712	Jordan Williams	eng ENG	MF,DF	Barnsley	20	1999	9.8	0.00	0.61	0.00	0.0	0.61	0.00	0.00		0.00	0.00	Matches
713	Shaun Williams	ie IRL	MF	Millwall	33	1986	13.5	0.00	0.96	0.22	23.1	0.97	0.22	0.00	0.00	0.00	0.00	Matches
714	Chris Willock	eng ENG	MF,FW	QPR	22	1998	21.6	0.14	1.62	0.60	37.1	1.62	0.60	0.09	0.23	0.00	0.00	Matches
715	Ben Wilmot	eng ENG	DF	Watford	20	1999	14.8	0.07	0.61	0.07	11.1	0.61	0.07	0.11	1.00	0.00	0.00	Matches
716	Jack Wilshere	eng ENG	MF	Bournemouth	28	1992	7.8	0.13	0.26	0.13	50.0	0.26	0.13	0.50	1.00	0.00	0.00	Matches
717	Ben Wilson	eng ENG	GK	Coventry City	27	1992	26.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
718	Harry Wilson	wls WAL	MF,FW	Cardiff City	23	1997	31.2	0.22	2.34	0.77	32.9	2.34	0.77	0.10	0.29	0.00	0.00	Matches
719	Josh Windass	eng ENG	FW,MF	Sheffield Weds	26	1994	32.2	0.28	2.45	0.75	30.4	2.45	0.74	0.10	0.33	0.03	0.03	Matches
720	Lewis Wing	eng ENG	MF	Middlesbrough	25	1995	4.2	0.24	2.38	0.71	30.0	2.40	0.72	0.10	0.33	0.00	0.00	Matches
721	Lewis Wing	eng ENG	MF	Rotherham	25	1995	18.2	0.11	1.81	0.66	36.4	1.82	0.66	0.06	0.17	0.00	0.00	Matches
722	Andre Wisdom	eng ENG	DF	Derby County	27	1993	34.6	0.03	0.23	0.06	25.0	0.23	0.06	0.13	0.50	0.00	0.00	Matches
723	Richard Wood	eng ENG	DF	Rotherham	35	1985	25.9	0.08	0.54	0.15	28.6	0.54	0.15	0.14	0.50	0.00	0.00	Matches
724	Nathan Wood-Gordon	eng ENG	DF	Middlesbrough	18	2002	2.8	0.00	0.36	0.00	0.0	0.35	0.00	0.00		0.00	0.00	Matches
725	Freddie Woodman	eng ENG	GK	Swansea City	23	1997	45.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
726	Cauley Woodrow	eng ENG	FW,MF	Barnsley	25	1994	36.3	0.33	3.11	0.94	30.1	3.11	0.94	0.05	0.18	0.17	0.17	Matches
727	Ryan Woods	eng ENG	MF	Millwall	26	1993	38.0	0.00	0.13	0.03	20.0	0.13	0.03	0.00	0.00	0.00	0.00	Matches
728	Joe Worrall	eng ENG	DF	Nottingham	23	1997	31.0	0.03	0.35	0.13	36.4	0.35	0.13	0.09	0.25	0.00	0.00	Matches
729	Ryan Yates	eng ENG	MF	Nottingham	22	1997	30.2	0.07	1.75	0.50	28.3	1.76	0.50	0.04	0.13	0.00	0.00	Matches
730	Andy Yiadom	gh GHA	DF	Reading	28	1991	18.0	0.06	0.67	0.22	33.3	0.67	0.22	0.08	0.25	0.00	0.00	Matches
731	Jan Žambůrek	cz CZE	MF	Brentford	19	2001	0.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
732	Jordan Zemura	zw ZIM	DF,MF	Bournemouth	20	1999	0.1	0.00	10.0	0.00	0.0	18.00	0.00	0.00		0.00	0.00	Matches
733	Christoph Zimmermann	de GER	DF	Norwich City	27	1993	13.5	0.00	0.37	0.07	20.0	0.37	0.07	0.00	0.00	0.00	0.00	Matches
734	Philip Zinckernagel	dk DEN	MF	Watford	25	1994	10.2	0.10	2.16	0.39	18.2	2.15	0.39	0.05	0.25	0.00	0.00	Matches
735	Kenneth Zohore	dk DEN	FW	Millwall	26	1994	9.6	0.21	2.40	0.73	30.4	2.39	0.73	0.04	0.14	0.10	0.10	Matches
736	Leo Østigård	no NOR	DF	Coventry City	20	1999	34.7	0.09	1.15	0.40	35.0	1.15	0.40	0.08	0.21	0.00	0.00	Matches
