Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Pos_Primary,Is_Multi_Pos,Player_Key,Season,Table_Type,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,MP_gk,Starts_gk,Min_gk,90s_gk,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_gk,PKA,PKsv,PKm,Save%.1,Squad_Original
689,Tomáš Vaclík,cz CZE,GK,Huddersfield,33.0,1989.0,13,13,"1,140",12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,tomas vaclik,2022-2023,standard,0.0,0.0,,0.0,0.0,,,88,27.5,88.0,0.94,0.0,,0.39,1.15,1.18,1.26,-0.08,-0.08,0.34,0.0,0.0,0.16,0.0,0.0,0.0,0.0,,,0.0,13.0,13.0,"1,140",12.7,1.26,1.26,4.41,3.23,71.4,0.24,0.47,0.31,0.16,15.4,0.16,0.16,0.0,0.0,0.0,Huddersfield
693,Josh Vickers,eng ENG,GK,Rotherham,26.0,1995.0,3,3,225,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,josh vickers,2022-2023,standard,0.0,0.0,,0.0,0.0,,,75,5.4,75.0,0.8,0.0,,13.6,0.67,0.4,1.2,-0.8,-0.8,-0.59,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,,0.0,3.0,3.0,225,2.5,1.2,1.2,4.0,2.8,70.0,0.0,0.8,0.4,0.4,33.3,0.4,0.0,0.4,0.0,100.0,Rotherham
730,Ben Wilson,eng ENG,GK,Coventry,29.0,1992.0,43,43,"3,870",43.0,0.02,0.0,0.02,0.02,0.0,0.0,0.12,0.0,0.02,0.0,0.02,0.02,0.02,Matches,GK,False,ben wilson,2022-2023,standard,0.02,0.02,100.0,0.02,0.02,1.0,1.0,90,93.5,90.0,1.0,0.0,,0.07,1.61,1.23,0.91,0.33,0.33,0.99,0.0,0.02,0.23,0.0,0.0,0.02,0.02,,,0.0,43.0,43.0,"3,870",43.0,0.91,0.91,3.35,2.44,72.9,0.42,0.35,0.23,0.47,46.5,0.02,0.02,0.0,0.0,0.0,Coventry City
738,Freddie Woodman,eng ENG,GK,Preston,25.0,1997.0,46,46,"4,140",46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,freddie woodman,2022-2023,standard,0.0,0.0,,0.0,0.0,,,90,100.0,90.0,1.0,0.0,,0.0,1.37,0.98,1.28,-0.3,-0.3,,0.0,0.0,0.07,0.0,0.0,0.02,0.0,,,0.0,46.0,46.0,"4,140",46.0,1.28,1.28,3.93,2.65,67.4,0.37,0.26,0.37,0.37,37.0,0.02,0.02,0.0,0.0,0.0,Preston
12,Rúnar Alex Rúnarsson,is ISL,GK,Cardiff,28.0,1995.0,6,6,540,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,runar alex runarsson,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,13.0,90.0,1.0,0.0,,3.0,1.0,0.83,1.33,-0.5,-0.5,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,6.0,6.0,540,6.0,1.33,1.33,4.0,2.67,66.7,0.33,0.0,0.67,0.17,16.7,0.0,0.0,0.0,0.0,,Cardiff City
15,Ryan Allsop,eng ENG,GK,Hull,31.0,1992.0,37,37,"3,321",36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,ryan allsop,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,80.2,90.0,0.98,0.0,,0.08,1.51,1.46,1.25,0.22,0.22,0.22,0.0,0.0,0.03,0.0,0.0,0.0,0.0,,,0.0,37.0,37.0,"3,321",36.9,1.25,1.25,3.96,2.71,68.5,0.41,0.3,0.3,0.27,27.0,0.08,0.08,0.0,0.0,0.0,Hull City
16,Jak Alnwick,eng ENG,GK,Cardiff,30.0,1993.0,24,24,"2,160",24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,jak alnwick,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,52.2,90.0,1.0,0.0,,0.25,1.42,1.29,1.38,-0.08,-0.08,0.6,0.0,0.0,0.17,0.0,0.0,0.04,0.0,,,0.0,24.0,24.0,"2,160",24.0,1.38,1.37,4.08,2.67,66.3,0.42,0.17,0.42,0.29,29.2,0.04,0.0,0.0,0.04,,Cardiff City
44,Daniel Bachmann,at AUT,GK,Watford,29.0,1994.0,27,27,"2,429",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.04,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,daniel bachmann,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,58.7,90.0,0.96,0.0,,0.63,1.11,1.07,1.19,-0.11,-0.11,-0.27,0.04,0.07,0.3,0.0,0.0,0.07,0.07,,,0.0,27.0,27.0,"2,429",27.0,1.19,1.19,4.04,2.85,70.6,0.22,0.44,0.33,0.37,37.0,0.15,0.07,0.07,0.0,50.0,Watford
60,Gavin Bazunu,ie IRL,GK,Southampton,21.0,2002.0,41,41,"3,690",41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,gavin bazunu,2023-2024,standard,0.02,0.0,0.0,0.02,0.0,0.0,,90,89.1,90.0,1.0,0.0,,0.0,1.98,1.98,1.32,0.66,0.66,1.26,0.0,0.0,0.17,0.0,0.0,0.0,0.1,,,0.0,41.0,41.0,"3,690",41.0,1.32,1.32,3.49,2.2,62.2,0.59,0.22,0.2,0.27,26.8,0.07,0.05,0.0,0.02,0.0,Southampton
61,James Beadle,eng ENG,GK,Sheffield Wed,19.0,2004.0,19,19,"1,710",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,james beadle,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,41.3,90.0,1.0,0.0,,0.05,1.63,1.21,1.26,-0.05,-0.05,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,19.0,19.0,"1,710",19.0,1.26,1.26,4.11,2.79,69.2,0.47,0.21,0.32,0.32,31.6,0.05,0.0,0.0,0.05,,Sheffield Weds
63,Asmir Begović,ba BIH,GK,QPR,36.0,1987.0,45,45,"4,049",45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,asmir begovic,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,97.8,90.0,0.98,0.0,,0.0,1.18,1.0,1.27,-0.27,-0.27,-1.26,0.0,0.02,0.11,0.0,0.0,0.02,0.04,,,0.0,45.0,45.0,"4,049",45.0,1.27,1.27,4.0,2.73,68.3,0.31,0.24,0.44,0.29,28.9,0.02,0.02,0.0,0.0,0.0,QPR
69,Bartosz Białkowski,pl POL,GK,Millwall,36.0,1987.0,14,14,"1,260",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,bartosz biakowski,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,30.4,90.0,1.0,0.0,,2.21,1.0,1.21,1.5,-0.29,-0.29,-0.1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,,,0.0,14.0,14.0,"1,260",14.0,1.5,1.5,4.64,3.14,67.7,0.21,0.36,0.43,0.29,28.6,0.14,0.14,0.0,0.0,0.0,Millwall
73,Nathan Bishop,eng ENG,GK,Sunderland,23.0,1999.0,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,nathan bishop,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,2.2,90.0,1.0,0.0,,44.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,90,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Sunderland
78,Jack Bonham,ie IRL,GK,Stoke,29.0,1993.0,14,14,"1,260",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,jack bonham,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,30.4,90.0,1.0,0.0,,2.21,0.93,0.79,1.36,-0.57,-0.57,-0.48,0.0,0.0,0.07,0.0,0.0,0.07,0.0,,,0.0,14.0,14.0,"1,260",14.0,1.36,1.36,4.21,3.0,67.8,0.14,0.5,0.36,0.36,35.7,0.21,0.21,0.0,0.0,0.0,Stoke City
118,Jacob Chapman,au AUS,GK,Huddersfield,22.0,2000.0,2,1,139,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,jacob chapman,2023-2024,standard,0.0,0.0,,0.0,0.0,,,70,3.4,90.0,0.67,0.67,49.0,3.33,1.5,2.0,1.33,0.67,0.65,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,1.0,139,1.5,1.33,1.29,2.0,0.67,33.3,0.0,0.0,0.67,0.67,100.0,0.67,0.0,0.67,0.0,100.0,Huddersfield
134,Bradley Collins,eng ENG,GK,Coventry,26.0,1997.0,28,28,"2,520",28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,bradley collins,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,60.9,90.0,1.0,0.0,,0.64,1.64,1.75,1.18,0.57,0.57,0.85,0.0,0.0,0.14,0.0,0.0,0.0,0.0,,,0.0,28.0,28.0,"2,520",28.0,1.18,1.18,4.86,3.71,75.7,0.46,0.25,0.29,0.29,28.6,0.07,0.07,0.0,0.0,0.0,Coventry City
144,Michael Cooper,eng ENG,GK,Plymouth,23.0,1999.0,19,19,"1,710",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,michael cooper,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,41.3,90.0,1.0,0.0,,0.16,1.16,1.0,1.26,-0.26,-0.26,-0.04,0.0,0.0,0.11,0.0,0.0,0.0,0.0,,,0.0,19.0,19.0,"1,710",19.0,1.26,1.26,4.47,3.21,71.8,0.32,0.21,0.47,0.32,31.6,0.11,0.05,0.05,0.0,50.0,Plymouth Argyle
146,David Cornell,wls WAL,GK,Preston,32.0,1991.0,2,2,180,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,david cornell,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,4.3,90.0,1.0,0.0,,22.0,0.0,1.0,2.0,-1.0,-1.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,180,2.0,2.0,2.0,4.5,2.5,55.6,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Preston
159,Karl Darlow,wls WAL,GK,Leeds,32.0,1990.0,2,1,126,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,karl darlow,2023-2024,standard,0.0,0.0,,0.0,0.0,,,63,3.0,90.0,0.71,0.71,36.0,25.0,0.0,0.71,2.14,-1.43,-1.43,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,1.0,126,1.4,2.14,2.14,3.57,1.43,40.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,,Leeds United
163,Cameron Dawson,eng ENG,GK,Sheffield Wed,28.0,1995.0,18,18,"1,620",18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,cameron dawson,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,39.1,90.0,1.0,0.0,,1.28,1.11,0.94,1.56,-0.61,-0.61,-0.15,0.0,0.0,0.33,0.0,0.0,0.0,0.06,,,0.0,18.0,18.0,"1,620",18.0,1.56,1.56,3.5,1.94,55.6,0.33,0.11,0.56,0.22,22.2,0.11,0.06,0.06,0.0,50.0,Sheffield Weds
179,Seny Dieng,sn SEN,GK,Middlesbrough,28.0,1994.0,35,35,"3,149",35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,seny dieng,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,76.1,90.0,0.97,0.0,,0.11,1.57,1.66,1.34,0.31,0.31,0.5,0.0,0.0,0.17,0.0,0.0,0.0,0.09,,,0.0,35.0,35.0,"3,149",35.0,1.34,1.34,3.8,2.46,64.7,0.46,0.2,0.34,0.29,28.6,0.09,0.09,0.0,0.0,0.0,Middlesbrough
215,Neil Etheridge,ph PHI,GK,Birmingham,33.0,1990.0,2,2,180,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,neil etheridge,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,4.3,90.0,1.0,0.0,,22.0,0.0,0.0,1.5,-1.5,-1.5,-1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,180,2.0,1.5,1.5,2.5,1.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Birmingham City
265,Tom Glover,au AUS,GK,Middlesbrough,25.0,1997.0,12,11,991,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,tom glover,2023-2024,standard,0.0,0.0,,0.0,0.0,,,83,23.9,90.0,1.0,0.09,1.0,2.64,1.42,1.18,1.36,-0.18,-0.18,-0.5,0.0,0.0,0.18,0.0,0.0,0.0,0.0,,,0.0,12.0,11.0,991,11.0,1.36,1.36,4.36,3.0,68.8,0.36,0.18,0.45,0.09,9.1,0.0,0.0,0.0,0.0,,Middlesbrough
283,Angus Gunn,sct SCO,GK,Norwich,27.0,1996.0,40,40,"3,540",39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,angus gunn,2023-2024,standard,0.0,0.0,,0.0,0.0,,,89,85.5,89.0,0.99,0.0,,0.0,1.62,1.76,1.22,0.53,0.53,1.43,0.0,0.03,0.23,0.0,0.0,0.1,0.03,,,0.0,40.0,40.0,"3,540",39.3,1.22,1.22,3.89,2.67,68.6,0.48,0.25,0.28,0.28,27.5,0.1,0.1,0.0,0.0,0.0,Norwich City
291,Ben Hamer,eng ENG,GK,Watford,35.0,1987.0,19,19,"1,710",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,ben hamer,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,41.3,90.0,1.0,0.0,,1.37,1.37,1.68,1.47,0.21,0.21,0.36,0.0,0.0,0.11,0.0,0.0,0.0,0.0,,,0.0,19.0,19.0,"1,710",19.0,1.47,1.47,4.84,3.37,69.6,0.37,0.26,0.37,0.16,15.8,0.16,0.05,0.11,0.0,66.7,Watford
301,Conor Hazard,nir NIR,GK,Plymouth,25.0,1998.0,27,27,"2,430",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,conor hazard,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,58.7,90.0,1.0,0.0,,0.7,1.07,1.48,1.7,-0.22,-0.22,0.04,0.0,0.0,0.15,0.0,0.0,0.0,0.0,,,0.0,27.0,27.0,"2,430",27.0,1.7,1.7,5.11,3.41,66.7,0.26,0.3,0.44,0.19,18.5,0.04,0.04,0.0,0.0,0.0,Plymouth Argyle
308,Mads Hermansen,dk DEN,GK,Leicester,23.0,2000.0,44,44,"3,960",44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,mads hermansen,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,95.7,90.0,1.0,0.0,,0.02,2.07,1.93,0.93,1.0,1.0,-1.0,0.0,0.0,0.09,0.0,0.0,0.02,0.0,,,0.0,44.0,44.0,"3,960",44.0,0.93,0.93,3.52,2.59,73.5,0.66,0.09,0.25,0.3,29.5,0.02,0.0,0.02,0.0,100.0,Leicester City
312,Václav Hladký,cz CZE,GK,Ipswich,32.0,1990.0,46,46,"4,139",46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,vaclav hladky,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,100.0,90.0,0.98,0.0,,0.0,2.09,2.0,1.24,0.76,0.76,0.76,0.0,0.0,0.2,0.0,0.0,0.02,0.04,,,0.0,46.0,46.0,"4,139",46.0,1.24,1.24,3.67,2.46,66.3,0.61,0.26,0.13,0.33,32.6,0.07,0.04,0.0,0.02,0.0,Ipswich Town
322,Ethan Horvath,us USA,GK,Cardiff,28.0,1995.0,16,16,"1,440",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,ethan horvath,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,34.8,90.0,1.0,0.0,,0.06,1.38,1.06,1.81,-0.75,-0.75,-0.58,0.0,0.0,0.06,0.0,0.0,0.0,0.0,,,0.0,16.0,16.0,"1,440",16.0,1.81,1.81,4.75,2.94,61.8,0.44,0.06,0.5,0.25,25.0,0.19,0.13,0.0,0.06,0.0,Cardiff City
340,Matt Ingram,eng ENG,GK,Hull,29.0,1993.0,10,9,819,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,matt ingram,2023-2024,standard,0.0,0.0,,0.0,0.0,,,82,19.8,90.0,0.99,0.11,9.0,2.31,1.4,1.54,1.54,0.0,0.0,-0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,,,0.0,10.0,9.0,819,9.1,1.54,1.54,3.3,1.76,53.3,0.44,0.22,0.33,0.11,11.1,0.0,0.0,0.0,0.0,,Hull City
344,Daniel Iversen,dk DEN,GK,Stoke,26.0,1997.0,18,18,"1,620",18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,daniel iversen,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,39.1,90.0,1.0,0.0,,0.0,1.5,1.33,1.22,0.11,0.11,0.58,0.0,0.0,0.06,0.0,0.0,0.0,0.0,,,0.0,18.0,18.0,"1,620",18.0,1.22,1.22,3.0,1.78,59.3,0.44,0.17,0.39,0.39,38.9,0.06,0.06,0.0,0.0,0.0,Stoke City
353,Viktor Johansson,se SWE,GK,Rotherham,24.0,1998.0,45,44,"3,961",44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,viktor johansson,2023-2024,standard,0.0,0.0,,0.0,0.0,,,88,95.7,90.0,1.0,0.02,1.0,0.02,0.6,0.73,1.93,-1.2,-1.2,-1.71,0.0,0.02,0.18,0.0,0.0,0.0,0.02,,,0.0,45.0,44.0,"3,961",44.0,1.93,1.93,6.05,4.11,68.0,0.09,0.27,0.64,0.11,11.4,0.11,0.09,0.0,0.02,0.0,Rotherham
382,Kristoffer Klaesson,no NOR,GK,Leeds,22.0,2000.0,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,kristoffer klaesson,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,2.2,90.0,1.0,0.0,,11.0,3.0,3.0,0.0,3.0,3.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,90,1.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,Leeds United
409,George Long,eng ENG,GK,Norwich,29.0,1993.0,7,6,600,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,george long,2023-2024,standard,0.0,0.0,,0.0,0.0,,,86,14.5,90.0,0.9,0.15,60.0,5.52,0.86,1.49,2.39,-0.9,-0.9,-1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,7.0,6.0,600,6.7,2.39,2.4,6.87,4.48,65.2,0.3,0.0,0.6,0.15,16.7,0.15,0.15,0.0,0.0,0.0,Norwich City
432,Chris Maxwell,wls WAL,GK,Huddersfield,33.0,1990.0,9,8,696,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,chris maxwell,2023-2024,standard,0.0,0.0,,0.0,0.0,,,77,16.8,84.0,0.91,0.13,25.0,4.03,1.11,1.04,1.43,-0.39,-0.39,0.29,0.0,0.0,0.26,0.0,0.0,0.0,0.0,,,0.0,9.0,8.0,696,7.7,1.43,1.42,5.45,4.03,73.8,0.26,0.39,0.39,0.13,12.5,0.0,0.0,0.0,0.0,,Huddersfield
440,Alex McCarthy,eng ENG,GK,Southampton,33.0,1989.0,5,5,450,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,alex mccarthy,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,10.9,90.0,1.0,0.0,,3.0,1.63,1.2,1.8,-0.6,-0.6,-1.26,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,0.0,5.0,5.0,450,5.0,1.8,1.8,5.2,3.4,65.4,0.4,0.0,0.6,0.2,20.0,0.0,0.0,0.0,0.0,,Southampton
455,Illan Meslier,fr FRA,GK,Leeds,23.0,2000.0,44,44,"3,922",43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,illan meslier,2023-2024,standard,0.0,0.0,,0.0,0.0,,,89,94.7,89.0,0.99,0.0,,0.0,1.94,1.77,0.92,0.85,0.85,0.44,0.0,0.0,0.14,0.0,0.0,0.0,0.02,,,0.0,44.0,44.0,"3,922",43.6,0.92,0.92,2.82,1.9,67.5,0.6,0.21,0.21,0.41,40.9,0.02,0.02,0.0,0.0,0.0,Leeds United
482,Lee Nicholls,eng ENG,GK,Huddersfield,30.0,1992.0,37,37,"3,305",36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,lee nicholls,2023-2024,standard,0.0,0.0,,0.0,0.0,,,89,79.8,89.0,0.98,0.0,,0.08,0.97,1.01,1.74,-0.74,-0.74,-0.52,0.0,0.0,0.11,0.0,0.0,0.0,0.0,,,0.0,37.0,37.0,"3,305",36.7,1.74,1.74,4.44,2.75,60.7,0.19,0.41,0.41,0.19,18.9,0.08,0.08,0.0,0.0,0.0,Huddersfield
491,Max O'Leary,ie IRL,GK,Bristol City,26.0,1996.0,46,46,"4,140",46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,max o'leary,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,100.0,90.0,1.0,0.0,,0.0,1.35,1.15,1.11,0.04,0.04,,0.0,0.0,0.2,0.0,0.0,0.04,0.0,,,0.0,46.0,46.0,"4,140",46.0,1.11,1.11,4.15,3.04,73.3,0.37,0.24,0.39,0.26,26.1,0.11,0.09,0.02,0.0,20.0,Bristol City
503,Alex Palmer,eng ENG,GK,West Brom,26.0,1996.0,46,46,"4,140",46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,alex palmer,2023-2024,standard,0.02,0.02,100.0,0.02,0.02,0.0,0.0,90,100.0,90.0,1.0,0.0,,0.0,1.58,1.52,1.02,0.5,0.5,,0.0,0.02,0.07,0.0,0.0,0.0,0.0,,,0.0,46.0,46.0,"4,140",46.0,1.02,1.02,3.22,2.2,68.2,0.46,0.26,0.28,0.37,37.0,0.15,0.07,0.07,0.02,50.0,West Brom
511,Anthony Patterson,eng ENG,GK,Sunderland,23.0,2000.0,45,45,"4,050",45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,anthony patterson,2023-2024,standard,0.02,0.02,100.0,0.02,0.02,0.0,0.0,90,97.8,90.0,1.0,0.0,,0.02,1.24,1.16,1.16,0.0,0.0,2.0,0.0,0.04,0.02,0.02,0.0,0.0,0.0,,,0.0,45.0,45.0,"4,050",45.0,1.16,1.16,3.69,2.58,68.7,0.36,0.18,0.47,0.29,28.9,0.07,0.04,0.02,0.0,33.3,Sunderland
512,Aynsley Pears,eng ENG,GK,Blackburn,25.0,1998.0,26,26,"2,311",25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,aynsley pears,2023-2024,standard,0.0,0.0,,0.0,0.0,,,89,55.8,89.0,0.97,0.0,,0.04,1.12,1.21,1.48,-0.27,-0.27,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.04,,,0.08,26.0,26.0,"2,311",25.7,1.48,1.48,4.75,3.27,68.9,0.27,0.31,0.43,0.27,26.9,0.16,0.12,0.04,0.0,25.0,Blackburn
522,Dillon Phillips,eng ENG,GK,Rotherham,28.0,1995.0,2,2,179,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,dillon phillips,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,4.3,90.0,0.5,0.0,,22.0,1.5,2.5,2.0,0.5,0.5,1.71,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,179,2.0,2.0,2.01,5.0,3.0,60.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Rotherham
573,John Ruddy,eng ENG,GK,Birmingham,36.0,1986.0,44,44,"3,960",44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GK,False,john ruddy,2023-2024,standard,0.0,0.0,,0.0,0.0,,,90,95.7,90.0,1.0,0.0,,0.0,1.14,1.14,1.41,-0.27,-0.27,1.23,0.0,0.02,0.07,0.0,0.0,0.0,0.0,,,0.0,44.0,44.0,"3,960",44.0,1.41,1.41,4.86,3.45,71.0,0.3,0.25,0.45,0.25,25.0,0.0,0.0,0.0,0.0,,Birmingham City
